2023-04-20 04:52:57,594 INFO Tickers: ['GOOGL']
2023-04-20 04:53:29,695 INFO Negative OS: -0.0021582556611761117 --- ticker GOOGL --- day 2017-05-30 --- time 39600
2023-04-20 04:53:31,500 INFO Negative OS: -0.26326174956445825 --- ticker GOOGL --- day 2017-06-06 --- time 36000
2023-04-20 04:53:42,495 INFO Negative OS: -0.01019584662853057 --- ticker GOOGL --- day 2017-07-13 --- time 41400
2023-04-20 04:53:50,595 INFO Negative OS: -0.10165510650215204 --- ticker GOOGL --- day 2017-08-11 --- time 46800
2023-04-20 04:53:52,530 INFO Negative OS: -0.21940386197784623 --- ticker GOOGL --- day 2017-08-18 --- time 50400
2023-04-20 04:53:58,924 INFO Negative OS: -0.12168010366225768 --- ticker GOOGL --- day 2017-09-19 --- time 36000
2023-04-20 04:54:13,650 INFO Negative OS: -0.585471919500171 --- ticker GOOGL --- day 2017-11-16 --- time 41400
2023-04-20 04:54:14,739 INFO Negative OS: -0.14293762508680263 --- ticker GOOGL --- day 2017-11-24 --- time 36000
2023-04-20 04:54:19,555 INFO Negative OS: -0.24699286291016387 --- ticker GOOGL --- day 2017-12-12 --- time 37800
2023-04-20 04:54:22,780 INFO Negative OS: -2.120634319202499 --- ticker GOOGL --- day 2017-12-21 --- time 46800
2023-04-20 04:54:31,812 INFO Negative OS: -0.27520454269409034 --- ticker GOOGL --- day 2018-01-25 --- time 41400
2023-04-20 04:54:44,779 INFO Negative OS: -0.1785274584962122 --- ticker GOOGL --- day 2018-03-06 --- time 50400
2023-04-20 04:55:05,419 INFO Negative OS: -0.22086310665275155 --- ticker GOOGL --- day 2018-05-09 --- time 41400
2023-04-20 04:55:10,207 INFO Negative OS: -0.10770177610407083 --- ticker GOOGL --- day 2018-05-23 --- time 46800
2023-04-20 04:55:27,536 INFO Negative OS: -0.028015657819345563 --- ticker GOOGL --- day 2018-07-18 --- time 39600
2023-04-20 04:55:43,189 INFO Negative OS: -0.45179558963896094 --- ticker GOOGL --- day 2018-09-05 --- time 43200
2023-04-20 04:55:47,291 INFO Negative OS: -0.03670673788551082 --- ticker GOOGL --- day 2018-09-18 --- time 43200
2023-04-20 04:55:47,334 INFO Negative OS: -0.0002905760379379174 --- ticker GOOGL --- day 2018-09-18 --- time 45000
2023-04-20 04:55:51,543 INFO Negative OS: -0.002521094875488572 --- ticker GOOGL --- day 2018-10-01 --- time 46800
2023-04-20 04:55:52,332 INFO Negative OS: -0.1554588741272387 --- ticker GOOGL --- day 2018-10-03 --- time 41400
2023-04-20 04:55:52,461 INFO Negative OS: -0.9395312250514365 --- ticker GOOGL --- day 2018-10-03 --- time 46800
2023-04-20 04:55:52,509 INFO Negative OS: -0.0007314099959367937 --- ticker GOOGL --- day 2018-10-03 --- time 48600
2023-04-20 04:55:54,523 INFO Negative OS: -0.318239442940051 --- ticker GOOGL --- day 2018-10-10 --- time 37800
2023-04-20 04:56:39,686 INFO Negative OS: -0.4161770171440673 --- ticker GOOGL --- day 2019-03-01 --- time 46800
2023-04-20 04:56:48,521 INFO Negative OS: -0.40904477793434757 --- ticker GOOGL --- day 2019-03-29 --- time 36000
2023-04-20 04:56:58,744 INFO Negative OS: -0.8225500484307335 --- ticker GOOGL --- day 2019-05-01 --- time 41400
2023-04-20 04:57:29,896 INFO Negative OS: -0.2438544356781256 --- ticker GOOGL --- day 2019-08-08 --- time 41400
2023-04-20 04:58:01,624 INFO Negative OS: -0.0086378251455963 --- ticker GOOGL --- day 2019-11-15 --- time 37800
2023-04-20 04:58:07,713 INFO Negative OS: -0.11071680246160853 --- ticker GOOGL --- day 2019-12-05 --- time 52200
2023-04-20 04:58:09,493 INFO Negative OS: -0.34264795391274716 --- ticker GOOGL --- day 2019-12-11 --- time 52200
2023-04-20 04:58:10,430 INFO in_r2: 0.755263584222809 , std 0.09217678173914243 
2023-04-20 04:58:10,430 INFO os_r2: 0.664436852621264 , std 0.15171405210366914 
2023-04-20 04:58:10,430 INFO intercept: 9.994562732468515e-07 , std 1.1441767197758689e-05 
2023-04-20 04:58:10,430 INFO ofi_order_1: 1.5689654947970114e-05 , std 2.236204491412413e-05 
2023-04-20 04:58:10,430 INFO ofi_order_2: 3.097819244159756e-05 , std 2.7214313256497708e-05 
2023-04-20 04:58:10,430 INFO ofi_order_3: 3.143772388217217e-05 , std 2.90660589104219e-05 
2023-04-20 04:58:10,431 INFO ofi_order_4: 2.5993384408695607e-05 , std 2.7501682738010505e-05 
2023-04-20 04:58:10,431 INFO ofi_order_5: 2.1880115260158043e-05 , std 2.6364602878634558e-05 
2023-04-20 04:58:10,431 INFO ofi_order_6: 1.9232838888003833e-05 , std 2.5120954149937076e-05 
2023-04-20 04:58:10,431 INFO ofi_order_7: 1.7793698378678835e-05 , std 2.4589831737253114e-05 
2023-04-20 04:58:10,431 INFO ofi_order_8: 1.6535394379402538e-05 , std 2.4261768659928493e-05 
2023-04-20 04:58:10,431 INFO ofi_order_9: 1.620373859589946e-05 , std 2.5281937773859547e-05 
2023-04-20 04:58:10,431 INFO ofi_order_10: 2.3811214721398173e-05 , std 2.8581971488141627e-05 
2023-04-20 04:58:10,431 INFO ofi_trade_1: 5.348531503240493e-05 , std 5.668065304545378e-05 
2023-04-20 04:58:10,431 INFO ofi_trade_2: 2.876126279954793e-05 , std 4.49299606026394e-05 
2023-04-20 04:58:10,431 INFO ofi_trade_3: 2.2947563736948106e-05 , std 4.277308275025426e-05 
2023-04-20 04:58:10,431 INFO ofi_trade_4: 2.091869856026018e-05 , std 4.163176805721069e-05 
2023-04-20 04:58:10,431 INFO ofi_trade_5: 1.9563710037087915e-05 , std 4.111772820168278e-05 
2023-04-20 04:58:10,431 INFO ofi_trade_6: 2.1765791082168287e-05 , std 4.3642832954825184e-05 
2023-04-20 04:58:10,431 INFO ofi_trade_7: 2.3325000539391768e-05 , std 4.476834800464506e-05 
2023-04-20 04:58:10,431 INFO ofi_trade_8: 2.610979188099065e-05 , std 4.662847503945301e-05 
2023-04-20 04:58:10,431 INFO ofi_trade_9: 2.9669024940152567e-05 , std 4.935644322446596e-05 
2023-04-20 04:58:10,431 INFO ofi_trade_10: 4.289749123666442e-05 , std 5.5487614136828536e-05 
2023-04-20 04:58:10,431 INFO t_intercept: 0.07561744883024796 , std 1.1645718451212672 
2023-04-20 04:58:10,431 INFO t_ofi_order_1: 1.171437698888766 , std 1.3162232921997077 
2023-04-20 04:58:10,431 INFO t_ofi_order_2: 1.459119086654852 , std 1.140325955526157 
2023-04-20 04:58:10,431 INFO t_ofi_order_3: 1.252274201699322 , std 1.023639662537572 
2023-04-20 04:58:10,431 INFO t_ofi_order_4: 0.9886512554227027 , std 0.9648456019110049 
2023-04-20 04:58:10,431 INFO t_ofi_order_5: 0.7986247739091429 , std 0.8788277500583911 
2023-04-20 04:58:10,431 INFO t_ofi_order_6: 0.6840469259766735 , std 0.8380109797536291 
2023-04-20 04:58:10,431 INFO t_ofi_order_7: 0.6261271575742483 , std 0.8021472041864152 
2023-04-20 04:58:10,431 INFO t_ofi_order_8: 0.5683725591824716 , std 0.7766849797792238 
2023-04-20 04:58:10,431 INFO t_ofi_order_9: 0.5553612100943166 , std 0.7874982860498443 
2023-04-20 04:58:10,431 INFO t_ofi_order_10: 0.9788450956226161 , std 1.0531840931721268 
2023-04-20 04:58:10,431 INFO t_ofi_trade_1: 1.2540838133977223 , std 1.2041178166884936 
2023-04-20 04:58:10,431 INFO t_ofi_trade_2: 0.5763665202438802 , std 0.8508685416475237 
