2023-04-20 05:46:46,681 INFO Tickers: ['CI']
2023-04-20 05:47:14,705 INFO Negative OS: -0.16819065378078624 --- ticker CI --- day 2018-05-29 --- time 50400
2023-04-20 05:47:31,832 INFO Negative OS: -0.4064448796928457 --- ticker CI --- day 2018-10-15 --- time 37800
2023-04-20 05:47:32,101 INFO Negative OS: -0.20549543093541356 --- ticker CI --- day 2018-10-15 --- time 52200
2023-04-20 05:47:32,498 INFO Negative OS: -0.0016520667828499036 --- ticker CI --- day 2018-10-17 --- time 36000
2023-04-20 05:47:32,984 INFO Negative OS: -0.007600848002031757 --- ticker CI --- day 2018-10-18 --- time 41400
2023-04-20 05:47:33,114 INFO Negative OS: -0.14691568791354404 --- ticker CI --- day 2018-10-18 --- time 46800
2023-04-20 05:47:34,035 INFO Negative OS: -0.6143440740579498 --- ticker CI --- day 2018-10-22 --- time 48600
2023-04-20 05:47:34,494 INFO Negative OS: -0.32178088993455667 --- ticker CI --- day 2018-10-24 --- time 37800
2023-04-20 05:47:35,013 INFO Negative OS: -0.02305919213809493 --- ticker CI --- day 2018-10-25 --- time 39600
2023-04-20 05:47:36,363 INFO Negative OS: -0.33932347928826 --- ticker CI --- day 2018-10-30 --- time 39600
2023-04-20 05:47:37,920 INFO Negative OS: -0.32009253781258096 --- ticker CI --- day 2018-11-06 --- time 41400
2023-04-20 05:47:40,079 INFO Negative OS: -0.8818336046106969 --- ticker CI --- day 2018-11-15 --- time 41400
2023-04-20 05:47:40,294 INFO Negative OS: -1.359386299448686 --- ticker CI --- day 2018-11-16 --- time 36000
2023-04-20 05:47:40,477 INFO Negative OS: -0.008058420042085679 --- ticker CI --- day 2018-11-16 --- time 43200
2023-04-20 05:47:41,054 INFO Negative OS: -0.07247242539456655 --- ticker CI --- day 2018-11-20 --- time 36000
2023-04-20 05:47:44,327 INFO Negative OS: -0.6108966698614393 --- ticker CI --- day 2018-12-07 --- time 37800
2023-04-20 05:47:44,465 INFO Negative OS: -0.08403025189405033 --- ticker CI --- day 2018-12-07 --- time 43200
2023-04-20 05:47:44,616 INFO Negative OS: -0.04264771220031904 --- ticker CI --- day 2018-12-07 --- time 48600
2023-04-20 05:47:45,359 INFO Negative OS: -0.0997226519297334 --- ticker CI --- day 2018-12-12 --- time 43200
2023-04-20 05:47:45,710 INFO Negative OS: -0.08692328096842039 --- ticker CI --- day 2018-12-13 --- time 41400
2023-04-20 05:47:49,522 INFO Negative OS: -0.17393672734055365 --- ticker CI --- day 2018-12-26 --- time 46800
2023-04-20 05:47:49,837 INFO Negative OS: -0.25740360416047414 --- ticker CI --- day 2018-12-27 --- time 39600
2023-04-20 05:47:49,880 INFO Negative OS: -2.2939336699403206 --- ticker CI --- day 2018-12-27 --- time 41400
2023-04-20 05:47:52,169 INFO Negative OS: -0.5843629124252339 --- ticker CI --- day 2019-01-04 --- time 41400
2023-04-20 05:47:52,577 INFO Negative OS: -0.7505736076664629 --- ticker CI --- day 2019-01-07 --- time 50400
2023-04-20 05:47:55,986 INFO Negative OS: -0.7886751981780582 --- ticker CI --- day 2019-01-30 --- time 50400
2023-04-20 05:47:59,330 INFO Negative OS: -0.9499486030947077 --- ticker CI --- day 2019-02-15 --- time 48600
2023-04-20 05:48:24,653 INFO Negative OS: -0.4844161237422775 --- ticker CI --- day 2019-08-23 --- time 36000
2023-04-20 05:48:25,350 INFO Negative OS: -0.14434238407463207 --- ticker CI --- day 2019-08-28 --- time 36000
2023-04-20 05:48:33,053 INFO in_r2: 0.760790209116812 , std 0.15212197876712155 
2023-04-20 05:48:33,053 INFO os_r2: 0.6596230182908283 , std 0.260297881337054 
2023-04-20 05:48:33,053 INFO intercept: -1.1806685646819198e-06 , std 1.977654085988056e-05 
2023-04-20 05:48:33,053 INFO ofi_order_1: 0.0001379455315831777 , std 0.0001475463883449616 
2023-04-20 05:48:33,053 INFO ofi_order_2: 0.00014198337174953817 , std 0.0001337571334906946 
2023-04-20 05:48:33,053 INFO ofi_order_3: 0.0001008459428834959 , std 0.00011636342447572421 
2023-04-20 05:48:33,053 INFO ofi_order_4: 7.350706743479923e-05 , std 0.00011735614859781734 
2023-04-20 05:48:33,053 INFO ofi_order_5: 5.4701999326272785e-05 , std 0.00011242661136599018 
2023-04-20 05:48:33,053 INFO ofi_order_6: 5.109238548807012e-05 , std 0.0001161712692414356 
2023-04-20 05:48:33,053 INFO ofi_order_7: 4.0159386191634545e-05 , std 0.00011257328039999009 
2023-04-20 05:48:33,053 INFO ofi_order_8: 3.6774272927820654e-05 , std 0.00010563227252425508 
2023-04-20 05:48:33,053 INFO ofi_order_9: 2.985317622521473e-05 , std 0.000101912817621347 
2023-04-20 05:48:33,053 INFO ofi_order_10: 4.0657297438298553e-05 , std 0.00010858489661743565 
2023-04-20 05:48:33,053 INFO ofi_trade_1: 0.00016260591168897517 , std 0.00019803672278727972 
2023-04-20 05:48:33,053 INFO ofi_trade_2: 9.256291082693697e-05 , std 0.00015933300394072427 
2023-04-20 05:48:33,053 INFO ofi_trade_3: 6.329656194172426e-05 , std 0.0001891263354919192 
2023-04-20 05:48:33,053 INFO ofi_trade_4: 5.27555090134136e-05 , std 0.00016745516007105564 
2023-04-20 05:48:33,053 INFO ofi_trade_5: 6.699644178151157e-05 , std 0.00018691699871409731 
2023-04-20 05:48:33,053 INFO ofi_trade_6: 6.838076040922473e-05 , std 0.00015935486285949233 
2023-04-20 05:48:33,053 INFO ofi_trade_7: 7.691137320809816e-05 , std 0.00016579697616681162 
2023-04-20 05:48:33,053 INFO ofi_trade_8: 8.410536318324497e-05 , std 0.0001843670784673102 
2023-04-20 05:48:33,053 INFO ofi_trade_9: 9.75291023742565e-05 , std 0.00018986534048253436 
2023-04-20 05:48:33,053 INFO ofi_trade_10: 0.00012422302029765404 , std 0.00021568015381730378 
2023-04-20 05:48:33,053 INFO t_intercept: -0.10008793636692506 , std 1.125997214671046 
2023-04-20 05:48:33,053 INFO t_ofi_order_1: 2.645367022637278 , std 1.658004735069991 
2023-04-20 05:48:33,053 INFO t_ofi_order_2: 2.1377223349130614 , std 1.3081716214632984 
2023-04-20 05:48:33,053 INFO t_ofi_order_3: 1.4228184430750286 , std 1.1577278424497555 
2023-04-20 05:48:33,053 INFO t_ofi_order_4: 0.9588755570878916 , std 0.9928502896162418 
2023-04-20 05:48:33,053 INFO t_ofi_order_5: 0.6743981898254566 , std 0.8990560784920167 
2023-04-20 05:48:33,053 INFO t_ofi_order_6: 0.6059164492818864 , std 0.8650767202740278 
2023-04-20 05:48:33,053 INFO t_ofi_order_7: 0.5072562139234759 , std 0.8408051904060405 
2023-04-20 05:48:33,053 INFO t_ofi_order_8: 0.461876337117777 , std 0.8349204442026901 
2023-04-20 05:48:33,053 INFO t_ofi_order_9: 0.40259740688739626 , std 0.8447860054564427 
2023-04-20 05:48:33,054 INFO t_ofi_order_10: 0.571999134594431 , std 1.0258746536124874 
2023-04-20 05:48:33,054 INFO t_ofi_trade_1: 1.4533778257191925 , std 1.2805575261536548 
2023-04-20 05:48:33,054 INFO t_ofi_trade_2: 0.7136273669403668 , std 0.9283781820675284 
2023-04-20 05:48:33,054 INFO t_ofi_trade_3: 0.4983515417992454 , std 0.8270711170640551 
2023-04-20 05:48:33,054 INFO t_ofi_trade_4: 0.3797650775038786 , std 0.7293875045865105 
2023-04-20 05:48:33,054 INFO t_ofi_trade_5: 0.3910096325150609 , std 0.7303088487867488 
2023-04-20 05:48:33,054 INFO t_ofi_trade_6: 0.3880874475166544 , std 0.7068567613679775 
2023-04-20 05:48:33,054 INFO t_ofi_trade_7: 0.4332615823512049 , std 0.7420784264271085 
2023-04-20 05:48:33,054 INFO t_ofi_trade_8: 0.44574759093501487 , std 0.7394888728757761 
2023-04-20 05:48:33,054 INFO t_ofi_trade_9: 0.5630363335052345 , std 0.8808153719051556 
2023-04-20 05:48:33,054 INFO t_ofi_trade_10: 0.7992985399068592 , std 1.0848671471173847 
2023-04-20 05:48:33,054 INFO p_intercept: 0.47390706821851414 , std 0.2864415963530862 
2023-04-20 05:48:33,054 INFO p_ofi_order_1: 0.14960972219644567 , std 0.2779761697254068 
2023-04-20 05:48:33,054 INFO p_ofi_order_2: 0.1819644482816292 , std 0.28594287013537895 
2023-04-20 05:48:33,054 INFO p_ofi_order_3: 0.3459976319728413 , std 0.36204964234929227 
2023-04-20 05:48:33,054 INFO p_ofi_order_4: 0.486152350274532 , std 0.3797617293860904 
2023-04-20 05:48:33,054 INFO p_ofi_order_5: 0.5938483914139959 , std 0.3759598888806138 
2023-04-20 05:48:33,054 INFO p_ofi_order_6: 0.6198923556687451 , std 0.3714302860264306 
2023-04-20 05:48:33,054 INFO p_ofi_order_7: 0.6668394164628751 , std 0.36358025844089353 
2023-04-20 05:48:33,054 INFO p_ofi_order_8: 0.6711645336586147 , std 0.3567691070478766 
2023-04-20 05:48:33,054 INFO p_ofi_order_9: 0.6961390398550528 , std 0.3506142690910934 
2023-04-20 05:48:33,054 INFO p_ofi_order_10: 0.6224505153069726 , std 0.38308649088877156 
2023-04-20 05:48:33,054 INFO p_ofi_trade_1: 0.37050805767515105 , std 0.3852964149062508 
2023-04-20 05:48:33,054 INFO p_ofi_trade_2: 0.5935502761377319 , std 0.3842579436615542 
2023-04-20 05:48:33,054 INFO p_ofi_trade_3: 0.679070146478729 , std 0.36606397981212235 
2023-04-20 05:48:33,054 INFO p_ofi_trade_4: 0.7505537538656369 , std 0.3445308850294057 
2023-04-20 05:48:33,054 INFO p_ofi_trade_5: 0.7407660416212366 , std 0.340409159294055 
2023-04-20 05:48:33,054 INFO p_ofi_trade_6: 0.7437133436007254 , std 0.33543243428191344 
2023-04-20 05:48:33,054 INFO p_ofi_trade_7: 0.7343235976830282 , std 0.3459552053471254 
2023-04-20 05:48:33,054 INFO p_ofi_trade_8: 0.7154719286631361 , std 0.34566110437862274 
2023-04-20 05:48:33,054 INFO p_ofi_trade_9: 0.6810087032487411 , std 0.3726979509844147 
2023-04-20 05:48:33,054 INFO p_ofi_trade_10: 0.5906551227869499 , std 0.39707763186501954 
