2023-04-20 04:48:07,480 INFO Tickers: ['AMT']
2023-04-20 04:48:20,092 INFO Negative OS: -0.25398323240830245 --- ticker AMT --- day 2017-09-19 --- time 36000
2023-04-20 04:48:22,806 INFO Negative OS: -1.2609323585413192 --- ticker AMT --- day 2017-11-13 --- time 36000
2023-04-20 04:48:26,742 INFO Negative OS: -2.5278096890422863 --- ticker AMT --- day 2018-02-06 --- time 52200
2023-04-20 04:48:28,033 INFO Negative OS: -0.005839780582896248 --- ticker AMT --- day 2018-03-05 --- time 36000
2023-04-20 04:48:28,907 INFO Negative OS: -2.187451708570288 --- ticker AMT --- day 2018-03-21 --- time 52200
2023-04-20 04:48:29,834 INFO Negative OS: -0.1756608293135966 --- ticker AMT --- day 2018-04-10 --- time 46800
2023-04-20 04:48:31,016 INFO Negative OS: -0.3042307505606219 --- ticker AMT --- day 2018-05-03 --- time 41400
2023-04-20 04:48:39,047 INFO Negative OS: -1.7465760879483145 --- ticker AMT --- day 2018-10-16 --- time 36000
2023-04-20 04:48:39,215 INFO Negative OS: -0.32687985300435396 --- ticker AMT --- day 2018-10-18 --- time 41400
2023-04-20 04:48:40,782 INFO Negative OS: -0.0834349494989155 --- ticker AMT --- day 2018-11-15 --- time 46800
2023-04-20 04:48:41,018 INFO Negative OS: -0.028343628077187155 --- ticker AMT --- day 2018-11-20 --- time 43200
2023-04-20 04:48:41,873 INFO Negative OS: -2.881343503901676 --- ticker AMT --- day 2018-12-10 --- time 43200
2023-04-20 04:48:42,483 INFO Negative OS: -0.4025443246696536 --- ticker AMT --- day 2018-12-20 --- time 41400
2023-04-20 04:48:42,493 INFO Negative OS: -0.16619828153202731 --- ticker AMT --- day 2018-12-20 --- time 45000
2023-04-20 04:48:42,564 INFO Negative OS: -0.13744749499823805 --- ticker AMT --- day 2018-12-21 --- time 41400
2023-04-20 04:48:42,892 INFO Negative OS: -0.4710336772903714 --- ticker AMT --- day 2018-12-31 --- time 37800
2023-04-20 04:48:42,913 INFO Negative OS: -0.6292164352463798 --- ticker AMT --- day 2018-12-31 --- time 46800
2023-04-20 04:48:43,363 INFO Negative OS: -0.12671216847279876 --- ticker AMT --- day 2019-01-10 --- time 41400
2023-04-20 04:48:43,372 INFO Negative OS: -0.040908848034000744 --- ticker AMT --- day 2019-01-10 --- time 45000
2023-04-20 04:48:43,991 INFO Negative OS: -0.03148594174794761 --- ticker AMT --- day 2019-01-23 --- time 48600
2023-04-20 04:48:44,370 INFO Negative OS: -0.1410576330810418 --- ticker AMT --- day 2019-01-30 --- time 50400
2023-04-20 04:48:44,534 INFO Negative OS: -0.24334907493079405 --- ticker AMT --- day 2019-02-01 --- time 52200
2023-04-20 04:49:00,334 INFO in_r2: 0.7640115270361071 , std 0.12282528479087161 
2023-04-20 04:49:00,334 INFO os_r2: 0.6734022959903988 , std 0.2663158042506066 
2023-04-20 04:49:00,334 INFO intercept: -2.1862570547229591e-07 , std 1.4255244019001918e-05 
2023-04-20 04:49:00,334 INFO ofi_1: 0.0001384695896151336 , std 0.00012640034941813056 
2023-04-20 04:49:00,334 INFO ofi_2: 0.00014649573882707015 , std 0.00012535518098479747 
2023-04-20 04:49:00,334 INFO ofi_3: 9.657072652689228e-05 , std 0.00012671704376791772 
2023-04-20 04:49:00,334 INFO ofi_4: 6.51856355996775e-05 , std 0.00015717157687304825 
2023-04-20 04:49:00,334 INFO ofi_5: 5.130233142174963e-05 , std 0.0001556873565201255 
2023-04-20 04:49:00,334 INFO ofi_6: 5.8663416729534565e-05 , std 0.00017699875340057455 
2023-04-20 04:49:00,334 INFO ofi_7: 4.329233606396905e-05 , std 0.00017562474192917772 
2023-04-20 04:49:00,334 INFO ofi_8: 4.0964003871004696e-05 , std 0.00018472112655661078 
2023-04-20 04:49:00,334 INFO ofi_9: 1.9017497578387724e-05 , std 0.00019548238880266497 
2023-04-20 04:49:00,334 INFO ofi_10: 2.2607638317500123e-05 , std 0.00017014700143016777 
2023-04-20 04:49:00,334 INFO t_intercept: -0.061642271175834776 , std 1.1899548739631618 
2023-04-20 04:49:00,334 INFO t_ofi_1: 3.339270218583139 , std 1.934643433463324 
2023-04-20 04:49:00,334 INFO t_ofi_2: 2.741448772336381 , std 1.5244506559854756 
2023-04-20 04:49:00,334 INFO t_ofi_3: 1.6089439873688924 , std 1.3685118859301026 
2023-04-20 04:49:00,334 INFO t_ofi_4: 0.9193223207735378 , std 1.355963330451862 
2023-04-20 04:49:00,334 INFO t_ofi_5: 0.6524601165946097 , std 1.3004282102808957 
2023-04-20 04:49:00,334 INFO t_ofi_6: 0.5839623251671523 , std 1.2859045898023838 
2023-04-20 04:49:00,334 INFO t_ofi_7: 0.504947703987049 , std 1.3201793491977054 
2023-04-20 04:49:00,334 INFO t_ofi_8: 0.42884741204849003 , std 1.304486777219521 
2023-04-20 04:49:00,334 INFO t_ofi_9: 0.26083210065850854 , std 1.273367893325451 
2023-04-20 04:49:00,335 INFO t_ofi_10: 0.3396575485390436 , std 1.5235181461588312 
2023-04-20 04:49:00,335 INFO p_intercept: 0.4518596642627751 , std 0.3049152193490817 
2023-04-20 04:49:00,335 INFO p_ofi_1: 0.08751464602970165 , std 0.2042999136051304 
2023-04-20 04:49:00,335 INFO p_ofi_2: 0.10452914635594165 , std 0.20965780882776772 
2023-04-20 04:49:00,335 INFO p_ofi_3: 0.2394730550014729 , std 0.28169173770901923 
2023-04-20 04:49:00,335 INFO p_ofi_4: 0.3434301310856776 , std 0.30770855926943835 
2023-04-20 04:49:00,335 INFO p_ofi_5: 0.38905241608655144 , std 0.3055860837526278 
2023-04-20 04:49:00,335 INFO p_ofi_6: 0.39689194209646916 , std 0.30462628577083645 
2023-04-20 04:49:00,335 INFO p_ofi_7: 0.3995403914810185 , std 0.3005079863713326 
2023-04-20 04:49:00,335 INFO p_ofi_8: 0.3977234555960094 , std 0.3045504790007744 
2023-04-20 04:49:00,335 INFO p_ofi_9: 0.42707816654129377 , std 0.3077697236333595 
2023-04-20 04:49:00,335 INFO p_ofi_10: 0.37353842640585483 , std 0.3029377152941476 
