2023-04-21 12:07:42,664 INFO Tickers: ['NEE']
2023-04-21 12:07:55,671 INFO Negative OS: -0.5674838126362025 --- ticker NEE --- day 2017-11-02 --- time 45000
2023-04-21 12:07:59,045 INFO Negative OS: -0.21785376271651224 --- ticker NEE --- day 2018-01-25 --- time 36000
2023-04-21 12:07:59,538 INFO Negative OS: -18.999543037844365 --- ticker NEE --- day 2018-02-06 --- time 36000
2023-04-21 12:07:59,554 INFO Negative OS: -0.13997289654822476 --- ticker NEE --- day 2018-02-06 --- time 41400
2023-04-21 12:07:59,705 INFO Negative OS: -0.23073527375088498 --- ticker NEE --- day 2018-02-08 --- time 41400
2023-04-21 12:08:01,198 INFO Negative OS: -10.91986594727827 --- ticker NEE --- day 2018-03-15 --- time 36000
2023-04-21 12:08:12,231 INFO Negative OS: -0.7584492306876147 --- ticker NEE --- day 2018-11-05 --- time 46800
2023-04-21 12:08:12,281 INFO Negative OS: -0.825545247405683 --- ticker NEE --- day 2018-11-06 --- time 36000
2023-04-21 12:08:12,297 INFO Negative OS: -0.9126627753146748 --- ticker NEE --- day 2018-11-06 --- time 41400
2023-04-21 12:08:12,369 INFO Negative OS: -0.2788247688433205 --- ticker NEE --- day 2018-11-07 --- time 39600
2023-04-21 12:08:14,877 INFO Negative OS: -0.3370861253805275 --- ticker NEE --- day 2018-12-26 --- time 41400
2023-04-21 12:08:18,398 INFO Negative OS: -8.247111025560757 --- ticker NEE --- day 2019-03-05 --- time 37800
2023-04-21 12:08:19,141 INFO Negative OS: -3.3973044669746812 --- ticker NEE --- day 2019-03-19 --- time 36000
2023-04-21 12:08:19,151 INFO Negative OS: -3.0752051729133134 --- ticker NEE --- day 2019-03-19 --- time 39600
2023-04-21 12:08:19,162 INFO Negative OS: -0.4367267034755231 --- ticker NEE --- day 2019-03-19 --- time 43200
2023-04-21 12:08:20,770 INFO Negative OS: -0.6222666656923233 --- ticker NEE --- day 2019-04-18 --- time 36000
2023-04-21 12:08:22,453 INFO Negative OS: -0.43762561757053 --- ticker NEE --- day 2019-05-22 --- time 36000
2023-04-21 12:08:26,925 INFO Negative OS: -0.30457344871018543 --- ticker NEE --- day 2019-08-19 --- time 46800
2023-04-21 12:08:29,470 INFO Negative OS: -4.796548495231794 --- ticker NEE --- day 2019-10-08 --- time 41400
2023-04-21 12:08:30,680 INFO Negative OS: -4.558756024721982 --- ticker NEE --- day 2019-11-01 --- time 41400
2023-04-21 12:08:32,666 INFO in_r2: 0.7931725316328359 , std 0.08477815086473685 
2023-04-21 12:08:32,667 INFO os_r2: 0.7117142140160962 , std 0.5458305677709386 
2023-04-21 12:08:32,667 INFO intercept: 6.521547351241674e-07 , std 1.4219180778640078e-05 
2023-04-21 12:08:32,667 INFO pca_1: 9.318808122785583e-07 , std 6.19563454334595e-05 
2023-04-21 12:08:32,667 INFO pca_2: -6.393283992125867e-06 , std 0.00013898483234670443 
2023-04-21 12:08:32,667 INFO pca_3: -2.1474757010838893e-06 , std 0.00010026089424984483 
2023-04-21 12:08:32,667 INFO pca_4: -2.329371017052431e-06 , std 8.58617390705723e-05 
2023-04-21 12:08:32,667 INFO pca_5: -3.736484775692853e-06 , std 7.662313740062968e-05 
2023-04-21 12:08:32,667 INFO pca_6: 7.530101625012567e-07 , std 7.363746690026152e-05 
2023-04-21 12:08:32,667 INFO pca_7: -1.0054849364552818e-06 , std 7.347361484480177e-05 
2023-04-21 12:08:32,667 INFO pca_8: -8.628022980231803e-07 , std 7.461043055970862e-05 
2023-04-21 12:08:32,667 INFO pca_9: -1.9911213644142053e-06 , std 7.814769896221217e-05 
2023-04-21 12:08:32,667 INFO pca_10: 1.6561956186782484e-06 , std 8.415482677390676e-05 
2023-04-21 12:08:32,667 INFO t_intercept: 0.11028645879452754 , std 2.244669425328646 
2023-04-21 12:08:32,667 INFO t_pca_1: 0.4414873576540593 , std 18.17969004761986 
2023-04-21 12:08:32,667 INFO t_pca_2: -0.3298263701180916 , std 18.09694821628266 
2023-04-21 12:08:32,667 INFO t_pca_3: -0.21865896561890238 , std 9.222771005796531 
2023-04-21 12:08:32,667 INFO t_pca_4: -0.1103728053178579 , std 6.2384475283328635 
2023-04-21 12:08:32,667 INFO t_pca_5: -0.2825606004585482 , std 4.585924155808825 
2023-04-21 12:08:32,667 INFO t_pca_6: 0.06568227415028857 , std 3.5694941507141382 
2023-04-21 12:08:32,667 INFO t_pca_7: -0.06185924146846221 , std 3.1299303774296243 
2023-04-21 12:08:32,667 INFO t_pca_8: -0.024347866473701827 , std 2.8710971149361164 
2023-04-21 12:08:32,667 INFO t_pca_9: -0.058785063202055655 , std 2.714965683224407 
2023-04-21 12:08:32,667 INFO t_pca_10: 0.014082815449137673 , std 2.617944179476888 
2023-04-21 12:08:32,667 INFO p_intercept: 0.29768847121438813 , std 0.311869428411248 
