2023-04-20 05:34:59,817 INFO Tickers: ['TGT']
2023-04-20 05:35:26,895 INFO Negative OS: -5.956473902643848 --- ticker TGT --- day 2018-02-05 --- time 46800
2023-04-20 05:35:26,901 INFO Negative OS: -0.7546669600724547 --- ticker TGT --- day 2018-02-05 --- time 48600
2023-04-20 05:35:26,949 INFO Negative OS: -0.20458175667045042 --- ticker TGT --- day 2018-02-06 --- time 36000
2023-04-20 05:35:26,955 INFO Negative OS: -0.3436845315005339 --- ticker TGT --- day 2018-02-06 --- time 37800
2023-04-20 05:35:26,961 INFO Negative OS: -0.05804873905860286 --- ticker TGT --- day 2018-02-06 --- time 39600
2023-04-20 05:35:26,978 INFO Negative OS: -0.17347585503507168 --- ticker TGT --- day 2018-02-06 --- time 45000
2023-04-20 05:35:26,984 INFO Negative OS: -0.29572960860377995 --- ticker TGT --- day 2018-02-06 --- time 46800
2023-04-20 05:35:26,990 INFO Negative OS: -0.3824271108081736 --- ticker TGT --- day 2018-02-06 --- time 48600
2023-04-20 05:35:26,996 INFO Negative OS: -0.9472069157938494 --- ticker TGT --- day 2018-02-06 --- time 50400
2023-04-20 05:35:27,072 INFO Negative OS: -0.15231883697252502 --- ticker TGT --- day 2018-02-07 --- time 46800
2023-04-20 05:35:27,126 INFO Negative OS: -0.12981436407189362 --- ticker TGT --- day 2018-02-08 --- time 36000
2023-04-20 05:35:27,132 INFO Negative OS: -1.7077302897055677 --- ticker TGT --- day 2018-02-08 --- time 37800
2023-04-20 05:35:27,138 INFO Negative OS: -0.03470387270748265 --- ticker TGT --- day 2018-02-08 --- time 39600
2023-04-20 05:35:27,149 INFO Negative OS: -0.5660613551172398 --- ticker TGT --- day 2018-02-08 --- time 43200
2023-04-20 05:35:27,155 INFO Negative OS: -0.3977514460401821 --- ticker TGT --- day 2018-02-08 --- time 45000
2023-04-20 05:35:27,161 INFO Negative OS: -0.14939296454762063 --- ticker TGT --- day 2018-02-08 --- time 46800
2023-04-20 05:35:27,178 INFO Negative OS: -0.7825658261898609 --- ticker TGT --- day 2018-02-08 --- time 52200
2023-04-20 05:35:27,248 INFO Negative OS: -0.005653754434169933 --- ticker TGT --- day 2018-02-09 --- time 46800
2023-04-20 05:35:27,260 INFO Negative OS: -0.08587957856988115 --- ticker TGT --- day 2018-02-09 --- time 50400
2023-04-20 05:35:27,502 INFO Negative OS: -1.4076662863839466 --- ticker TGT --- day 2018-02-14 --- time 46800
2023-04-20 05:36:04,424 INFO Negative OS: -0.08740425402887175 --- ticker TGT --- day 2019-11-12 --- time 48600
2023-04-20 05:36:06,305 INFO in_r2: 0.9172457744888791 , std 0.08047658067289803 
2023-04-20 05:36:06,306 INFO os_r2: 0.8936540715034209 , std 0.14815641378997996 
2023-04-20 05:36:06,306 INFO intercept: -3.654021827972484e-08 , std 1.836494974495002e-05 
2023-04-20 05:36:06,306 INFO pca_1: -3.394473226937724e-06 , std 0.00013626922000350804 
2023-04-20 05:36:06,306 INFO pca_2: -4.189709498408571e-06 , std 0.00019798790206894694 
2023-04-20 05:36:06,306 INFO pca_3: 1.7034254767548855e-06 , std 0.000148360082455086 
2023-04-20 05:36:06,306 INFO pca_4: -9.261744607200391e-07 , std 0.00013003230629347678 
2023-04-20 05:36:06,306 INFO pca_5: -1.4398514563677486e-08 , std 0.00011404118971311378 
2023-04-20 05:36:06,306 INFO pca_6: 3.2605993493391774e-07 , std 9.886816833413235e-05 
2023-04-20 05:36:06,306 INFO pca_7: 2.22894638567217e-06 , std 8.76931627985277e-05 
2023-04-20 05:36:06,306 INFO pca_8: 7.665640739774704e-07 , std 7.917598357868543e-05 
2023-04-20 05:36:06,306 INFO pca_9: -7.740315481215642e-08 , std 7.28973811425739e-05 
2023-04-20 05:36:06,306 INFO pca_10: 1.204474389660264e-07 , std 6.884182526143361e-05 
2023-04-20 05:36:06,306 INFO t_intercept: -0.006526872045971217 , std 5.235240675783532 
2023-04-20 05:36:06,306 INFO t_pca_1: -1.4113020929770113 , std 55.63194581120081 
2023-04-20 05:36:06,306 INFO t_pca_2: -0.6433197520976349 , std 40.86301664518005 
2023-04-20 05:36:06,306 INFO t_pca_3: 0.3316676295416139 , std 22.36620216880052 
2023-04-20 05:36:06,306 INFO t_pca_4: -0.1222211124808327 , std 14.701970188396434 
2023-04-20 05:36:06,306 INFO t_pca_5: 0.06268881306389072 , std 10.863344491986114 
2023-04-20 05:36:06,306 INFO t_pca_6: -0.01273720843908205 , std 7.931946602798983 
2023-04-20 05:36:06,306 INFO t_pca_7: 0.18280968141277001 , std 6.127898984659316 
2023-04-20 05:36:06,306 INFO t_pca_8: 0.04477462986082707 , std 4.86396087027012 
2023-04-20 05:36:06,306 INFO t_pca_9: 0.005017406459841892 , std 3.917046559036127 
2023-04-20 05:36:06,306 INFO t_pca_10: -0.0027154321743494752 , std 3.284978517739751 
2023-04-20 05:36:06,306 INFO p_intercept: 0.17322605041592334 , std 0.27218023650726714 
2023-04-20 05:36:06,306 INFO p_pca_1: 0.0031307397241213154 , std 0.04186541293243639 
