2023-04-21 12:09:27,613 INFO Tickers: ['FIS']
2023-04-21 12:09:48,000 INFO Negative OS: -0.6677452021789392 --- ticker FIS --- day 2018-05-08 --- time 52200
2023-04-21 12:09:54,879 INFO Negative OS: -0.6241716190102033 --- ticker FIS --- day 2018-10-17 --- time 37800
2023-04-21 12:09:55,161 INFO Negative OS: -2.3113528118835585 --- ticker FIS --- day 2018-10-23 --- time 36000
2023-04-21 12:09:55,182 INFO Negative OS: -1.3737211688931805 --- ticker FIS --- day 2018-10-23 --- time 43200
2023-04-21 12:09:55,332 INFO Negative OS: -0.03532321001720384 --- ticker FIS --- day 2018-10-25 --- time 39600
2023-04-21 12:09:55,403 INFO Negative OS: -0.07043518808236526 --- ticker FIS --- day 2018-10-26 --- time 36000
2023-04-21 12:09:55,409 INFO Negative OS: -0.20848835316905778 --- ticker FIS --- day 2018-10-26 --- time 37800
2023-04-21 12:09:55,489 INFO Negative OS: -0.011196944797024155 --- ticker FIS --- day 2018-10-29 --- time 37800
2023-04-21 12:09:55,566 INFO Negative OS: -0.6034933523097366 --- ticker FIS --- day 2018-10-30 --- time 37800
2023-04-21 12:09:55,571 INFO Negative OS: -0.03377334479320182 --- ticker FIS --- day 2018-10-30 --- time 39600
2023-04-21 12:09:55,577 INFO Negative OS: -1.1654643331426255 --- ticker FIS --- day 2018-10-30 --- time 41400
2023-04-21 12:09:55,642 INFO Negative OS: -0.2939674046476646 --- ticker FIS --- day 2018-10-31 --- time 37800
2023-04-21 12:09:56,222 INFO Negative OS: -0.06428660428735355 --- ticker FIS --- day 2018-11-12 --- time 36000
2023-04-21 12:09:56,486 INFO Negative OS: -0.6130817592876336 --- ticker FIS --- day 2018-11-15 --- time 46800
2023-04-21 12:09:56,491 INFO Negative OS: -0.08022287619759871 --- ticker FIS --- day 2018-11-15 --- time 48600
2023-04-21 12:09:57,633 INFO Negative OS: -0.04403347946906422 --- ticker FIS --- day 2018-12-11 --- time 50400
2023-04-21 12:09:57,677 INFO Negative OS: -0.28604892954168504 --- ticker FIS --- day 2018-12-12 --- time 37800
2023-04-21 12:09:57,840 INFO Negative OS: -0.13450189745777164 --- ticker FIS --- day 2018-12-14 --- time 43200
2023-04-21 12:09:58,373 INFO Negative OS: -0.16498831306954642 --- ticker FIS --- day 2018-12-26 --- time 43200
2023-04-21 12:09:58,528 INFO Negative OS: -0.0483940178584612 --- ticker FIS --- day 2018-12-28 --- time 41400
2023-04-21 12:09:58,533 INFO Negative OS: -0.005033233787580915 --- ticker FIS --- day 2018-12-28 --- time 43200
2023-04-21 12:09:58,838 INFO Negative OS: -1.2137868888368257 --- ticker FIS --- day 2019-01-04 --- time 37800
2023-04-21 12:09:58,983 INFO Negative OS: -0.49533409967225706 --- ticker FIS --- day 2019-01-08 --- time 36000
2023-04-21 12:09:59,069 INFO Negative OS: -0.06356782269727801 --- ticker FIS --- day 2019-01-10 --- time 41400
2023-04-21 12:09:59,282 INFO Negative OS: -0.2112669953108839 --- ticker FIS --- day 2019-01-15 --- time 39600
2023-04-21 12:09:59,311 INFO Negative OS: -0.5488146811052816 --- ticker FIS --- day 2019-01-15 --- time 52200
2023-04-21 12:09:59,380 INFO Negative OS: -0.9054923777037494 --- ticker FIS --- day 2019-01-16 --- time 50400
2023-04-21 12:10:02,181 INFO Negative OS: -0.9718425953622547 --- ticker FIS --- day 2019-03-15 --- time 41400
2023-04-21 12:10:03,368 INFO Negative OS: -0.32353174778845006 --- ticker FIS --- day 2019-04-05 --- time 39600
2023-04-21 12:10:04,352 INFO Negative OS: -8.676830712956985 --- ticker FIS --- day 2019-04-25 --- time 50400
2023-04-21 12:10:16,090 INFO in_r2: 0.8159531149413656 , std 0.142564605780012 
2023-04-21 12:10:16,090 INFO os_r2: 0.7500326635974378 , std 0.30929596472015086 
2023-04-21 12:10:16,090 INFO intercept: -1.5272144609684041e-07 , std 1.7361896729917625e-05 
2023-04-21 12:10:16,090 INFO pca_1: -2.3719835481296417e-06 , std 6.765064255157892e-05 
2023-04-21 12:10:16,090 INFO pca_2: -3.2797590546459175e-06 , std 0.00015438575240050553 
2023-04-21 12:10:16,090 INFO pca_3: 4.731658772648561e-06 , std 0.00012444199812669708 
2023-04-21 12:10:16,090 INFO pca_4: 6.407538292010784e-08 , std 0.00011627764459609705 
2023-04-21 12:10:16,090 INFO pca_5: -2.8075739385221223e-06 , std 0.00012467416302660686 
2023-04-21 12:10:16,090 INFO pca_6: 1.2412589937264846e-06 , std 0.00011702430698680278 
2023-04-21 12:10:16,090 INFO pca_7: -5.768724460432165e-06 , std 0.000104606826249576 
2023-04-21 12:10:16,090 INFO pca_8: -2.5513506228153845e-06 , std 0.00010359788296817938 
2023-04-21 12:10:16,090 INFO pca_9: 1.256011230363303e-06 , std 0.00010431480672181689 
2023-04-21 12:10:16,090 INFO pca_10: 2.084128607259615e-06 , std 0.0001064373275464628 
2023-04-21 12:10:16,090 INFO t_intercept: 0.005000244270167534 , std 2.790328455240936 
2023-04-21 12:10:16,090 INFO t_pca_1: -0.5786332158355841 , std 19.56602601929508 
2023-04-21 12:10:16,090 INFO t_pca_2: -0.8388930059354718 , std 23.811244443420332 
2023-04-21 12:10:16,090 INFO t_pca_3: 0.7549229939869001 , std 14.291961074988912 
2023-04-21 12:10:16,090 INFO t_pca_4: -0.013860426211467153 , std 9.130273667675684 
2023-04-21 12:10:16,090 INFO t_pca_5: -0.1637977785598739 , std 7.15775128109423 
2023-04-21 12:10:16,090 INFO t_pca_6: -0.06756637564025021 , std 5.507467262406414 
2023-04-21 12:10:16,090 INFO t_pca_7: -0.15688084173239938 , std 4.293296513164799 
2023-04-21 12:10:16,090 INFO t_pca_8: -0.03267372152574457 , std 3.610248884201694 
2023-04-21 12:10:16,090 INFO t_pca_9: -0.006936479366652077 , std 3.0852457534429365 
2023-04-21 12:10:16,090 INFO t_pca_10: 0.006548124326315358 , std 2.7411082241133764 
2023-04-21 12:10:16,090 INFO p_intercept: 0.2677680034565606 , std 0.3123019223420994 
2023-04-21 12:10:16,090 INFO p_pca_1: 0.04420498259533334 , std 0.15592870349124954 
2023-04-21 12:10:16,090 INFO p_pca_2: 0.036999172902171064 , std 0.14375097754186816 
2023-04-21 12:10:16,090 INFO p_pca_3: 0.07272887475782447 , std 0.19352616981818235 
2023-04-21 12:10:16,090 INFO p_pca_4: 0.10025555323129727 , std 0.2222613241868396 
2023-04-21 12:10:16,090 INFO p_pca_5: 0.1158553018704877 , std 0.23259144983765492 
2023-04-21 12:10:16,090 INFO p_pca_6: 0.1427038610059289 , std 0.25282882734012524 
2023-04-21 12:10:16,090 INFO p_pca_7: 0.17673662621870626 , std 0.26865171656244285 
2023-04-21 12:10:16,090 INFO p_pca_8: 0.21821176391002806 , std 0.2848047106614916 
2023-04-21 12:10:16,090 INFO p_pca_9: 0.2648180515103621 , std 0.3055600302111402 
2023-04-21 12:10:16,090 INFO p_pca_10: 0.2748827572777231 , std 0.30759334687744394 
2023-04-21 12:10:16,090 INFO pca_explained_1: 0.5852986490715536 , std 0.10901061847244724 
2023-04-21 12:10:16,090 INFO pca_explained_2: 0.7239099191562705 , std 0.08083282682068585 
2023-04-21 12:10:16,090 INFO pca_explained_3: 0.7969224764750391 , std 0.064301196517213 
