start_time,start_price,end_price,ofi_1,ofi_2,ofi_3,ofi_4,ofi_5,ofi_6,ofi_7,ofi_8,ofi_9,ofi_10,ofi_add_1,ofi_add_2,ofi_add_3,ofi_add_4,ofi_add_5,ofi_add_6,ofi_add_7,ofi_add_8,ofi_add_9,ofi_add_10,ofi_cancel_1,ofi_cancel_2,ofi_cancel_3,ofi_cancel_4,ofi_cancel_5,ofi_cancel_6,ofi_cancel_7,ofi_cancel_8,ofi_cancel_9,ofi_cancel_10,ofi_trade_1,ofi_trade_2,ofi_trade_3,ofi_trade_4,ofi_trade_5,ofi_trade_6,ofi_trade_7,ofi_trade_8,ofi_trade_9,ofi_trade_10
41410,158.405,158.66,0.0,1.0,1.0,0.5267585884552466,0.8777258566978193,1.674518911745189,0.0,0.5448682308462137,0.2747791952894995,1.4811083123425695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41420,158.66,158.625,-1.0,0.0,-1.0,-0.6084419373662711,-0.9507598784194529,-2.1787755102040816,-1.2762762762762763,-0.6264394288346384,-0.2372230943659515,-1.1895043731778425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41430,158.625,158.625,0.7560975609756098,-0.09295352323838081,-1.150278293135436,-1.045531197301855,-0.8148571428571428,-0.9462508294625084,-0.7914893617021277,-0.819130664552781,-0.28685111501804383,-0.2995169082125604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41440,158.625,158.6,-1.5,-0.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41450,158.6,158.52,0.0,0.0,-1.092436974789916,0.0,0.0,-0.733292458614347,0.8026719624480954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41460,158.52,158.405,0.0,0.0,1.008849557522124,-1.1447507154691972,-2.719854114428995,-0.7983557889929207,-0.5775648438790683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41470,158.405,158.56,-5.0,-0.6666666666666666,-0.8608137044967881,0.0,-0.6835112692763938,0.8744502766349838,0.0,0.0,0.1586842105263158,-1.1775043936731107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41480,158.56,158.555,-2.883977900552486,0.0,0.9857239972807613,2.1164708822794305,2.8058316766070246,1.7304238679154194,1.7256979824740168,1.1238495075084773,0.44050632911392407,2.6564885496183206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41490,158.42,158.695,-5.776271186440678,-1.0095982936366867,0.5131675060551305,-1.9322882647507078,1.0895140664961638,0.2942844677137871,-0.033409144380832874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41500,158.715,158.715,1.0,0.0,0.0,0.7957298296037776,0.7915499029963354,-0.8134312696747114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41510,158.685,158.61,0.0,0.0,0.0,0.0,-1.8723702664796635,-0.7687744690947919,-0.8257070116287071,-0.18685894180968823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41520,158.61,158.61,-0.9454545454545454,0.0,0.0,0.0,-0.904233870967742,-0.7305303878652143,-1.4019450941770282,-0.4448119528955547,-0.28761061946902655,-1.4952076677316295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41530,158.575,158.65,-3.6521739130434785,-2.0,-2.0,-1.5237467018469657,-1.3558178752107926,-1.0442748091603054,0.15088177661659047,-0.5556290514618336,-0.3311127754345855,-0.328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41540,158.65,158.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41550,158.645,158.63,-1.0,0.0,-0.6428571428571429,0.9037656903765691,0.22052067381316998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41560,158.63,158.55,-1.9155049483877833,-2.0,-1.0,-1.1574074074074074,-1.8518518518518519,-1.0661244695898162,-0.8367313651932801,-0.22884307114034602,-0.30134601218777207,-0.4552812626467017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41570,158.55,158.575,-0.007192351548109815,-1.0,-1.0,-0.9697766097240472,0.7296478606588412,-1.0297570297570298,-0.6750178954903365,-1.442392260334213,-0.19714123355335053,-1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41580,158.575,158.595,3.053435114503817,2.3529411764705883,2.911764705882353,2.3745074524584546,3.335956416464891,2.5609375,2.21713729308666,2.2890173410404624,0.9787728990985752,2.894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41590,158.595,158.595,0.0,0.0,0.0,1.0060007059654077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41600,158.595,158.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41610,158.595,158.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41620,158.595,158.595,0.0,0.0,0.09944751381215469,1.8783649052841476,0.5755995828988529,1.0,1.2345679012345678,0.9278350515463918,0.2857142857142857,1.3416149068322982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41630,158.595,158.52,0.016556291390728478,1.0,0.8881578947368421,-0.7215189873417721,-2.1197119711971197,-0.8646616541353384,-0.6028833551769331,-0.8706965572457966,1.0909090909090908,-0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41640,158.525,158.52,0.0,0.0,0.0,0.0,0.0,0.0,-0.5070140280561122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41650,158.52,158.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41660,158.52,158.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41670,158.52,158.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41680,158.52,158.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41690,158.52,158.525,-1.0,-1.0,-1.0,-1.9522776572668112,-0.8884120171673819,0.0,-0.5453015427769986,0.2579207132622194,-1.5517241379310345,-1.5652173913043477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41700,158.525,158.525,0.0,0.0,0.0,1.202090592334495,-1.247977153736316,-0.9796296296296296,-0.6169096209912537,-1.0362694300518134,-0.2857142857142857,-0.26136363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41710,158.525,158.52,1.0,1.0,1.0,-0.12616201859229748,0.8828282828282827,0.7856179775280898,1.5741507870753935,0.3064965537468837,1.7142857142857142,2.4516129032258065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41720,158.51,158.58,-3.0,-2.0,-2.0,-1.2439418416801291,-4.448313384113167,-1.2414980628497634,-2.3787610619469026,-0.7699214365881033,-2.5644380478869553,-3.0153846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41730,158.58,158.65,1.326134940046531,3.5862499999999997,-0.046409379579872984,1.2710401381096246,0.5989381705563545,1.9065928913063865,2.1410242106437574,1.1537607069684779,3.022515907978463,2.1760916249105224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41740,158.65,158.745,1.128751210067764,2.1402763018065887,0.8080910754218337,1.4926755505150742,2.0656700480512544,2.473389803420169,1.5578820213408495,5.173432835820895,1.7514694382079161,1.452054794520548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41750,158.745,158.67,-0.11570247933884298,-1.1569579288025889,-1.5405925355906116,-2.38974279755928,-6.912039312039312,-6.281517527259619,-3.507396926603861,-5.37741822018994,-3.382899628252788,-3.9224137931034484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41760,158.7,158.7,-1.0,-1.0,-1.2531645569620253,-1.0,-0.7250437828371279,-0.761029411764706,-1.1764705882352942,-1.3605442176870748,-0.574245939675174,-1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41770,158.7,158.7,-0.9090909090909091,0.0,-0.32608695652173914,-1.9095477386934674,-0.8266860043509789,-1.725625539257981,-0.4990507187415243,-0.6380027739251041,-1.183431952662722,-0.286820593718629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41780,158.67,158.735,-0.9772117962466489,2.9180973824936673,2.5478044222983494,6.471415469275451,7.424697445091887,5.241142366330255,2.616553959649025,6.206031900814933,3.751311149959999,6.217508112068665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41790,158.655,158.675,-0.099601593625498,0.584162700129814,0.5392450569203115,0.22229279136233726,-0.8402122641509433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41800,158.675,158.735,0.20268256333830106,0.40991292699263226,-0.7313284206333399,1.6573239093346332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41810,158.73,158.73,-1.4426229508196722,-0.4744305973356253,-0.6301369863013698,-1.9347037484885128,-0.7388603834728599,-1.1434016198189614,-0.7843137254901961,-2.3225806451612905,-1.054945054945055,-0.23645320197044334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41820,158.73,158.68,-1.1789109766637855,-3.094327067043753,-1.8960988041560476,-2.3180537772087066,-2.321025641025641,-3.1153465346534657,-2.0366264268703294,-1.3272678619213272,-1.6406423593576407,-2.2242152466367715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41830,158.68,158.65,-1.0,-0.1000667111407605,1.1342155009451798,0.1511681172698122,-4.849416103257529,-0.6876619493721348,-1.0036130068245683,-0.6705409029950827,-0.32428926602529456,-1.1042944785276072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41840,158.65,158.65,0.0,0.0,0.09980806142034548,0.9724409448818898,0.9081245254365984,1.0,1.2961116650049849,1.0452261306532664,0.76980014803849,1.3744493392070485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41850,158.65,158.63,1.0,1.0,0.8918918918918919,1.4666666666666666,0.9945945945945946,0.7893915756630265,1.0230179028132993,0.9988649262202044,0.19437751004016066,1.0393700787401574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41860,158.63,158.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41870,158.63,158.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41880,158.63,158.63,0.09811320754716982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41890,158.63,158.63,-0.1,0.12000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41900,158.63,158.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41910,158.63,158.63,0.0,-1.76,-1.0,-0.8211284513805521,-0.9093904448105437,-0.6301369863013698,-1.3559322033898304,-0.8135593220338982,-0.2857142857142857,-1.5319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41920,158.63,158.625,-1.1290322580645162,0.0,0.0,0.0,-1.6706443914081146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41930,158.63,158.655,0.0963855421686747,0.0,0.0,0.0,-0.9525452976704055,-0.8034934497816594,-1.1510791366906474,-0.897196261682243,-0.2573099415204678,-1.2100840336134455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41940,158.655,158.655,0.0,0.0,-1.0,-1.0,-1.2738853503184713,-1.0,-1.0,-1.0,-1.0471204188481675,-0.3021978021978022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41950,158.655,158.655,-0.1,-1.509433962264151,-1.0,-1.0,-0.6023778071334214,-0.9177057356608479,-1.0,-1.2539184952978057,-1.0596026490066226,-0.6866952789699571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41960,158.655,158.655,0.0,0.0,1.0,1.1131725417439704,0.7555228276877761,0.9387755102040817,0.7540983606557377,1.0,0.782608695652174,0.4621309370988447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41970,158.655,158.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41980,158.655,158.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41990,158.655,158.66,-1.0,-1.6585365853658536,-1.0271903323262839,-0.48523066710919344,-0.714396887159533,-0.9198396793587175,0.8956097560975609,0.6185983827493261,0.0,1.8899388549193996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42000,158.66,158.66,0.0,0.0,0.580082384298522,0.5297504798464492,-0.6385135135135135,0.0,0.0,0.281180262831639,1.780805143119547,2.1649484536082473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42010,158.66,158.83,1.1376793355147243,2.4844514720277084,4.055481803616389,4.184603990186548,3.254230949041608,3.8055303342963267,2.5414716588663544,3.659382727355985,3.198862305504434,1.505281524981707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42020,158.83,158.92,-3.148936170212766,-1.9847123508113182,-0.9284818067754077,-0.5462747778537252,-2.239596469104666,-2.5619317768564986,-3.5299867197875163,-4.265539437025651,-5.5364553115071145,-4.125318851312433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42030,158.92,158.87,-5.735294117647059,-0.9774436090225564,-1.0,-1.004481532993355,-1.146788990825688,-2.0608034744842563,-2.7515337423312882,-1.8179975678962303,-0.9366669068376684,-0.4960885327227629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42040,158.865,158.87,0.0,0.0,0.0,0.5725646123260437,-0.705973422784157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42050,158.87,159.0,-4.694835680751174,1.9900497512437811,2.0,2.579285427539141,3.157262249412793,1.2001200120012,0.5839786720832805,0.6260729071998384,1.4435422305503505,3.2456366606482674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42060,159.0,158.955,-3.0,-1.0,-1.0,-1.0,-1.4252396994039909,-1.0493723849372385,-1.2417177914110429,-1.818808129521185,-1.4017094017094016,-1.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42070,158.955,158.905,-1.896551724137931,0.0,0.0,0.0,0.6413181242078579,0.7250322395758705,1.3326871819723771,0.6125605857481695,0.29118737065023825,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42080,158.905,158.8,-3.0,-2.0,-1.0,-1.0,-0.6067415730337079,-1.1182439428453097,-3.666162162162162,-1.263157894736842,-0.13569321533923304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
