2023-04-20 06:50:56,820 INFO Tickers: ['CME']
2023-04-20 06:51:35,517 INFO Negative OS: -0.0014556888319550154 --- ticker CME --- day 2017-08-01 --- time 37800
2023-04-20 06:51:41,923 INFO Negative OS: -3.7394370367168683 --- ticker CME --- day 2017-11-15 --- time 36000
2023-04-20 06:51:49,736 INFO Negative OS: -0.02948352737181059 --- ticker CME --- day 2018-01-16 --- time 52200
2023-04-20 06:51:56,023 INFO Negative OS: -0.8671500811007344 --- ticker CME --- day 2018-02-08 --- time 41400
2023-04-20 06:52:10,223 INFO Negative OS: -0.10645863878562323 --- ticker CME --- day 2018-03-15 --- time 45000
2023-04-20 06:52:25,452 INFO Negative OS: -0.4286574240642751 --- ticker CME --- day 2018-04-26 --- time 46800
2023-04-20 06:53:14,676 INFO Negative OS: -0.7508834116374545 --- ticker CME --- day 2018-10-24 --- time 41400
2023-04-20 06:53:22,492 INFO Negative OS: -3.133252848834272 --- ticker CME --- day 2018-10-30 --- time 36000
2023-04-20 06:53:29,524 INFO Negative OS: -0.07484364094278262 --- ticker CME --- day 2018-11-06 --- time 37800
2023-04-20 06:53:45,732 INFO Negative OS: -0.003553261368159255 --- ticker CME --- day 2018-11-27 --- time 52200
2023-04-20 06:54:17,123 INFO Negative OS: -0.5312787866773538 --- ticker CME --- day 2019-01-04 --- time 41400
2023-04-20 06:54:17,543 INFO Negative OS: -0.23297970992844097 --- ticker CME --- day 2019-01-04 --- time 46800
2023-04-20 06:54:19,157 INFO Negative OS: -0.07665592239013974 --- ticker CME --- day 2019-01-08 --- time 39600
2023-04-20 06:54:27,453 INFO Negative OS: -1.763671317640938 --- ticker CME --- day 2019-02-04 --- time 36000
2023-04-20 06:54:35,475 INFO Negative OS: -9.320565771204121 --- ticker CME --- day 2019-03-01 --- time 39600
2023-04-20 06:54:36,010 INFO Negative OS: -0.8328481690129559 --- ticker CME --- day 2019-03-01 --- time 52200
2023-04-20 06:54:38,639 INFO Negative OS: -0.13677022531355476 --- ticker CME --- day 2019-03-08 --- time 36000
2023-04-20 06:54:52,754 INFO Negative OS: -4.975100952559522 --- ticker CME --- day 2019-04-05 --- time 52200
2023-04-20 06:55:04,043 INFO Negative OS: -4.240734486393256 --- ticker CME --- day 2019-05-14 --- time 48600
2023-04-20 06:55:08,685 INFO Negative OS: -0.03351399003192235 --- ticker CME --- day 2019-05-14 --- time 50400
2023-04-20 06:55:46,817 INFO Negative OS: -11.814194463518605 --- ticker CME --- day 2019-09-05 --- time 36000
2023-04-20 06:55:48,471 INFO Negative OS: -3.0459766626392266 --- ticker CME --- day 2019-09-10 --- time 37800
2023-04-20 06:56:05,906 INFO Negative OS: -0.12004083779076158 --- ticker CME --- day 2019-10-31 --- time 52200
2023-04-20 06:56:09,000 INFO Negative OS: -0.7790274373252977 --- ticker CME --- day 2019-11-29 --- time 39600
2023-04-20 06:56:11,434 INFO Negative OS: -0.2059843682418998 --- ticker CME --- day 2019-12-12 --- time 43200
2023-04-20 06:56:11,617 INFO in_r2: 0.8337247968465138 , std 0.09710066903134303 
2023-04-20 06:56:11,617 INFO os_r2: 0.7171983302118551 , std 0.4092244856618887 
2023-04-20 06:56:11,617 INFO intercept: -1.8602403945600205e-07 , std 1.0923623676736883e-05 
2023-04-20 06:56:11,617 INFO ofi_add_1: 6.451252506863821e-05 , std 5.293421181879072e-05 
2023-04-20 06:56:11,617 INFO ofi_add_2: 8.13538309525329e-05 , std 5.947486729563377e-05 
2023-04-20 06:56:11,617 INFO ofi_add_3: 6.863315323201337e-05 , std 5.5254575781184344e-05 
2023-04-20 06:56:11,617 INFO ofi_add_4: 4.16170557956652e-05 , std 4.620085112942574e-05 
2023-04-20 06:56:11,617 INFO ofi_add_5: 3.1637063648112546e-05 , std 4.1826827380561296e-05 
2023-04-20 06:56:11,617 INFO ofi_add_6: 2.612176598495269e-05 , std 3.99618360738566e-05 
2023-04-20 06:56:11,617 INFO ofi_add_7: 2.6244956897883672e-05 , std 4.297454067043134e-05 
2023-04-20 06:56:11,617 INFO ofi_add_8: 2.296682505745497e-05 , std 4.368957529155051e-05 
2023-04-20 06:56:11,617 INFO ofi_add_9: 1.907066723758714e-05 , std 3.935808122475908e-05 
2023-04-20 06:56:11,617 INFO ofi_add_10: 1.7748940179002953e-05 , std 3.685635908614961e-05 
2023-04-20 06:56:11,617 INFO ofi_cancel_1: 8.306482826766869e-05 , std 7.161126700551546e-05 
2023-04-20 06:56:11,617 INFO ofi_cancel_2: 9.04135706236056e-05 , std 6.496264192881505e-05 
2023-04-20 06:56:11,617 INFO ofi_cancel_3: 6.40030076793885e-05 , std 5.702742122495399e-05 
2023-04-20 06:56:11,617 INFO ofi_cancel_4: 3.81731610576836e-05 , std 4.607042421705277e-05 
2023-04-20 06:56:11,617 INFO ofi_cancel_5: 2.6089087233112966e-05 , std 4.5169647502092695e-05 
2023-04-20 06:56:11,617 INFO ofi_cancel_6: 1.9711441530389356e-05 , std 3.944979153972164e-05 
2023-04-20 06:56:11,617 INFO ofi_cancel_7: 1.916156784375099e-05 , std 4.128776797610312e-05 
2023-04-20 06:56:11,617 INFO ofi_cancel_8: 1.623052871260916e-05 , std 4.116329620861204e-05 
2023-04-20 06:56:11,617 INFO ofi_cancel_9: 1.483232376506852e-05 , std 4.0462035483637546e-05 
2023-04-20 06:56:11,617 INFO ofi_cancel_10: 1.8673856813472256e-05 , std 4.0346554578976495e-05 
2023-04-20 06:56:11,617 INFO ofi_trade_1: 0.0001060081820899974 , std 0.00012874244012467848 
2023-04-20 06:56:11,617 INFO ofi_trade_2: 6.1025856745232795e-05 , std 9.596597112086369e-05 
2023-04-20 06:56:11,617 INFO ofi_trade_3: 5.335734544167829e-05 , std 8.574804524019394e-05 
2023-04-20 06:56:11,617 INFO ofi_trade_4: 4.535915608629296e-05 , std 8.165540887975098e-05 
