2023-04-20 06:25:51,617 INFO Tickers: ['LIN']
2023-04-20 06:25:52,863 INFO Negative OS: -0.00016677217559402102 --- ticker LIN --- day 2018-10-31 --- time 39600
2023-04-20 06:25:53,477 INFO Negative OS: -0.00467532467532461 --- ticker LIN --- day 2018-10-31 --- time 41400
2023-04-20 06:25:53,840 INFO Negative OS: -0.10691114318073036 --- ticker LIN --- day 2018-10-31 --- time 52200
2023-04-20 06:25:54,977 INFO Negative OS: -5.577105772058536 --- ticker LIN --- day 2018-11-01 --- time 52200
2023-04-20 06:25:56,058 INFO Negative OS: -0.14580894114835807 --- ticker LIN --- day 2018-11-02 --- time 46800
2023-04-20 06:25:56,604 INFO Negative OS: -0.19916713030033262 --- ticker LIN --- day 2018-11-02 --- time 52200
2023-04-20 06:25:57,156 INFO Negative OS: -1.0953151532188286 --- ticker LIN --- day 2018-11-05 --- time 45000
2023-04-20 06:25:57,420 INFO Negative OS: -0.06383419649273891 --- ticker LIN --- day 2018-11-05 --- time 52200
2023-04-20 06:25:58,807 INFO Negative OS: -8.03939089294605 --- ticker LIN --- day 2018-11-06 --- time 48600
2023-04-20 06:25:59,155 INFO Negative OS: -0.11952955455829617 --- ticker LIN --- day 2018-11-07 --- time 37800
2023-04-20 06:25:59,901 INFO Negative OS: -0.028257180002274174 --- ticker LIN --- day 2018-11-08 --- time 50400
2023-04-20 06:26:07,173 INFO Negative OS: -0.10954407898085394 --- ticker LIN --- day 2018-12-03 --- time 50400
2023-04-20 06:26:09,594 INFO Negative OS: -0.014299518685172208 --- ticker LIN --- day 2018-12-06 --- time 43200
2023-04-20 06:26:14,092 INFO Negative OS: -0.9685657496861098 --- ticker LIN --- day 2018-12-10 --- time 46800
2023-04-20 06:26:15,538 INFO Negative OS: -0.0083024663751603 --- ticker LIN --- day 2018-12-11 --- time 43200
2023-04-20 06:26:17,926 INFO Negative OS: -0.06250927826264241 --- ticker LIN --- day 2018-12-12 --- time 52200
2023-04-20 06:26:20,742 INFO Negative OS: -0.5092373770561571 --- ticker LIN --- day 2018-12-17 --- time 46800
2023-04-20 06:26:24,094 INFO Negative OS: -0.05371187027908575 --- ticker LIN --- day 2018-12-19 --- time 48600
2023-04-20 06:26:28,158 INFO Negative OS: -0.9899685230573838 --- ticker LIN --- day 2018-12-21 --- time 43200
2023-04-20 06:26:29,996 INFO Negative OS: -3.096034552907411 --- ticker LIN --- day 2018-12-26 --- time 45000
2023-04-20 06:26:33,087 INFO Negative OS: -0.06732025058222302 --- ticker LIN --- day 2018-12-26 --- time 48600
2023-04-20 06:26:35,504 INFO Negative OS: -0.009468876229942413 --- ticker LIN --- day 2018-12-31 --- time 36000
2023-04-20 06:26:50,878 INFO Negative OS: -0.17287243989445567 --- ticker LIN --- day 2019-01-30 --- time 50400
2023-04-20 06:26:52,927 INFO Negative OS: -0.05109480962761204 --- ticker LIN --- day 2019-02-05 --- time 45000
2023-04-20 06:26:53,314 INFO Negative OS: -0.07900458792371401 --- ticker LIN --- day 2019-02-05 --- time 50400
2023-04-20 06:26:53,591 INFO Negative OS: -0.3190045991388841 --- ticker LIN --- day 2019-02-06 --- time 39600
2023-04-20 06:27:01,736 INFO Negative OS: -1.470579035780848 --- ticker LIN --- day 2019-02-26 --- time 46800
2023-04-20 06:27:03,527 INFO Negative OS: -0.3754692083906692 --- ticker LIN --- day 2019-03-01 --- time 39600
2023-04-20 06:27:05,500 INFO Negative OS: -2.7478020477700826 --- ticker LIN --- day 2019-03-04 --- time 43200
2023-04-20 06:27:26,635 INFO Negative OS: -0.1849314200865746 --- ticker LIN --- day 2019-05-01 --- time 36000
2023-04-20 06:27:46,114 INFO Negative OS: -0.0440714797710513 --- ticker LIN --- day 2019-08-09 --- time 39600
2023-04-20 06:27:56,360 INFO Negative OS: -0.2137936077825897 --- ticker LIN --- day 2019-10-02 --- time 39600
2023-04-20 06:27:57,210 INFO Negative OS: -0.9263517327610626 --- ticker LIN --- day 2019-10-07 --- time 52200
2023-04-20 06:28:06,528 INFO in_r2: 0.7734530021050738 , std 0.17473978230686613 
2023-04-20 06:28:06,528 INFO os_r2: 0.6044707853029194 , std 0.485612146941354 
2023-04-20 06:28:06,528 INFO intercept: 1.8293204823770122e-06 , std 1.5028247400766236e-05 
2023-04-20 06:28:06,528 INFO ofi_add_1: 0.0001432641815344515 , std 0.00013700160804428003 
2023-04-20 06:28:06,528 INFO ofi_add_2: 0.0001588618336245696 , std 0.0001516134778134634 
2023-04-20 06:28:06,528 INFO ofi_add_3: 0.00010008408642896158 , std 0.00011696635795610512 
2023-04-20 06:28:06,528 INFO ofi_add_4: 5.052563349657129e-05 , std 6.412671923261699e-05 
2023-04-20 06:28:06,528 INFO ofi_add_5: 3.176422878860357e-05 , std 8.740662334423068e-05 
2023-04-20 06:28:06,528 INFO ofi_add_6: 2.303015998357274e-05 , std 0.0001370192032187402 
2023-04-20 06:28:06,528 INFO ofi_add_7: 2.1060510865161783e-05 , std 0.00011823993727092118 
2023-04-20 06:28:06,528 INFO ofi_add_8: 1.591659128864814e-05 , std 9.490398944869677e-05 
2023-04-20 06:28:06,528 INFO ofi_add_9: 1.2442176858382032e-05 , std 6.0516711751820365e-05 
2023-04-20 06:28:06,528 INFO ofi_add_10: 8.896555378195145e-06 , std 6.782393397109113e-05 
2023-04-20 06:28:06,528 INFO ofi_cancel_1: 0.00015214527209323912 , std 0.00018282655516073666 
2023-04-20 06:28:06,528 INFO ofi_cancel_2: 0.00016099445695235245 , std 0.00015353394997488995 
2023-04-20 06:28:06,528 INFO ofi_cancel_3: 9.104343622517217e-05 , std 0.00010395216536512376 
2023-04-20 06:28:06,528 INFO ofi_cancel_4: 5.194544662982835e-05 , std 9.982647470114949e-05 
2023-04-20 06:28:06,528 INFO ofi_cancel_5: 2.7006987660324682e-05 , std 6.778112645951442e-05 
2023-04-20 06:28:06,528 INFO ofi_cancel_6: 2.1028137092843187e-05 , std 0.0001300737588514104 
2023-04-20 06:28:06,528 INFO ofi_cancel_7: 1.3564759252259302e-05 , std 0.0001095011699539361 
2023-04-20 06:28:06,528 INFO ofi_cancel_8: 1.3066713290023323e-05 , std 0.00010039416344738765 
2023-04-20 06:28:06,528 INFO ofi_cancel_9: 1.0030928983414816e-05 , std 6.548749614735008e-05 
2023-04-20 06:28:06,528 INFO ofi_cancel_10: 1.625387809653411e-05 , std 6.845583659406584e-05 
2023-04-20 06:28:06,528 INFO ofi_trade_1: 9.434291879477792e-05 , std 0.00016270315418694624 
2023-04-20 06:28:06,528 INFO ofi_trade_2: 9.824347871498229e-05 , std 0.00016153344969390605 
2023-04-20 06:28:06,528 INFO ofi_trade_3: 7.693432221902462e-05 , std 0.00012957855230812243 
2023-04-20 06:28:06,528 INFO ofi_trade_4: 7.118204500388815e-05 , std 0.000163467448239487 
2023-04-20 06:28:06,528 INFO ofi_trade_5: 7.318035448980433e-05 , std 0.0001760732710483959 
2023-04-20 06:28:06,528 INFO ofi_trade_6: 5.654966944858846e-05 , std 0.00018725663618180397 
2023-04-20 06:28:06,529 INFO ofi_trade_7: 7.176944887741675e-05 , std 0.00020783393993610897 
2023-04-20 06:28:06,529 INFO ofi_trade_8: 7.67242894952378e-05 , std 0.00020338304554351364 
2023-04-20 06:28:06,529 INFO ofi_trade_9: 7.135756256854053e-05 , std 0.00017400878864475268 
2023-04-20 06:28:06,529 INFO ofi_trade_10: 8.443951874455704e-05 , std 0.00016607602946376907 
2023-04-20 06:28:06,529 INFO t_intercept: 0.10148197568037484 , std 1.021004624141217 
2023-04-20 06:28:06,529 INFO t_ofi_add_1: 2.630891635464073 , std 1.7605664939710972 
2023-04-20 06:28:06,529 INFO t_ofi_add_2: 2.573962953516927 , std 1.454803283330994 
2023-04-20 06:28:06,529 INFO t_ofi_add_3: 1.694357504959154 , std 1.2689819720375142 
2023-04-20 06:28:06,529 INFO t_ofi_add_4: 0.9164315730640066 , std 0.9222098060409578 
