2023-04-20 06:25:34,099 INFO Tickers: ['NEE']
2023-04-20 06:25:54,787 INFO Negative OS: -0.19893187344854368 --- ticker NEE --- day 2017-09-07 --- time 36000
2023-04-20 06:25:57,641 INFO Negative OS: -1.2838661845289572 --- ticker NEE --- day 2017-11-02 --- time 45000
2023-04-20 06:26:03,987 INFO Negative OS: -83.45342844064609 --- ticker NEE --- day 2018-02-06 --- time 36000
2023-04-20 06:26:13,896 INFO Negative OS: -0.006672549230569702 --- ticker NEE --- day 2018-02-06 --- time 37800
2023-04-20 06:26:14,048 INFO Negative OS: -0.31544056052558256 --- ticker NEE --- day 2018-02-06 --- time 41400
2023-04-20 06:26:16,096 INFO Negative OS: -0.17301222483120515 --- ticker NEE --- day 2018-02-08 --- time 41400
2023-04-20 06:26:16,820 INFO Negative OS: -0.19348861580151278 --- ticker NEE --- day 2018-02-09 --- time 46800
2023-04-20 06:26:17,582 INFO Negative OS: -1.0286629692286655 --- ticker NEE --- day 2018-02-12 --- time 50400
2023-04-20 06:26:23,849 INFO Negative OS: -0.025375250780425462 --- ticker NEE --- day 2018-03-15 --- time 36000
2023-04-20 06:26:58,736 INFO Negative OS: -0.4415977215333089 --- ticker NEE --- day 2018-09-10 --- time 52200
2023-04-20 06:27:32,818 INFO Negative OS: -0.41747165626181837 --- ticker NEE --- day 2018-11-06 --- time 36000
2023-04-20 06:27:35,948 INFO Negative OS: -0.7114900243454649 --- ticker NEE --- day 2018-11-06 --- time 41400
2023-04-20 06:27:59,934 INFO Negative OS: -2.6887002840260426 --- ticker NEE --- day 2018-12-11 --- time 46800
2023-04-20 06:28:04,861 INFO Negative OS: -1.413180872664345 --- ticker NEE --- day 2018-12-19 --- time 45000
2023-04-20 06:28:36,207 INFO Negative OS: -0.006971281868059398 --- ticker NEE --- day 2019-01-25 --- time 52200
2023-04-20 06:28:51,394 INFO Negative OS: -0.21724036153370818 --- ticker NEE --- day 2019-02-25 --- time 50400
2023-04-20 06:28:54,580 INFO Negative OS: -13.558434839545184 --- ticker NEE --- day 2019-03-05 --- time 37800
2023-04-20 06:29:01,064 INFO Negative OS: -1.2583790310415988 --- ticker NEE --- day 2019-03-19 --- time 36000
2023-04-20 06:29:01,697 INFO Negative OS: -2.2616297715825433 --- ticker NEE --- day 2019-03-19 --- time 39600
2023-04-20 06:29:20,090 INFO Negative OS: -26.272302192611285 --- ticker NEE --- day 2019-04-18 --- time 36000
2023-04-20 06:30:03,109 INFO Negative OS: -2.901997163114209 --- ticker NEE --- day 2019-08-19 --- time 46800
2023-04-20 06:30:20,482 INFO Negative OS: -5.28802846990099 --- ticker NEE --- day 2019-10-08 --- time 41400
2023-04-20 06:30:26,071 INFO Negative OS: -1.606338718080797 --- ticker NEE --- day 2019-11-01 --- time 41400
2023-04-20 06:30:26,815 INFO Negative OS: -0.08509938317737653 --- ticker NEE --- day 2019-11-01 --- time 52200
2023-04-20 06:30:34,987 INFO in_r2: 0.8231050835845576 , std 0.08484447901534327 
2023-04-20 06:30:34,987 INFO os_r2: 0.6987700469953958 , std 1.7990905816096086 
2023-04-20 06:30:34,987 INFO intercept: 3.890662081170594e-07 , std 8.744893679655717e-06 
2023-04-20 06:30:34,987 INFO ofi_add_1: 8.111700765244517e-05 , std 6.645308714915815e-05 
2023-04-20 06:30:34,987 INFO ofi_add_2: 9.98129880402017e-05 , std 6.43442573478824e-05 
2023-04-20 06:30:34,987 INFO ofi_add_3: 6.569981942469317e-05 , std 5.44797299854318e-05 
2023-04-20 06:30:34,988 INFO ofi_add_4: 4.33894175364426e-05 , std 4.375472284405644e-05 
2023-04-20 06:30:34,988 INFO ofi_add_5: 2.9481461462809284e-05 , std 3.8069450847100454e-05 
2023-04-20 06:30:34,988 INFO ofi_add_6: 2.511326454473821e-05 , std 3.570127680222248e-05 
2023-04-20 06:30:34,988 INFO ofi_add_7: 2.0429810973125212e-05 , std 3.5364261230082666e-05 
2023-04-20 06:30:34,988 INFO ofi_add_8: 1.588268165225396e-05 , std 3.3853196562815005e-05 
2023-04-20 06:30:34,988 INFO ofi_add_9: 1.3449994083656908e-05 , std 3.158276004552457e-05 
2023-04-20 06:30:34,988 INFO ofi_add_10: 1.1296617208785996e-05 , std 3.1495835768782925e-05 
2023-04-20 06:30:34,988 INFO ofi_cancel_1: 9.958053331372625e-05 , std 8.340173438233147e-05 
2023-04-20 06:30:34,988 INFO ofi_cancel_2: 0.00010713403015676258 , std 6.750900156503703e-05 
2023-04-20 06:30:34,988 INFO ofi_cancel_3: 6.311601537010898e-05 , std 5.39105154589158e-05 
2023-04-20 06:30:34,988 INFO ofi_cancel_4: 4.022057208465529e-05 , std 4.454090485730841e-05 
2023-04-20 06:30:34,988 INFO ofi_cancel_5: 2.5549082836877632e-05 , std 3.7949817831499644e-05 
2023-04-20 06:30:34,988 INFO ofi_cancel_6: 2.0802671300402224e-05 , std 4.2942199777311295e-05 
2023-04-20 06:30:34,988 INFO ofi_cancel_7: 1.5485053898844282e-05 , std 3.868244611768571e-05 
2023-04-20 06:30:34,988 INFO ofi_cancel_8: 1.1587308561058238e-05 , std 3.438633671130067e-05 
2023-04-20 06:30:34,988 INFO ofi_cancel_9: 8.924639059492935e-06 , std 3.2007744486837515e-05 
2023-04-20 06:30:34,988 INFO ofi_cancel_10: 8.254797603103413e-06 , std 3.164226232378406e-05 
2023-04-20 06:30:34,988 INFO ofi_trade_1: 5.9282277524432084e-05 , std 0.00010712864869672678 
2023-04-20 06:30:34,988 INFO ofi_trade_2: 6.599964796551943e-05 , std 0.00011432196407942037 
2023-04-20 06:30:34,988 INFO ofi_trade_3: 6.032640792102772e-05 , std 9.562997919219532e-05 
2023-04-20 06:30:34,988 INFO ofi_trade_4: 5.235462577660856e-05 , std 9.570156636501002e-05 
2023-04-20 06:30:34,988 INFO ofi_trade_5: 4.504712428508506e-05 , std 8.604924004391029e-05 
2023-04-20 06:30:34,988 INFO ofi_trade_6: 4.634448634630348e-05 , std 8.930001363710886e-05 
2023-04-20 06:30:34,988 INFO ofi_trade_7: 4.9422736720822296e-05 , std 9.025028909195223e-05 
2023-04-20 06:30:34,988 INFO ofi_trade_8: 5.000201001214994e-05 , std 0.00010008939157963606 
2023-04-20 06:30:34,988 INFO ofi_trade_9: 5.264285677601429e-05 , std 0.00011130518469702238 
2023-04-20 06:30:34,988 INFO ofi_trade_10: 4.815005675296459e-05 , std 9.771321235770444e-05 
2023-04-20 06:30:34,988 INFO t_intercept: 0.04687890925183499 , std 0.978910227191531 
2023-04-20 06:30:34,988 INFO t_ofi_add_1: 1.848843382286142 , std 1.2601739033440156 
2023-04-20 06:30:34,988 INFO t_ofi_add_2: 2.088773392652465 , std 1.1628410625291703 
2023-04-20 06:30:34,988 INFO t_ofi_add_3: 1.3268960382729378 , std 0.9621713150970465 
2023-04-20 06:30:34,988 INFO t_ofi_add_4: 0.8754033671477843 , std 0.7852097865191104 
2023-04-20 06:30:34,988 INFO t_ofi_add_5: 0.5758206026479895 , std 0.6604593277691971 
2023-04-20 06:30:34,988 INFO t_ofi_add_6: 0.4602982342243826 , std 0.6059231851431685 
2023-04-20 06:30:34,988 INFO t_ofi_add_7: 0.3506855932792351 , std 0.5458929919790034 
2023-04-20 06:30:34,988 INFO t_ofi_add_8: 0.27905728141464986 , std 0.5263980317240643 
2023-04-20 06:30:34,988 INFO t_ofi_add_9: 0.21862590020830697 , std 0.4697744683368843 
2023-04-20 06:30:34,988 INFO t_ofi_add_10: 0.23901544327066473 , std 0.5656757400072928 
2023-04-20 06:30:34,988 INFO t_ofi_cancel_1: 1.9535139119996319 , std 1.324404282195872 
2023-04-20 06:30:34,988 INFO t_ofi_cancel_2: 2.1547088032182242 , std 1.1689745755557326 
2023-04-20 06:30:34,988 INFO t_ofi_cancel_3: 1.2348499325263014 , std 0.9677545119204601 
2023-04-20 06:30:34,988 INFO t_ofi_cancel_4: 0.7869617660732591 , std 0.7840299918518232 
2023-04-20 06:30:34,988 INFO t_ofi_cancel_5: 0.4841099934901577 , std 0.6410032413504981 
2023-04-20 06:30:34,988 INFO t_ofi_cancel_6: 0.36296928790180044 , std 0.5853073661129967 
2023-04-20 06:30:34,988 INFO t_ofi_cancel_7: 0.2445133404330724 , std 0.5226872515825618 
2023-04-20 06:30:34,988 INFO t_ofi_cancel_8: 0.18073953559371705 , std 0.49118957129929774 
2023-04-20 06:30:34,988 INFO t_ofi_cancel_9: 0.13760543548173193 , std 0.46490671502126557 
2023-04-20 06:30:34,988 INFO t_ofi_cancel_10: 0.15672644823958998 , std 0.5467205654763965 
2023-04-20 06:30:34,988 INFO t_ofi_trade_1: 0.5164996155307474 , std 0.7890299246194331 
2023-04-20 06:30:34,988 INFO t_ofi_trade_2: 0.5063637529112661 , std 0.7425914853580119 
2023-04-20 06:30:34,988 INFO t_ofi_trade_3: 0.49372941760569605 , std 0.70778459833895 
2023-04-20 06:30:34,988 INFO t_ofi_trade_4: 0.42094164817253943 , std 0.6725819543050943 
2023-04-20 06:30:34,989 INFO t_ofi_trade_5: 0.3687688409295294 , std 0.6370398578522147 
2023-04-20 06:30:34,989 INFO t_ofi_trade_6: 0.35701051243816523 , std 0.5953390841619676 
2023-04-20 06:30:34,989 INFO t_ofi_trade_7: 0.37140968523706946 , std 0.6032415449223096 
2023-04-20 06:30:34,989 INFO t_ofi_trade_8: 0.3511796210337035 , std 0.5988411016847345 
2023-04-20 06:30:34,989 INFO t_ofi_trade_9: 0.36700386210772973 , std 0.625687236632737 
2023-04-20 06:30:34,989 INFO t_ofi_trade_10: 0.35316510032451875 , std 0.617898518558875 
2023-04-20 06:30:34,989 INFO p_intercept: 0.5161376263981877 , std 0.29163292634491395 
2023-04-20 06:30:34,989 INFO p_ofi_add_1: 0.24159262464918238 , std 0.3210018206881298 
2023-04-20 06:30:34,989 INFO p_ofi_add_2: 0.1714067754593944 , std 0.26807072141906874 
2023-04-20 06:30:34,989 INFO p_ofi_add_3: 0.3405043627916865 , std 0.33928897809835823 
2023-04-20 06:30:34,989 INFO p_ofi_add_4: 0.4866521785350526 , std 0.34918872395515316 
2023-04-20 06:30:34,989 INFO p_ofi_add_5: 0.6220657697933069 , std 0.3324271014390514 
2023-04-20 06:30:34,989 INFO p_ofi_add_6: 0.6713946054367265 , std 0.312487088871034 
2023-04-20 06:30:34,989 INFO p_ofi_add_7: 0.7245328207576025 , std 0.29116154874118905 
2023-04-20 06:30:34,989 INFO p_ofi_add_8: 0.7586541664602849 , std 0.27712175626747226 
2023-04-20 06:30:34,989 INFO p_ofi_add_9: 0.7890270810201002 , std 0.2593358158246668 
2023-04-20 06:30:34,989 INFO p_ofi_add_10: 0.7489517670613364 , std 0.28040723356461145 
2023-04-20 06:30:34,989 INFO p_ofi_cancel_1: 0.233909634794374 , std 0.32466100879507503 
2023-04-20 06:30:34,989 INFO p_ofi_cancel_2: 0.15815881893435194 , std 0.25295482798522234 
2023-04-20 06:30:34,989 INFO p_ofi_cancel_3: 0.3758093984387621 , std 0.35137220044337825 
2023-04-20 06:30:34,989 INFO p_ofi_cancel_4: 0.5306139824352303 , std 0.3553642674180607 
2023-04-20 06:30:34,989 INFO p_ofi_cancel_5: 0.6670408616997873 , std 0.3258407411201255 
2023-04-20 06:30:34,989 INFO p_ofi_cancel_6: 0.7145484376755844 , std 0.3078838201430669 
2023-04-20 06:30:34,989 INFO p_ofi_cancel_7: 0.7725076502199437 , std 0.27903221351317337 
2023-04-20 06:30:34,989 INFO p_ofi_cancel_8: 0.8043067899821064 , std 0.2618470049133845 
2023-04-20 06:30:34,989 INFO p_ofi_cancel_9: 0.8206299283152809 , std 0.2496055170853024 
2023-04-20 06:30:34,989 INFO p_ofi_cancel_10: 0.7851460512163507 , std 0.27368688852983464 
2023-04-20 06:30:34,989 INFO p_ofi_trade_1: 0.7022266320610152 , std 0.36452531502104185 
2023-04-20 06:30:34,989 INFO p_ofi_trade_2: 0.6966493161155302 , std 0.3571061671048974 
2023-04-20 06:30:34,989 INFO p_ofi_trade_3: 0.6974202945528997 , std 0.35329819330558365 
2023-04-20 06:30:34,989 INFO p_ofi_trade_4: 0.7270498743843183 , std 0.33924023559188254 
2023-04-20 06:30:34,989 INFO p_ofi_trade_5: 0.7539774235201127 , std 0.32495051305781913 
2023-04-20 06:30:34,989 INFO p_ofi_trade_6: 0.7600492830596111 , std 0.31885105976740147 
2023-04-20 06:30:34,989 INFO p_ofi_trade_7: 0.7574467124829106 , std 0.32066354236155853 
2023-04-20 06:30:34,989 INFO p_ofi_trade_8: 0.7636824159345981 , std 0.3156468651488543 
2023-04-20 06:30:34,989 INFO p_ofi_trade_9: 0.7564454784491457 , std 0.32166280779109807 
2023-04-20 06:30:34,989 INFO p_ofi_trade_10: 0.768966317770281 , std 0.3194264691541189 
