2023-04-20 06:13:30,172 INFO Tickers: ['HON']
2023-04-20 06:15:12,494 INFO Negative OS: -0.7496696816588138 --- ticker HON --- day 2018-02-01 --- time 48600
2023-04-20 06:15:13,885 INFO Negative OS: -0.3135151472223199 --- ticker HON --- day 2018-02-05 --- time 37800
2023-04-20 06:15:14,132 INFO Negative OS: -0.16867249870064605 --- ticker HON --- day 2018-02-05 --- time 45000
2023-04-20 06:15:35,188 INFO Negative OS: -0.3557314001508769 --- ticker HON --- day 2018-03-01 --- time 48600
2023-04-20 06:15:35,823 INFO Negative OS: -0.01190534194744064 --- ticker HON --- day 2018-03-02 --- time 36000
2023-04-20 06:17:17,696 INFO Negative OS: -0.5570538184839351 --- ticker HON --- day 2018-11-06 --- time 36000
2023-04-20 06:19:51,970 INFO Negative OS: -2.5220905155573323 --- ticker HON --- day 2019-08-05 --- time 50400
2023-04-20 06:19:56,973 INFO Negative OS: -0.2078761018298263 --- ticker HON --- day 2019-08-08 --- time 46800
2023-04-20 06:19:59,905 INFO Negative OS: -0.012707875745215036 --- ticker HON --- day 2019-08-08 --- time 48600
2023-04-20 06:20:01,418 INFO Negative OS: -27.329173931564352 --- ticker HON --- day 2019-08-12 --- time 52200
2023-04-20 06:20:10,723 INFO Negative OS: -1.192862753769158 --- ticker HON --- day 2019-08-23 --- time 39600
2023-04-20 06:20:18,322 INFO Negative OS: -5.8192605355703435 --- ticker HON --- day 2019-08-28 --- time 43200
2023-04-20 06:20:22,659 INFO Negative OS: -0.20859945627145215 --- ticker HON --- day 2019-09-06 --- time 52200
2023-04-20 06:20:29,450 INFO Negative OS: -1.1310567817692525 --- ticker HON --- day 2019-09-26 --- time 43200
2023-04-20 06:20:37,075 INFO Negative OS: -0.9063511372313502 --- ticker HON --- day 2019-10-08 --- time 52200
2023-04-20 06:21:03,637 INFO Negative OS: -0.1557678681076604 --- ticker HON --- day 2019-12-13 --- time 36000
2023-04-20 06:21:04,625 INFO in_r2: 0.8618954421826772 , std 0.06721160118965903 
2023-04-20 06:21:04,625 INFO os_r2: 0.8033584086614022 , std 0.4444962730019246 
2023-04-20 06:21:04,625 INFO intercept: -2.4446420256278392e-08 , std 8.029530806739351e-06 
2023-04-20 06:21:04,625 INFO ofi_add_1: 7.16208697197131e-05 , std 5.941833002983032e-05 
2023-04-20 06:21:04,625 INFO ofi_add_2: 8.617128242388799e-05 , std 6.210128195632296e-05 
2023-04-20 06:21:04,625 INFO ofi_add_3: 6.234911223399149e-05 , std 5.0787250988700885e-05 
2023-04-20 06:21:04,625 INFO ofi_add_4: 4.3477810295663606e-05 , std 4.409513219504705e-05 
2023-04-20 06:21:04,625 INFO ofi_add_5: 3.4178067773831e-05 , std 3.9105383575553724e-05 
2023-04-20 06:21:04,625 INFO ofi_add_6: 2.849867822903809e-05 , std 3.7139910225464166e-05 
2023-04-20 06:21:04,625 INFO ofi_add_7: 2.5152320104014116e-05 , std 3.644238130125803e-05 
2023-04-20 06:21:04,625 INFO ofi_add_8: 2.183437760506814e-05 , std 3.6298218935097445e-05 
2023-04-20 06:21:04,625 INFO ofi_add_9: 1.8668734970805707e-05 , std 3.216128934923612e-05 
2023-04-20 06:21:04,625 INFO ofi_add_10: 1.7828002725011246e-05 , std 3.2156584469427495e-05 
2023-04-20 06:21:04,625 INFO ofi_cancel_1: 7.914097568259032e-05 , std 7.094700895496728e-05 
2023-04-20 06:21:04,625 INFO ofi_cancel_2: 9.387310253831894e-05 , std 6.71630378736836e-05 
2023-04-20 06:21:04,625 INFO ofi_cancel_3: 5.798006664115449e-05 , std 5.238438101737077e-05 
2023-04-20 06:21:04,625 INFO ofi_cancel_4: 4.003688210941155e-05 , std 4.4897154706421434e-05 
2023-04-20 06:21:04,625 INFO ofi_cancel_5: 2.9911704500480836e-05 , std 4.01783496663096e-05 
2023-04-20 06:21:04,625 INFO ofi_cancel_6: 2.4012789523804834e-05 , std 3.803722272245958e-05 
2023-04-20 06:21:04,625 INFO ofi_cancel_7: 1.9501634542346725e-05 , std 3.66561759645238e-05 
2023-04-20 06:21:04,625 INFO ofi_cancel_8: 1.7161761958670164e-05 , std 3.6133910840328496e-05 
2023-04-20 06:21:04,625 INFO ofi_cancel_9: 1.5323028869512818e-05 , std 3.388209188164652e-05 
2023-04-20 06:21:04,625 INFO ofi_cancel_10: 1.710793263453901e-05 , std 3.46233994963393e-05 
2023-04-20 06:21:04,625 INFO ofi_trade_1: 4.5714150268486385e-05 , std 8.33846649522171e-05 
2023-04-20 06:21:04,625 INFO ofi_trade_2: 5.6217003871112483e-05 , std 9.154715162153932e-05 
2023-04-20 06:21:04,625 INFO ofi_trade_3: 4.822859395398998e-05 , std 7.868519490322935e-05 
2023-04-20 06:21:04,625 INFO ofi_trade_4: 4.4194760729270895e-05 , std 7.772940117781796e-05 
2023-04-20 06:21:04,625 INFO ofi_trade_5: 4.389996245440938e-05 , std 7.46563725885935e-05 
2023-04-20 06:21:04,625 INFO ofi_trade_6: 4.163551229114831e-05 , std 7.518969058450671e-05 
2023-04-20 06:21:04,625 INFO ofi_trade_7: 4.380577960770207e-05 , std 8.252086223220293e-05 
2023-04-20 06:21:04,625 INFO ofi_trade_8: 4.526868291270682e-05 , std 7.95085577434727e-05 
2023-04-20 06:21:04,625 INFO ofi_trade_9: 4.536958378668636e-05 , std 8.362800529527307e-05 
2023-04-20 06:21:04,625 INFO ofi_trade_10: 4.84625858758185e-05 , std 8.582844443412896e-05 
2023-04-20 06:21:04,625 INFO t_intercept: -0.005563108313600058 , std 0.9221553782536357 
2023-04-20 06:21:04,625 INFO t_ofi_add_1: 1.7588757623676767 , std 1.279494990020657 
2023-04-20 06:21:04,625 INFO t_ofi_add_2: 1.8567615141589349 , std 1.1395141652159408 
2023-04-20 06:21:04,626 INFO t_ofi_add_3: 1.3071915838422945 , std 0.9435658303580635 
2023-04-20 06:21:04,626 INFO t_ofi_add_4: 0.9026539471299302 , std 0.8256102123220563 
2023-04-20 06:21:04,626 INFO t_ofi_add_5: 0.6844465355129523 , std 0.7204515074593143 
2023-04-20 06:21:04,626 INFO t_ofi_add_6: 0.563818774016559 , std 0.6708829467718685 
2023-04-20 06:21:04,626 INFO t_ofi_add_7: 0.47835761083376144 , std 0.6321994896898262 
2023-04-20 06:21:04,626 INFO t_ofi_add_8: 0.4094977881198048 , std 0.6128413747949288 
2023-04-20 06:21:04,626 INFO t_ofi_add_9: 0.34161435273750357 , std 0.559158270067781 
2023-04-20 06:21:04,626 INFO t_ofi_add_10: 0.3708001554315762 , std 0.6326637365590702 
2023-04-20 06:21:04,626 INFO t_ofi_cancel_1: 1.6297813284764109 , std 1.280078125496865 
2023-04-20 06:21:04,626 INFO t_ofi_cancel_2: 1.9261809269343446 , std 1.1876729303305498 
2023-04-20 06:21:04,626 INFO t_ofi_cancel_3: 1.1578541018275204 , std 0.9435836450774954 
2023-04-20 06:21:04,626 INFO t_ofi_cancel_4: 0.7786252677930601 , std 0.7938048581658499 
2023-04-20 06:21:04,626 INFO t_ofi_cancel_5: 0.5591709604353667 , std 0.7067070254010214 
2023-04-20 06:21:04,626 INFO t_ofi_cancel_6: 0.4385456413110493 , std 0.646440891110127 
2023-04-20 06:21:04,626 INFO t_ofi_cancel_7: 0.3454978155392663 , std 0.6072295534816283 
2023-04-20 06:21:04,626 INFO t_ofi_cancel_8: 0.2961654271317662 , std 0.5732249100221314 
2023-04-20 06:21:04,626 INFO t_ofi_cancel_9: 0.25936826372928096 , std 0.5439820331501258 
2023-04-20 06:21:04,626 INFO t_ofi_cancel_10: 0.33305097400124634 , std 0.6375565300463195 
2023-04-20 06:21:04,626 INFO t_ofi_trade_1: 0.4907475280392977 , std 0.8085401847145568 
2023-04-20 06:21:04,626 INFO t_ofi_trade_2: 0.5408689750381281 , std 0.7608120863852301 
2023-04-20 06:21:04,626 INFO t_ofi_trade_3: 0.5013380322452915 , std 0.7228422746155578 
2023-04-20 06:21:04,626 INFO t_ofi_trade_4: 0.4731587265874861 , std 0.7124205710094014 
2023-04-20 06:21:04,626 INFO t_ofi_trade_5: 0.45726079225088384 , std 0.6727987516391117 
2023-04-20 06:21:04,626 INFO t_ofi_trade_6: 0.4092038819539038 , std 0.6268971982068864 
2023-04-20 06:21:04,626 INFO t_ofi_trade_7: 0.411797832275078 , std 0.6329077731859352 
2023-04-20 06:21:04,626 INFO t_ofi_trade_8: 0.40583089868831246 , std 0.6159072535369108 
2023-04-20 06:21:04,626 INFO t_ofi_trade_9: 0.39935285246410934 , std 0.6227158205831738 
