2023-04-20 06:59:41,260 INFO Tickers: ['SYK']
2023-04-20 06:59:52,540 INFO Negative OS: -1.0276722916346994 --- ticker SYK --- day 2017-07-28 --- time 36000
2023-04-20 07:00:00,617 INFO Negative OS: -0.008023883591001368 --- ticker SYK --- day 2018-01-24 --- time 37800
2023-04-20 07:00:01,312 INFO Negative OS: -0.10512287560611444 --- ticker SYK --- day 2018-02-06 --- time 36000
2023-04-20 07:00:07,593 INFO Negative OS: -0.014288245925770493 --- ticker SYK --- day 2018-04-02 --- time 45000
2023-04-20 07:00:09,397 INFO Negative OS: -1.4135442803859877 --- ticker SYK --- day 2018-04-06 --- time 48600
2023-04-20 07:00:11,840 INFO Negative OS: -0.44909936474794687 --- ticker SYK --- day 2018-05-08 --- time 50400
2023-04-20 07:00:14,151 INFO Negative OS: -1.1161887444175291 --- ticker SYK --- day 2018-06-11 --- time 37800
2023-04-20 07:00:24,288 INFO Negative OS: -0.6919915495583184 --- ticker SYK --- day 2018-10-11 --- time 41400
2023-04-20 07:00:35,783 INFO Negative OS: -0.1412518670194618 --- ticker SYK --- day 2018-10-26 --- time 43200
2023-04-20 07:00:43,640 INFO Negative OS: -0.10381966981784174 --- ticker SYK --- day 2018-11-12 --- time 37800
2023-04-20 07:00:47,907 INFO Negative OS: -0.21169967380763044 --- ticker SYK --- day 2018-12-06 --- time 37800
2023-04-20 07:00:49,774 INFO Negative OS: -1.144140031355664 --- ticker SYK --- day 2018-12-06 --- time 45000
2023-04-20 07:00:52,701 INFO Negative OS: -0.08030716316252606 --- ticker SYK --- day 2018-12-07 --- time 41400
2023-04-20 07:00:57,234 INFO Negative OS: -0.8572515064390767 --- ticker SYK --- day 2018-12-10 --- time 50400
2023-04-20 07:01:03,747 INFO Negative OS: -0.24930904518693264 --- ticker SYK --- day 2018-12-20 --- time 45000
2023-04-20 07:01:16,554 INFO Negative OS: -0.2666176042948665 --- ticker SYK --- day 2018-12-27 --- time 45000
2023-04-20 07:01:19,456 INFO Negative OS: -0.24756084001984502 --- ticker SYK --- day 2018-12-28 --- time 39600
2023-04-20 07:01:21,203 INFO Negative OS: -0.4738888138347759 --- ticker SYK --- day 2018-12-28 --- time 41400
2023-04-20 07:01:32,413 INFO Negative OS: -0.24944134815754304 --- ticker SYK --- day 2019-01-08 --- time 41400
2023-04-20 07:01:33,617 INFO Negative OS: -0.3369703061166731 --- ticker SYK --- day 2019-01-15 --- time 52200
2023-04-20 07:01:57,285 INFO Negative OS: -0.22213831441885779 --- ticker SYK --- day 2019-10-01 --- time 36000
2023-04-20 07:01:57,835 INFO Negative OS: -0.0724752912126434 --- ticker SYK --- day 2019-10-09 --- time 36000
2023-04-20 07:02:05,855 INFO in_r2: 0.7189634703343669 , std 0.1632156502175664 
2023-04-20 07:02:05,855 INFO os_r2: 0.5427299675246513 , std 0.30176375526956933 
2023-04-20 07:02:05,855 INFO intercept: 1.353460115084727e-06 , std 1.989540622088031e-05 
2023-04-20 07:02:05,855 INFO ofi_add_1: 0.0001372309115547061 , std 0.00014908388348942224 
2023-04-20 07:02:05,855 INFO ofi_add_2: 0.0001506113221177979 , std 0.00013962680731373925 
2023-04-20 07:02:05,855 INFO ofi_add_3: 0.00010778284519734556 , std 0.00014450711095578383 
2023-04-20 07:02:05,855 INFO ofi_add_4: 8.124643002313162e-05 , std 0.00012321056232164797 
2023-04-20 07:02:05,855 INFO ofi_add_5: 6.141902322482905e-05 , std 0.00016618662045233298 
2023-04-20 07:02:05,855 INFO ofi_add_6: 4.672126217383653e-05 , std 0.00014005319665348395 
2023-04-20 07:02:05,855 INFO ofi_add_7: 4.022314239178803e-05 , std 0.00011534373139622857 
2023-04-20 07:02:05,855 INFO ofi_add_8: 3.4441533314896535e-05 , std 9.009861204577322e-05 
2023-04-20 07:02:05,855 INFO ofi_add_9: 3.1007244180080035e-05 , std 9.175530633204472e-05 
2023-04-20 07:02:05,855 INFO ofi_add_10: 4.283240439455536e-05 , std 0.00011817433071836682 
2023-04-20 07:02:05,855 INFO ofi_cancel_1: 0.0001672937677765204 , std 0.0001685550044430863 
2023-04-20 07:02:05,855 INFO ofi_cancel_2: 0.00015304176754465931 , std 0.0001447974482476926 
2023-04-20 07:02:05,855 INFO ofi_cancel_3: 9.99811208915593e-05 , std 0.00015970995284785396 
2023-04-20 07:02:05,855 INFO ofi_cancel_4: 6.843423155198286e-05 , std 0.0001202972895950502 
2023-04-20 07:02:05,855 INFO ofi_cancel_5: 5.464726256621548e-05 , std 0.00017237570949753798 
2023-04-20 07:02:05,855 INFO ofi_cancel_6: 3.803749769938868e-05 , std 0.00013780693906807615 
2023-04-20 07:02:05,856 INFO ofi_cancel_7: 3.9070455721904986e-05 , std 0.00012229234697596763 
2023-04-20 07:02:05,856 INFO ofi_cancel_8: 2.831112031128414e-05 , std 8.545732015587842e-05 
2023-04-20 07:02:05,856 INFO ofi_cancel_9: 2.995615652395533e-05 , std 9.901098427034851e-05 
2023-04-20 07:02:05,856 INFO ofi_cancel_10: 5.046588149430201e-05 , std 0.00012729064910317042 
2023-04-20 07:02:05,856 INFO ofi_trade_1: 0.00013622163181757998 , std 0.00019070725677778702 
2023-04-20 07:02:05,856 INFO ofi_trade_2: 0.00011226182247623382 , std 0.00022308934853056787 
