2023-04-20 06:26:17,998 INFO Tickers: ['LLY']
2023-04-20 06:26:53,370 INFO Negative OS: -0.0005616518784443691 --- ticker LLY --- day 2017-02-03 --- time 36000
2023-04-20 06:28:38,795 INFO Negative OS: -0.2987402669797201 --- ticker LLY --- day 2018-01-31 --- time 48600
2023-04-20 06:28:46,563 INFO Negative OS: -0.0077079247100928505 --- ticker LLY --- day 2018-02-09 --- time 36000
2023-04-20 06:28:52,072 INFO Negative OS: -0.45359880911742145 --- ticker LLY --- day 2018-02-20 --- time 52200
2023-04-20 06:29:00,560 INFO Negative OS: -4.599244205621899 --- ticker LLY --- day 2018-03-09 --- time 36000
2023-04-20 06:29:03,926 INFO Negative OS: -0.005693506804731685 --- ticker LLY --- day 2018-03-09 --- time 37800
2023-04-20 06:29:06,877 INFO Negative OS: -0.1795859362859935 --- ticker LLY --- day 2018-03-19 --- time 43200
2023-04-20 06:29:11,424 INFO Negative OS: -1.472531352245528 --- ticker LLY --- day 2018-03-29 --- time 52200
2023-04-20 06:31:00,645 INFO Negative OS: -0.7517117187528191 --- ticker LLY --- day 2018-11-05 --- time 50400
2023-04-20 06:32:11,484 INFO Negative OS: -3.032644669243334 --- ticker LLY --- day 2019-03-13 --- time 36000
2023-04-20 06:33:42,466 INFO Negative OS: -0.9487676620840457 --- ticker LLY --- day 2019-09-11 --- time 41400
2023-04-20 06:33:56,713 INFO Negative OS: -5.4138267879146325 --- ticker LLY --- day 2019-10-23 --- time 41400
2023-04-20 06:34:01,515 INFO Negative OS: -3.8100567493954633 --- ticker LLY --- day 2019-10-31 --- time 43200
2023-04-20 06:34:09,850 INFO Negative OS: -0.0028150585043409393 --- ticker LLY --- day 2019-10-31 --- time 45000
2023-04-20 06:34:15,146 INFO Negative OS: -0.19488794879735183 --- ticker LLY --- day 2019-11-21 --- time 46800
2023-04-20 06:34:23,829 INFO ofi_trade_3: 5.748721778621771e-05 , std 7.336186319607738e-05 
2023-04-20 06:34:23,829 INFO ofi_trade_4: 5.2472568080612555e-05 , std 7.030406216728675e-05 
2023-04-20 06:34:23,829 INFO ofi_trade_5: 5.438585101966455e-05 , std 7.216642852189368e-05 
2023-04-20 06:34:23,829 INFO ofi_trade_6: 5.782595559469907e-05 , std 7.413251172420864e-05 
2023-04-20 06:34:23,829 INFO ofi_trade_7: 5.539406514666991e-05 , std 7.936059092548775e-05 
2023-04-20 06:34:23,829 INFO ofi_trade_8: 5.3532957519409304e-05 , std 7.776476249021903e-05 
2023-04-20 06:34:23,829 INFO ofi_trade_9: 5.2049252014060325e-05 , std 7.986797089967443e-05 
2023-04-20 06:34:23,829 INFO ofi_trade_10: 5.3037543856019925e-05 , std 8.24482034129705e-05 
2023-04-20 06:34:23,829 INFO t_intercept: -0.04874734910491385 , std 0.9624290066784775 
2023-04-20 06:34:23,829 INFO t_ofi_add_1: 1.9435701925144102 , std 1.3680013604772279 
2023-04-20 06:34:23,829 INFO t_ofi_add_2: 1.982493233311821 , std 1.2326144588006513 
2023-04-20 06:34:23,829 INFO t_ofi_add_3: 1.5818734890653208 , std 1.0702006388933691 
2023-04-20 06:34:23,829 INFO t_ofi_add_4: 1.2808133592834294 , std 1.01280735316164 
2023-04-20 06:34:23,829 INFO t_ofi_add_5: 1.0209055493894252 , std 0.9303762822411689 
2023-04-20 06:34:23,829 INFO t_ofi_add_6: 0.9180931676271267 , std 0.8968823090836676 
2023-04-20 06:34:23,829 INFO t_ofi_add_7: 0.7682578604094259 , std 0.8237223625643727 
2023-04-20 06:34:23,829 INFO t_ofi_add_8: 0.6426196155553489 , std 0.7751239804172387 
2023-04-20 06:34:23,829 INFO t_ofi_add_9: 0.538927918276436 , std 0.7440209027026687 
2023-04-20 06:34:23,829 INFO t_ofi_add_10: 0.5805640710588347 , std 0.8695477304786972 
2023-04-20 06:34:23,829 INFO t_ofi_cancel_1: 1.5355096755748543 , std 1.2938603130683737 
2023-04-20 06:34:23,829 INFO t_ofi_cancel_2: 1.9604601728738786 , std 1.2468211170575114 
2023-04-20 06:34:23,829 INFO t_ofi_cancel_3: 1.3913075370757766 , std 1.0467820534407253 
2023-04-20 06:34:23,830 INFO t_ofi_cancel_4: 1.0862328511763828 , std 0.9760956192019609 
2023-04-20 06:34:23,830 INFO t_ofi_cancel_5: 0.8529864598832961 , std 0.8902573689912439 
2023-04-20 06:34:23,830 INFO t_ofi_cancel_6: 0.7358086125464158 , std 0.8698788898762485 
2023-04-20 06:34:23,830 INFO t_ofi_cancel_7: 0.584847245961191 , std 0.7922320657066453 
2023-04-20 06:34:23,830 INFO t_ofi_cancel_8: 0.510998039960575 , std 0.7455363385089233 
2023-04-20 06:34:23,830 INFO t_ofi_cancel_9: 0.43982150910049134 , std 0.7197822783039194 
2023-04-20 06:34:23,830 INFO t_ofi_cancel_10: 0.5438199212606684 , std 0.843489089324333 
2023-04-20 06:34:23,830 INFO t_ofi_trade_1: 0.5748916334128614 , std 0.8882195384378685 
2023-04-20 06:34:23,830 INFO t_ofi_trade_2: 0.7400525326758803 , std 0.9038423312551099 
2023-04-20 06:34:23,830 INFO t_ofi_trade_3: 0.7534183836126898 , std 0.8738782909827552 
2023-04-20 06:34:23,830 INFO t_ofi_trade_4: 0.6878412351277151 , std 0.8510641992215234 
2023-04-20 06:34:23,830 INFO t_ofi_trade_5: 0.6760303987241909 , std 0.8135986629286126 
2023-04-20 06:34:23,830 INFO t_ofi_trade_6: 0.666668893144199 , std 0.7874102325002457 
2023-04-20 06:34:23,830 INFO t_ofi_trade_7: 0.584485298808062 , std 0.7438390183561688 
2023-04-20 06:34:23,830 INFO t_ofi_trade_8: 0.5512837337574338 , std 0.7207207560531123 
2023-04-20 06:34:23,830 INFO t_ofi_trade_9: 0.5201579878887258 , std 0.7213134507905336 
2023-04-20 06:34:23,830 INFO t_ofi_trade_10: 0.5621355727580759 , std 0.7908905139026997 
2023-04-20 06:34:23,830 INFO p_intercept: 0.5153625347731713 , std 0.2844770638858083 
2023-04-20 06:34:23,830 INFO p_ofi_add_1: 0.23955665166686035 , std 0.3224033575175444 
2023-04-20 06:34:23,830 INFO p_ofi_add_2: 0.2026664992779766 , std 0.28552620407667817 
2023-04-20 06:34:23,830 INFO p_ofi_add_3: 0.2741763848528132 , std 0.313742012253575 
2023-04-20 06:34:23,830 INFO p_ofi_add_4: 0.35892751372837295 , std 0.33843524761171906 
2023-04-20 06:34:23,830 INFO p_ofi_add_5: 0.44881902505627047 , std 0.3549471039625551 
2023-04-20 06:34:23,830 INFO p_ofi_add_6: 0.48532591339531383 , std 0.35287537839066596 
2023-04-20 06:34:23,830 INFO p_ofi_add_7: 0.5392967825447422 , std 0.35172238885819646 
2023-04-20 06:34:23,830 INFO p_ofi_add_8: 0.5984592381840992 , std 0.3447363855969865 
2023-04-20 06:34:23,830 INFO p_ofi_add_9: 0.6493131961050865 , std 0.3388486758127062 
2023-04-20 06:34:23,830 INFO p_ofi_add_10: 0.629178340176099 , std 0.35535531151177 
2023-04-20 06:34:23,830 INFO p_ofi_cancel_1: 0.33940233096710476 , std 0.37542779746196053 
2023-04-20 06:34:23,830 INFO p_ofi_cancel_2: 0.21519043412670877 , std 0.3042315173914858 
2023-04-20 06:34:23,830 INFO p_ofi_cancel_3: 0.33445776328301363 , std 0.346460516816104 
2023-04-20 06:34:23,830 INFO p_ofi_cancel_4: 0.4333178864049103 , std 0.36326538774453704 
2023-04-20 06:34:23,830 INFO p_ofi_cancel_5: 0.5144217640898386 , std 0.36491783073734996 
2023-04-20 06:34:23,830 INFO p_ofi_cancel_6: 0.5681566881122627 , std 0.3656333236493567 
2023-04-20 06:34:23,830 INFO p_ofi_cancel_7: 0.6228585454405935 , std 0.3563839476835215 
2023-04-20 06:34:23,830 INFO p_ofi_cancel_8: 0.6606760379151211 , std 0.3433865500179111 
2023-04-20 06:34:23,830 INFO p_ofi_cancel_9: 0.6971393672435775 , std 0.33613881437048665 
2023-04-20 06:34:23,830 INFO p_ofi_cancel_10: 0.6521127792457794 , std 0.35527662818354705 
2023-04-20 06:34:23,830 INFO p_ofi_trade_1: 0.6738096654616947 , std 0.37863911805041867 
2023-04-20 06:34:23,830 INFO p_ofi_trade_2: 0.5868937590159975 , std 0.3854980616032542 
2023-04-20 06:34:23,830 INFO p_ofi_trade_3: 0.5720995768521443 , std 0.3775576699625255 
2023-04-20 06:34:23,830 INFO p_ofi_trade_4: 0.5975816827447038 , std 0.3740836713952296 
2023-04-20 06:34:23,830 INFO p_ofi_trade_5: 0.6060592213186903 , std 0.3675718427742479 
2023-04-20 06:34:23,830 INFO p_ofi_trade_6: 0.60216887752286 , std 0.36623425098197315 
2023-04-20 06:34:23,830 INFO p_ofi_trade_7: 0.6429055967677134 , std 0.35872181731643527 
2023-04-20 06:34:23,830 INFO p_ofi_trade_8: 0.6659507804455315 , std 0.35375304069973573 
2023-04-20 06:34:23,830 INFO p_ofi_trade_9: 0.6788149528261712 , std 0.3525862190211846 
2023-04-20 06:34:23,830 INFO p_ofi_trade_10: 0.6715897235518329 , std 0.36274161969435587 
