2023-04-20 05:42:44,395 INFO Tickers: ['PFE']
2023-04-20 05:43:43,517 INFO Negative OS: -1.156417562308222 --- ticker PFE --- day 2017-05-24 --- time 45000
2023-04-20 05:44:16,141 INFO Negative OS: -1.5799691761917534 --- ticker PFE --- day 2017-08-15 --- time 52200
2023-04-20 05:45:07,231 INFO Negative OS: -1.8610805495379763 --- ticker PFE --- day 2017-12-13 --- time 48600
2023-04-20 05:45:10,897 INFO Negative OS: -37.86137719966073 --- ticker PFE --- day 2017-12-20 --- time 43200
2023-04-20 05:45:12,495 INFO Negative OS: -0.1093744851153069 --- ticker PFE --- day 2017-12-21 --- time 52200
2023-04-20 05:45:15,147 INFO Negative OS: -1.870271312284046 --- ticker PFE --- day 2018-01-03 --- time 46800
2023-04-20 05:45:16,039 INFO Negative OS: -1.6487734460144092 --- ticker PFE --- day 2018-01-04 --- time 48600
2023-04-20 05:45:19,900 INFO Negative OS: -0.23039581869678227 --- ticker PFE --- day 2018-01-11 --- time 50400
2023-04-20 05:46:51,163 INFO Negative OS: -0.05200755964914294 --- ticker PFE --- day 2018-07-05 --- time 52200
2023-04-20 05:46:52,067 INFO Negative OS: -1.72003011743708 --- ticker PFE --- day 2018-07-09 --- time 41400
2023-04-20 05:46:53,178 INFO Negative OS: -11.926709907561493 --- ticker PFE --- day 2018-07-10 --- time 52200
2023-04-20 05:46:57,931 INFO Negative OS: -0.9534583708090885 --- ticker PFE --- day 2018-07-19 --- time 50400
2023-04-20 05:47:02,424 INFO Negative OS: -5.349549289698487 --- ticker PFE --- day 2018-07-27 --- time 52200
2023-04-20 05:47:05,873 INFO Negative OS: -3.707817389289886 --- ticker PFE --- day 2018-08-03 --- time 50400
2023-04-20 05:47:11,726 INFO Negative OS: -1.6183342773021447 --- ticker PFE --- day 2018-08-16 --- time 45000
2023-04-20 05:47:22,390 INFO Negative OS: -1.5620725794666472 --- ticker PFE --- day 2018-09-07 --- time 45000
2023-04-20 05:47:34,450 INFO Negative OS: -0.09463746100221027 --- ticker PFE --- day 2018-10-01 --- time 37800
2023-04-20 05:48:47,694 INFO Negative OS: -0.45319732724077544 --- ticker PFE --- day 2019-02-15 --- time 48600
2023-04-20 05:51:29,081 INFO in_r2: 0.9864761843711537 , std 0.022674131327907465 
2023-04-20 05:51:29,081 INFO os_r2: 0.9399747595687136 , std 0.5023513662045329 
2023-04-20 05:51:29,081 INFO intercept: 8.844706022392231e-08 , std 2.398144764441683e-06 
2023-04-20 05:51:29,081 INFO ofi_add_1: 3.99982416087254e-05 , std 3.9406435128366513e-05 
2023-04-20 05:51:29,081 INFO ofi_add_2: 0.00014045941443518672 , std 7.775576526998566e-05 
2023-04-20 05:51:29,081 INFO ofi_add_3: 6.844004188083008e-05 , std 6.903138768449369e-05 
2023-04-20 05:51:29,081 INFO ofi_add_4: 0.00014851971358735764 , std 0.00011901416742776783 
2023-04-20 05:51:29,081 INFO ofi_add_5: 0.0001711723522163405 , std 0.00012594086619869107 
2023-04-20 05:51:29,081 INFO ofi_add_6: 0.00017526130404087685 , std 0.00013324638180635122 
2023-04-20 05:51:29,081 INFO ofi_add_7: 0.0001250156448350179 , std 0.00011990006455376605 
2023-04-20 05:51:29,081 INFO ofi_add_8: 8.986373144821613e-05 , std 0.0001032517589561915 
2023-04-20 05:51:29,081 INFO ofi_add_9: 6.55757176055411e-05 , std 8.831002877156685e-05 
2023-04-20 05:51:29,081 INFO ofi_add_10: 5.6366289848841335e-05 , std 7.908345095900769e-05 
2023-04-20 05:51:29,081 INFO ofi_cancel_1: 2.2683727101453495e-05 , std 2.919964915483864e-05 
2023-04-20 05:51:29,081 INFO ofi_cancel_2: 6.720526101890705e-05 , std 6.359596938274214e-05 
2023-04-20 05:51:29,081 INFO ofi_cancel_3: 6.751820991221122e-05 , std 7.217182915444427e-05 
2023-04-20 05:51:29,081 INFO ofi_cancel_4: 0.00011236296460826916 , std 0.0001106962791410677 
2023-04-20 05:51:29,082 INFO ofi_cancel_5: 0.00017242246986279056 , std 0.0001588428528630826 
2023-04-20 05:51:29,082 INFO ofi_cancel_6: 0.0001705502734498976 , std 0.0001642665611405926 
2023-04-20 05:51:29,082 INFO ofi_cancel_7: 0.00011174951328674116 , std 0.00014275885422870388 
2023-04-20 05:51:29,082 INFO ofi_cancel_8: 8.979118759718877e-05 , std 0.00013164818641253168 
