2023-04-20 05:05:13,832 INFO Tickers: ['MDT']
2023-04-20 05:05:27,991 INFO Negative OS: -0.15753295633483955 --- ticker MDT --- day 2017-09-14 --- time 52200
2023-04-20 05:05:31,925 INFO Negative OS: -0.22536581530423572 --- ticker MDT --- day 2017-11-28 --- time 36000
2023-04-20 05:05:32,557 INFO Negative OS: -0.15282275487691033 --- ticker MDT --- day 2017-12-08 --- time 36000
2023-04-20 05:05:35,607 INFO Negative OS: -0.9333307008626441 --- ticker MDT --- day 2018-02-06 --- time 37800
2023-04-20 05:05:35,637 INFO Negative OS: -0.9761474517301683 --- ticker MDT --- day 2018-02-06 --- time 46800
2023-04-20 05:05:39,390 INFO Negative OS: -0.24152477627228874 --- ticker MDT --- day 2018-04-12 --- time 46800
2023-04-20 05:05:40,204 INFO Negative OS: -0.7687918496655135 --- ticker MDT --- day 2018-04-26 --- time 45000
2023-04-20 05:05:40,459 INFO Negative OS: -0.022086330466126958 --- ticker MDT --- day 2018-05-01 --- time 45000
2023-04-20 05:05:44,548 INFO Negative OS: -0.38120106775645235 --- ticker MDT --- day 2018-07-13 --- time 48600
2023-04-20 05:05:45,473 INFO Negative OS: -0.3629185468567093 --- ticker MDT --- day 2018-07-31 --- time 36000
2023-04-20 05:06:04,660 INFO Negative OS: -0.6890295779683802 --- ticker MDT --- day 2019-06-28 --- time 45000
2023-04-20 05:06:06,839 INFO Negative OS: -0.9700533472602699 --- ticker MDT --- day 2019-08-06 --- time 43200
2023-04-20 05:06:08,013 INFO Negative OS: -8.803101024206905 --- ticker MDT --- day 2019-08-26 --- time 39600
2023-04-20 05:06:08,210 INFO Negative OS: -3.073803961373587 --- ticker MDT --- day 2019-08-28 --- time 48600
2023-04-20 05:06:08,470 INFO Negative OS: -10.623949188211252 --- ticker MDT --- day 2019-09-03 --- time 50400
2023-04-20 05:06:13,490 INFO Negative OS: -8.203736442233568 --- ticker MDT --- day 2019-12-02 --- time 46800
2023-04-20 05:06:14,241 INFO Negative OS: -0.3355417384300501 --- ticker MDT --- day 2019-12-13 --- time 45000
2023-04-20 05:06:14,294 INFO in_r2: 0.9284526608369263 , std 0.04200837823281117 
2023-04-20 05:06:14,294 INFO os_r2: 0.8665252941309097 , std 0.24800071018288547 
2023-04-20 05:06:14,294 INFO intercept: 1.4898909948403902e-07 , std 5.582417984638307e-06 
2023-04-20 05:06:14,294 INFO ofi_add_1: 6.800235126302663e-05 , std 7.978394758241522e-05 
2023-04-20 05:06:14,294 INFO ofi_add_2: 8.845294059111765e-05 , std 6.77528419721761e-05 
2023-04-20 05:06:14,294 INFO ofi_add_3: 6.722598711540203e-05 , std 5.738312621332156e-05 
2023-04-20 05:06:14,294 INFO ofi_add_4: 5.703359234389118e-05 , std 6.12403827745462e-05 
2023-04-20 05:06:14,294 INFO ofi_add_5: 4.722160812069771e-05 , std 6.209991859673595e-05 
2023-04-20 05:06:14,294 INFO ofi_add_6: 4.678717679393253e-05 , std 6.365070922615708e-05 
2023-04-20 05:06:14,294 INFO ofi_add_7: 5.394096649577492e-05 , std 7.383760704853964e-05 
2023-04-20 05:06:14,294 INFO ofi_add_8: 5.297916329298625e-05 , std 8.496957334117067e-05 
2023-04-20 05:06:14,294 INFO ofi_add_9: 4.961071304481491e-05 , std 9.38452078066682e-05 
2023-04-20 05:06:14,294 INFO ofi_add_10: 5.5816934140861536e-05 , std 9.229005314557134e-05 
2023-04-20 05:06:14,294 INFO ofi_cancel_1: 6.60859392864477e-05 , std 8.439178812637518e-05 
2023-04-20 05:06:14,294 INFO ofi_cancel_2: 9.537783468382854e-05 , std 7.278474939101649e-05 
2023-04-20 05:06:14,294 INFO ofi_cancel_3: 6.53912707605645e-05 , std 6.320400680264279e-05 
2023-04-20 05:06:14,294 INFO ofi_cancel_4: 5.332367508306248e-05 , std 6.639888800891934e-05 
2023-04-20 05:06:14,294 INFO ofi_cancel_5: 4.470624310366403e-05 , std 6.888686083419186e-05 
2023-04-20 05:06:14,294 INFO ofi_cancel_6: 4.3452382081681916e-05 , std 7.13821489056648e-05 
2023-04-20 05:06:14,294 INFO ofi_cancel_7: 4.7348093041684865e-05 , std 8.126172505809948e-05 
2023-04-20 05:06:14,294 INFO ofi_cancel_8: 4.9805689703474225e-05 , std 9.244814930432022e-05 
2023-04-20 05:06:14,294 INFO ofi_cancel_9: 4.79385209075679e-05 , std 0.00010433894305432624 
2023-04-20 05:06:14,294 INFO ofi_cancel_10: 5.8023208204579035e-05 , std 0.0001044199542573676 
2023-04-20 05:06:14,294 INFO ofi_trade_1: 4.394675899424029e-05 , std 0.00015290012750118802 
2023-04-20 05:06:14,294 INFO ofi_trade_2: 8.621533005298862e-05 , std 0.0001230190855648644 
2023-04-20 05:06:14,295 INFO ofi_trade_3: 5.5600827880628576e-05 , std 0.00011079125431635226 
2023-04-20 05:06:14,295 INFO ofi_trade_4: 5.1675297837752293e-05 , std 0.00010871080889513252 
2023-04-20 05:06:14,295 INFO ofi_trade_5: 4.8564233286956774e-05 , std 0.00010295516750170323 
2023-04-20 05:06:14,295 INFO ofi_trade_6: 4.901991660868636e-05 , std 0.0001107349823687505 
2023-04-20 05:06:14,295 INFO ofi_trade_7: 6.0000233836341154e-05 , std 0.00012585810471704435 
2023-04-20 05:06:14,295 INFO ofi_trade_8: 6.585139612122664e-05 , std 0.00014056715033714082 
2023-04-20 05:06:14,295 INFO ofi_trade_9: 6.774927865930356e-05 , std 0.00015735136639714553 
2023-04-20 05:06:14,295 INFO ofi_trade_10: 7.951712891919665e-05 , std 0.00015249364816434462 
2023-04-20 05:06:14,295 INFO t_intercept: 0.05602682012600626 , std 0.9706223329656309 
2023-04-20 05:06:14,295 INFO t_ofi_add_1: 1.6338830146726933 , std 1.8069649948861888 
2023-04-20 05:06:14,295 INFO t_ofi_add_2: 2.140550245125107 , std 1.4990361073233545 
2023-04-20 05:06:14,295 INFO t_ofi_add_3: 1.7172052724162736 , std 1.3620519621112126 
2023-04-20 05:06:14,295 INFO t_ofi_add_4: 1.437730868673431 , std 1.3984404909546266 
2023-04-20 05:06:14,295 INFO t_ofi_add_5: 1.2131928844559972 , std 1.4041376952218072 
2023-04-20 05:06:14,295 INFO t_ofi_add_6: 1.140497031697932 , std 1.3660893895625068 
2023-04-20 05:06:14,295 INFO t_ofi_add_7: 1.1665040980840087 , std 1.4444886975011444 
2023-04-20 05:06:14,295 INFO t_ofi_add_8: 0.9689754401999932 , std 1.40619264834126 
2023-04-20 05:06:14,295 INFO t_ofi_add_9: 0.8288408481896302 , std 1.4131294983163156 
2023-04-20 05:06:14,295 INFO t_ofi_add_10: 0.9883110505931118 , std 1.4570538834528588 
2023-04-20 05:06:14,295 INFO t_ofi_cancel_1: 1.3682643545167115 , std 1.6976526956199678 
2023-04-20 05:06:14,295 INFO t_ofi_cancel_2: 2.1790188727791686 , std 1.505603673051861 
2023-04-20 05:06:14,295 INFO t_ofi_cancel_3: 1.529941004814851 , std 1.3603367136554183 
2023-04-20 05:06:14,295 INFO t_ofi_cancel_4: 1.2250752744522093 , std 1.3691898570987 
2023-04-20 05:06:14,295 INFO t_ofi_cancel_5: 1.0225556545681929 , std 1.3646150701101631 
2023-04-20 05:06:14,295 INFO t_ofi_cancel_6: 0.9439475866583146 , std 1.3607187267615166 
2023-04-20 05:06:14,295 INFO t_ofi_cancel_7: 0.915160239940666 , std 1.4064649258004904 
2023-04-20 05:06:14,295 INFO t_ofi_cancel_8: 0.8084609944272123 , std 1.3632245480673295 
2023-04-20 05:06:14,295 INFO t_ofi_cancel_9: 0.7013214949220612 , std 1.3839481468503738 
2023-04-20 05:06:14,295 INFO t_ofi_cancel_10: 0.90786943179662 , std 1.4531994535759298 
2023-04-20 05:06:14,295 INFO t_ofi_trade_1: 0.4633843069921812 , std 1.4735664448517498 
2023-04-20 05:06:14,295 INFO t_ofi_trade_2: 1.0868836819360255 , std 1.3742618250246985 
2023-04-20 05:06:14,295 INFO t_ofi_trade_3: 0.8033056271546887 , std 1.3859457351755233 
2023-04-20 05:06:14,295 INFO t_ofi_trade_4: 0.7794787777453764 , std 1.3576863990328734 
2023-04-20 05:06:14,295 INFO t_ofi_trade_5: 0.7442662768721278 , std 1.3286697980090432 
2023-04-20 05:06:14,295 INFO t_ofi_trade_6: 0.706599887088663 , std 1.3102171570439718 
2023-04-20 05:06:14,295 INFO t_ofi_trade_7: 0.7818649656143274 , std 1.3604031513555788 
2023-04-20 05:06:14,295 INFO t_ofi_trade_8: 0.7360590494387016 , std 1.3251713158311296 
2023-04-20 05:06:14,295 INFO t_ofi_trade_9: 0.6898604995921498 , std 1.3549551852716222 
2023-04-20 05:06:14,295 INFO t_ofi_trade_10: 0.8213843921818834 , std 1.3707679664110004 
2023-04-20 05:06:14,295 INFO p_intercept: 0.5112116372921567 , std 0.2861136120501536 
2023-04-20 05:06:14,295 INFO p_ofi_add_1: 0.23654496200096758 , std 0.29032458339412337 
2023-04-20 05:06:14,295 INFO p_ofi_add_2: 0.1690309001877704 , std 0.2544198688300592 
2023-04-20 05:06:14,295 INFO p_ofi_add_3: 0.2256714397677379 , std 0.2814820865391314 
2023-04-20 05:06:14,295 INFO p_ofi_add_4: 0.27045546387106056 , std 0.2961975339814517 
2023-04-20 05:06:14,295 INFO p_ofi_add_5: 0.30727018707835363 , std 0.3039750331701545 
2023-04-20 05:06:14,295 INFO p_ofi_add_6: 0.32435446217366154 , std 0.3062716307821489 
2023-04-20 05:06:14,295 INFO p_ofi_add_7: 0.31163326052369617 , std 0.30513593689880647 
2023-04-20 05:06:14,295 INFO p_ofi_add_8: 0.3404811772733112 , std 0.30954487591194857 
2023-04-20 05:06:14,295 INFO p_ofi_add_9: 0.35825522024598144 , std 0.308796774870193 
2023-04-20 05:06:14,295 INFO p_ofi_add_10: 0.3354438316675621 , std 0.3098339195191554 
2023-04-20 05:06:14,296 INFO p_ofi_cancel_1: 0.2639644570549636 , std 0.2984219617572353 
2023-04-20 05:06:14,296 INFO p_ofi_cancel_2: 0.16477728138958805 , std 0.251289766874633 
2023-04-20 05:06:14,296 INFO p_ofi_cancel_3: 0.25180011784138917 , std 0.2883640193975644 
2023-04-20 05:06:14,296 INFO p_ofi_cancel_4: 0.3000726770018984 , std 0.30097653253358825 
2023-04-20 05:06:14,296 INFO p_ofi_cancel_5: 0.33619159911773905 , std 0.3069172737309701 
2023-04-20 05:06:14,296 INFO p_ofi_cancel_6: 0.35066409949039323 , std 0.31044505355326224 
2023-04-20 05:06:14,296 INFO p_ofi_cancel_7: 0.34304030684199865 , std 0.30735657558620966 
2023-04-20 05:06:14,296 INFO p_ofi_cancel_8: 0.36647657788571825 , std 0.3095702046980754 
2023-04-20 05:06:14,296 INFO p_ofi_cancel_9: 0.37477326961753105 , std 0.30905161596131453 
2023-04-20 05:06:14,296 INFO p_ofi_cancel_10: 0.3429989912245503 , std 0.30850960511618725 
2023-04-20 05:06:14,296 INFO p_ofi_trade_1: 0.3763630049339402 , std 0.3114421982715728 
2023-04-20 05:06:14,296 INFO p_ofi_trade_2: 0.3316249828757265 , std 0.30918313882600235 
2023-04-20 05:06:14,296 INFO p_ofi_trade_3: 0.359341999167046 , std 0.3084150535141983 
2023-04-20 05:06:14,296 INFO p_ofi_trade_4: 0.36561317686113537 , std 0.3088617080634426 
2023-04-20 05:06:14,296 INFO p_ofi_trade_5: 0.3708697769279836 , std 0.3051188639957298 
2023-04-20 05:06:14,296 INFO p_ofi_trade_6: 0.38487688056922026 , std 0.307706781295225 
2023-04-20 05:06:14,296 INFO p_ofi_trade_7: 0.36945464442625847 , std 0.3095276834927146 
2023-04-20 05:06:14,296 INFO p_ofi_trade_8: 0.378702878936126 , std 0.309480917955106 
2023-04-20 05:06:14,296 INFO p_ofi_trade_9: 0.37598187885096734 , std 0.3081212250923896 
2023-04-20 05:06:14,296 INFO p_ofi_trade_10: 0.35403640142677895 , std 0.3091659177329491 
