2023-04-20 05:08:17,861 INFO Tickers: ['SBUX']
2023-04-20 05:08:18,902 INFO Negative OS: -0.6265032311337151 --- ticker SBUX --- day 2017-01-10 --- time 52200
2023-04-20 05:08:21,635 INFO Negative OS: -0.860457079602077 --- ticker SBUX --- day 2017-02-02 --- time 48600
2023-04-20 05:08:28,040 INFO Negative OS: -0.13512254663382572 --- ticker SBUX --- day 2017-03-28 --- time 48600
2023-04-20 05:08:46,998 INFO Negative OS: -5.701372456369004 --- ticker SBUX --- day 2017-09-01 --- time 45000
2023-04-20 05:08:51,775 INFO Negative OS: -0.07782551761192869 --- ticker SBUX --- day 2017-10-12 --- time 43200
2023-04-20 05:09:00,893 INFO Negative OS: -6.0485731918375265 --- ticker SBUX --- day 2017-12-28 --- time 52200
2023-04-20 05:09:01,052 INFO Negative OS: -0.27801051792554743 --- ticker SBUX --- day 2017-12-29 --- time 50400
2023-04-20 05:09:16,742 INFO Negative OS: -0.4524014906111571 --- ticker SBUX --- day 2018-05-14 --- time 45000
2023-04-20 05:09:23,745 INFO Negative OS: -8.71132991064479 --- ticker SBUX --- day 2018-07-13 --- time 46800
2023-04-20 05:09:24,869 INFO Negative OS: -4.108992192499952 --- ticker SBUX --- day 2018-07-24 --- time 41400
2023-04-20 05:09:27,726 INFO Negative OS: -0.07614528343459148 --- ticker SBUX --- day 2018-08-16 --- time 48600
2023-04-20 05:09:28,896 INFO Negative OS: -11.125591613624959 --- ticker SBUX --- day 2018-08-27 --- time 52200
2023-04-20 05:09:29,186 INFO Negative OS: -2.5509871539206017 --- ticker SBUX --- day 2018-08-29 --- time 46800
2023-04-20 05:09:29,844 INFO Negative OS: -1.1984851500044078 --- ticker SBUX --- day 2018-09-05 --- time 43200
2023-04-20 05:09:29,874 INFO Negative OS: -18.84132411269691 --- ticker SBUX --- day 2018-09-05 --- time 48600
2023-04-20 05:09:30,544 INFO Negative OS: -1.7460331092615373 --- ticker SBUX --- day 2018-09-11 --- time 52200
2023-04-20 05:09:33,825 INFO Negative OS: -0.5244679752024066 --- ticker SBUX --- day 2018-10-09 --- time 45000
2023-04-20 05:09:36,163 INFO Negative OS: -0.28330522663701707 --- ticker SBUX --- day 2018-10-29 --- time 45000
2023-04-20 05:09:51,235 INFO Negative OS: -2.10667277184055 --- ticker SBUX --- day 2019-03-14 --- time 41400
2023-04-20 05:09:56,394 INFO Negative OS: -0.00047009297769795566 --- ticker SBUX --- day 2019-04-29 --- time 48600
2023-04-20 05:10:07,640 INFO Negative OS: -0.41799745387426435 --- ticker SBUX --- day 2019-08-05 --- time 46800
2023-04-20 05:10:22,935 INFO in_r2: 0.9852173672863728 , std 0.011234811112164643 
2023-04-20 05:10:22,935 INFO os_r2: 0.9439062181371025 , std 0.33583250562635614 
2023-04-20 05:10:22,935 INFO intercept: 1.5890112003858647e-07 , std 2.461864077740841e-06 
2023-04-20 05:10:22,935 INFO ofi_add_1: 1.955087446425693e-05 , std 3.288623654653697e-05 
2023-04-20 05:10:22,935 INFO ofi_add_2: 6.479581190879748e-05 , std 4.9593420124532397e-05 
2023-04-20 05:10:22,935 INFO ofi_add_3: 6.662032664473332e-05 , std 4.867773541221934e-05 
2023-04-20 05:10:22,935 INFO ofi_add_4: 5.496637671515175e-05 , std 4.790139977030303e-05 
2023-04-20 05:10:22,935 INFO ofi_add_5: 7.741089873286017e-05 , std 5.9365947870080675e-05 
2023-04-20 05:10:22,935 INFO ofi_add_6: 0.00010406367840448374 , std 7.693792494709461e-05 
2023-04-20 05:10:22,935 INFO ofi_add_7: 0.00010384138459373166 , std 8.37805900439027e-05 
2023-04-20 05:10:22,935 INFO ofi_add_8: 0.00010364172039433135 , std 9.328687470809272e-05 
2023-04-20 05:10:22,935 INFO ofi_add_9: 0.00011030546685436336 , std 9.645471959958357e-05 
2023-04-20 05:10:22,935 INFO ofi_add_10: 0.00012131993040304558 , std 0.00010393068100881061 
2023-04-20 05:10:22,935 INFO ofi_cancel_1: 1.3609331405251279e-05 , std 3.697389403364255e-05 
2023-04-20 05:10:22,935 INFO ofi_cancel_2: 5.3260668266237135e-05 , std 5.075020817737603e-05 
2023-04-20 05:10:22,935 INFO ofi_cancel_3: 6.076435005298299e-05 , std 5.3271188409205465e-05 
2023-04-20 05:10:22,935 INFO ofi_cancel_4: 5.380326916784089e-05 , std 5.254492575460211e-05 
2023-04-20 05:10:22,935 INFO ofi_cancel_5: 6.707278742371838e-05 , std 6.225025646260324e-05 
2023-04-20 05:10:22,935 INFO ofi_cancel_6: 9.783003136560647e-05 , std 8.60260827575425e-05 
2023-04-20 05:10:22,935 INFO ofi_cancel_7: 9.845513624917812e-05 , std 9.904105454642353e-05 
2023-04-20 05:10:22,935 INFO ofi_cancel_8: 0.00011668419583171685 , std 0.00012001656106303647 
2023-04-20 05:10:22,935 INFO ofi_cancel_9: 0.00013070126214546971 , std 0.00014077139576538464 
2023-04-20 05:10:22,935 INFO ofi_cancel_10: 0.00013286955120392412 , std 0.00014301203324068284 
2023-04-20 05:10:22,935 INFO ofi_trade_1: 8.90990123296994e-06 , std 8.781934478176921e-05 
2023-04-20 05:10:22,935 INFO ofi_trade_2: 7.550686600340418e-05 , std 8.634119871084728e-05 
2023-04-20 05:10:22,935 INFO ofi_trade_3: 7.294326193987571e-05 , std 8.140546673948194e-05 
2023-04-20 05:10:22,936 INFO ofi_trade_4: 6.627215739136333e-05 , std 8.564249700331493e-05 
2023-04-20 05:10:22,936 INFO ofi_trade_5: 7.9403137414408e-05 , std 0.00010067619979599204 
2023-04-20 05:10:22,936 INFO ofi_trade_6: 0.00010036325284293878 , std 0.00011602519019981494 
2023-04-20 05:10:22,936 INFO ofi_trade_7: 9.340400880429352e-05 , std 0.0001262155247308934 
2023-04-20 05:10:22,936 INFO ofi_trade_8: 9.606968339964006e-05 , std 0.0001280069281364711 
2023-04-20 05:10:22,936 INFO ofi_trade_9: 9.726748419229543e-05 , std 0.00012824074485620225 
2023-04-20 05:10:22,936 INFO ofi_trade_10: 0.00010893685414455275 , std 0.000135729201939088 
2023-04-20 05:10:22,936 INFO t_intercept: 0.08793952580649492 , std 1.0985192110815227 
2023-04-20 05:10:22,936 INFO t_ofi_add_1: 1.2302706190725747 , std 1.8395822098419432 
2023-04-20 05:10:22,936 INFO t_ofi_add_2: 2.701948217458636 , std 2.3742189936048295 
2023-04-20 05:10:22,936 INFO t_ofi_add_3: 2.806591752902257 , std 2.377780259060772 
2023-04-20 05:10:22,936 INFO t_ofi_add_4: 2.5133237920466125 , std 2.3689095554498407 
2023-04-20 05:10:22,936 INFO t_ofi_add_5: 3.2441764028812834 , std 2.9660052483136177 
2023-04-20 05:10:22,936 INFO t_ofi_add_6: 3.5660082297989417 , std 3.0430056879797913 
2023-04-20 05:10:22,936 INFO t_ofi_add_7: 3.1638546650433597 , std 2.858763141317279 
2023-04-20 05:10:22,936 INFO t_ofi_add_8: 3.0074464527756763 , std 2.97892206360967 
2023-04-20 05:10:22,936 INFO t_ofi_add_9: 3.1501837241720043 , std 3.00177263424094 
2023-04-20 05:10:22,936 INFO t_ofi_add_10: 3.5271243833717216 , std 2.8947637716652124 
2023-04-20 05:10:22,936 INFO t_ofi_cancel_1: 0.775719522195811 , std 1.7260764387550958 
2023-04-20 05:10:22,936 INFO t_ofi_cancel_2: 2.007343158139094 , std 1.9257030473953947 
2023-04-20 05:10:22,936 INFO t_ofi_cancel_3: 2.1809572490109064 , std 1.879749186221041 
2023-04-20 05:10:22,936 INFO t_ofi_cancel_4: 2.032408832397003 , std 1.8838046873983327 
2023-04-20 05:10:22,936 INFO t_ofi_cancel_5: 2.225348019099047 , std 2.1153849620898644 
2023-04-20 05:10:22,936 INFO t_ofi_cancel_6: 2.5274810647524255 , std 2.2407008924967555 
2023-04-20 05:10:22,936 INFO t_ofi_cancel_7: 2.2551926441370345 , std 2.059035016780481 
2023-04-20 05:10:22,936 INFO t_ofi_cancel_8: 2.354153454014274 , std 2.136902103505182 
2023-04-20 05:10:22,936 INFO t_ofi_cancel_9: 2.469959496290698 , std 2.227048851793455 
2023-04-20 05:10:22,936 INFO t_ofi_cancel_10: 2.6723681826716805 , std 2.2483393429729235 
2023-04-20 05:10:22,936 INFO t_ofi_trade_1: 0.3565099183964271 , std 1.9259690904229902 
2023-04-20 05:10:22,936 INFO t_ofi_trade_2: -9394719710.597641 , std 1087726383183.8127 
2023-04-20 05:10:22,936 INFO t_ofi_trade_3: 8311279804.632538 , std 1437817741243.5027 
2023-04-20 05:10:22,936 INFO t_ofi_trade_4: -5278752619.669539 , std 891846920701.0571 
2023-04-20 05:10:22,936 INFO t_ofi_trade_5: 1436703887.9524946 , std 236162168304.04333 
2023-04-20 05:10:22,936 INFO t_ofi_trade_6: 23336296694.191154 , std 1864135361603.6694 
2023-04-20 05:10:22,936 INFO t_ofi_trade_7: 11133850064.370697 , std 1483907378589.9624 
2023-04-20 05:10:22,936 INFO t_ofi_trade_8: 31911651449.13862 , std 1820390819517.2034 
2023-04-20 05:10:22,936 INFO t_ofi_trade_9: 17960179810.76395 , std 1471021647874.4233 
2023-04-20 05:10:22,936 INFO t_ofi_trade_10: 19076745723.477478 , std 1600901720314.7744 
2023-04-20 05:10:22,936 INFO p_intercept: 0.476647965723474 , std 0.29600148074732247 
2023-04-20 05:10:22,936 INFO p_ofi_add_1: 0.2911331080452599 , std 0.3048206141715636 
2023-04-20 05:10:22,936 INFO p_ofi_add_2: 0.16070229398209426 , std 0.25717946919904044 
2023-04-20 05:10:22,936 INFO p_ofi_add_3: 0.13941050822163695 , std 0.24019105826044257 
2023-04-20 05:10:22,936 INFO p_ofi_add_4: 0.16293952247988738 , std 0.25501662934046 
2023-04-20 05:10:22,936 INFO p_ofi_add_5: 0.13782836688976807 , std 0.24142419287579397 
2023-04-20 05:10:22,936 INFO p_ofi_add_6: 0.1126434561350113 , std 0.2242500036653455 
2023-04-20 05:10:22,936 INFO p_ofi_add_7: 0.12992490943819945 , std 0.2396903052884659 
2023-04-20 05:10:22,936 INFO p_ofi_add_8: 0.1400907569903319 , std 0.2430918020202587 
2023-04-20 05:10:22,936 INFO p_ofi_add_9: 0.1417779383774183 , std 0.2463701583596765 
2023-04-20 05:10:22,936 INFO p_ofi_add_10: 0.10418290435677845 , std 0.21435119683218384 
2023-04-20 05:10:22,936 INFO p_ofi_cancel_1: 0.33581336353420427 , std 0.3122754536075504 
2023-04-20 05:10:22,936 INFO p_ofi_cancel_2: 0.2072510872539879 , std 0.2784872184709144 
2023-04-20 05:10:22,936 INFO p_ofi_cancel_3: 0.18357408543532533 , std 0.2655446987491171 
2023-04-20 05:10:22,936 INFO p_ofi_cancel_4: 0.2006480984946212 , std 0.27379227635263814 
2023-04-20 05:10:22,937 INFO p_ofi_cancel_5: 0.19410615588466543 , std 0.2743484813478791 
2023-04-20 05:10:22,937 INFO p_ofi_cancel_6: 0.15950375573663908 , std 0.2546398618973628 
