2023-04-20 05:05:14,242 INFO Tickers: ['ABT']
2023-04-20 05:05:21,187 INFO Negative OS: -16.24194009076604 --- ticker ABT --- day 2017-05-04 --- time 39600
2023-04-20 05:05:21,292 INFO Negative OS: -0.3186929376537255 --- ticker ABT --- day 2017-05-05 --- time 46800
2023-04-20 05:05:21,298 INFO Negative OS: -4.887086751065043 --- ticker ABT --- day 2017-05-05 --- time 48600
2023-04-20 05:05:21,706 INFO Negative OS: -1.8160513682346262 --- ticker ABT --- day 2017-05-12 --- time 52200
2023-04-20 05:05:22,184 INFO Negative OS: -9.975719496096815 --- ticker ABT --- day 2017-05-22 --- time 50400
2023-04-20 05:06:06,403 INFO Negative OS: -3.2057298838474235 --- ticker ABT --- day 2019-07-29 --- time 50400
2023-04-20 05:06:07,722 INFO Negative OS: -0.520795844342747 --- ticker ABT --- day 2019-08-20 --- time 45000
2023-04-20 05:06:08,494 INFO Negative OS: -6.355411336295553 --- ticker ABT --- day 2019-09-03 --- time 50400
2023-04-20 05:06:08,668 INFO Negative OS: -3.203101334011225 --- ticker ABT --- day 2019-09-05 --- time 52200
2023-04-20 05:06:10,115 INFO Negative OS: -0.5181551012219043 --- ticker ABT --- day 2019-10-01 --- time 36000
2023-04-20 05:06:10,817 INFO Negative OS: -1.143265464097258 --- ticker ABT --- day 2019-10-11 --- time 46800
2023-04-20 05:06:10,884 INFO Negative OS: -1.102308505694782 --- ticker ABT --- day 2019-10-14 --- time 41400
2023-04-20 05:06:11,812 INFO Negative OS: -0.9632081418996141 --- ticker ABT --- day 2019-10-29 --- time 43200
2023-04-20 05:06:11,823 INFO Negative OS: -1.898991549174987 --- ticker ABT --- day 2019-10-29 --- time 46800
2023-04-20 05:06:14,110 INFO Negative OS: -0.9135732006484492 --- ticker ABT --- day 2019-12-09 --- time 43200
2023-04-20 05:06:14,138 INFO Negative OS: -0.26384641599617864 --- ticker ABT --- day 2019-12-09 --- time 52200
2023-04-20 05:06:14,496 INFO in_r2: 0.9649661614045785 , std 0.032834423770528136 
2023-04-20 05:06:14,496 INFO os_r2: 0.9199497613142769 , std 0.3028345825132532 
2023-04-20 05:06:14,496 INFO intercept: -3.772920294979744e-09 , std 4.164641926583139e-06 
2023-04-20 05:06:14,496 INFO ofi_add_1: 4.871215941125099e-05 , std 5.578921616916084e-05 
2023-04-20 05:06:14,496 INFO ofi_add_2: 8.514757211422063e-05 , std 6.249957925844274e-05 
2023-04-20 05:06:14,496 INFO ofi_add_3: 6.73194577563573e-05 , std 4.995493504007249e-05 
2023-04-20 05:06:14,496 INFO ofi_add_4: 5.366629915105834e-05 , std 4.8121834347198436e-05 
2023-04-20 05:06:14,496 INFO ofi_add_5: 6.55232327568693e-05 , std 6.701524580058332e-05 
2023-04-20 05:06:14,496 INFO ofi_add_6: 0.00010024423989997098 , std 8.47290305905242e-05 
2023-04-20 05:06:14,496 INFO ofi_add_7: 0.00011042575824407327 , std 0.00010799674443978876 
2023-04-20 05:06:14,496 INFO ofi_add_8: 9.843129377216587e-05 , std 0.00012007045213531417 
2023-04-20 05:06:14,496 INFO ofi_add_9: 9.073958157728282e-05 , std 0.00012809954968832934 
2023-04-20 05:06:14,496 INFO ofi_add_10: 0.00010965760589260623 , std 0.00014309978289709085 
2023-04-20 05:06:14,496 INFO ofi_cancel_1: 4.52793807452677e-05 , std 6.133291752209967e-05 
2023-04-20 05:06:14,496 INFO ofi_cancel_2: 8.572801378958822e-05 , std 6.608333777763255e-05 
2023-04-20 05:06:14,496 INFO ofi_cancel_3: 6.747916524677562e-05 , std 5.292939050296588e-05 
2023-04-20 05:06:14,496 INFO ofi_cancel_4: 5.255037644096926e-05 , std 5.094080090946581e-05 
2023-04-20 05:06:14,497 INFO ofi_cancel_5: 6.281419224112616e-05 , std 7.015627772415223e-05 
2023-04-20 05:06:14,497 INFO ofi_cancel_6: 9.858540549826617e-05 , std 9.526715232780003e-05 
2023-04-20 05:06:14,497 INFO ofi_cancel_7: 0.00010555725958071474 , std 0.00011357967928063951 
2023-04-20 05:06:14,497 INFO ofi_cancel_8: 0.00010249538640814112 , std 0.00014217977477925812 
2023-04-20 05:06:14,497 INFO ofi_cancel_9: 9.273893687509934e-05 , std 0.00015821948783339637 
2023-04-20 05:06:14,497 INFO ofi_cancel_10: 0.00011342548727068007 , std 0.00017406012247796744 
2023-04-20 05:06:14,497 INFO ofi_trade_1: 3.672487979088124e-05 , std 0.00014573574687959894 
2023-04-20 05:06:14,497 INFO ofi_trade_2: 9.668398575981007e-05 , std 0.00014834395996480448 
2023-04-20 05:06:14,497 INFO ofi_trade_3: 7.131298915703906e-05 , std 9.973413361651003e-05 
2023-04-20 05:06:14,497 INFO ofi_trade_4: 6.026239288964814e-05 , std 0.00010486594076678985 
2023-04-20 05:06:14,497 INFO ofi_trade_5: 7.267297296876534e-05 , std 0.0001462235028597695 
2023-04-20 05:06:14,497 INFO ofi_trade_6: 9.459236174915668e-05 , std 0.00015977216102496856 
2023-04-20 05:06:14,497 INFO ofi_trade_7: 9.059276455221486e-05 , std 0.0002396996562963655 
2023-04-20 05:06:14,497 INFO ofi_trade_8: 9.577538751006424e-05 , std 0.00020607957631935518 
2023-04-20 05:06:14,497 INFO ofi_trade_9: 8.727248124582807e-05 , std 0.00027732178020551805 
2023-04-20 05:06:14,497 INFO ofi_trade_10: 0.00011716150796827703 , std 0.00023294180331276626 
2023-04-20 05:06:14,497 INFO t_intercept: 0.011360556007670686 , std 1.0145646453552444 
2023-04-20 05:06:14,497 INFO t_ofi_add_1: 1.8316918953051942 , std 1.8004571436061219 
2023-04-20 05:06:14,497 INFO t_ofi_add_2: 2.726704166579079 , std 1.8572399089660658 
2023-04-20 05:06:14,497 INFO t_ofi_add_3: 2.466398569515597 , std 1.7108314641180704 
2023-04-20 05:06:14,497 INFO t_ofi_add_4: 2.102050875607674 , std 1.6307135225265532 
2023-04-20 05:06:14,497 INFO t_ofi_add_5: 2.2172266113850254 , std 2.093364612541696 
