2023-04-20 05:06:14,303 INFO Tickers: ['PM']
2023-04-20 05:06:25,769 INFO Negative OS: -0.3256562673241361 --- ticker PM --- day 2017-07-28 --- time 37800
2023-04-20 05:06:32,324 INFO Negative OS: -1.2226091495406273 --- ticker PM --- day 2017-11-21 --- time 46800
2023-04-20 05:06:32,414 INFO Negative OS: -2.2746484416342265 --- ticker PM --- day 2017-11-22 --- time 48600
2023-04-20 05:06:32,782 INFO Negative OS: -2.5815940581965338 --- ticker PM --- day 2017-11-30 --- time 41400
2023-04-20 05:06:32,799 INFO Negative OS: -0.13668695844886436 --- ticker PM --- day 2017-11-30 --- time 46800
2023-04-20 05:06:32,878 INFO Negative OS: -7.041185639418172 --- ticker PM --- day 2017-12-01 --- time 45000
2023-04-20 05:06:35,281 INFO Negative OS: -0.8936223309770903 --- ticker PM --- day 2018-01-17 --- time 50400
2023-04-20 05:06:35,343 INFO Negative OS: -0.5899912305009527 --- ticker PM --- day 2018-01-18 --- time 43200
2023-04-20 05:06:35,749 INFO Negative OS: -0.4094475676327973 --- ticker PM --- day 2018-01-25 --- time 41400
2023-04-20 05:06:36,028 INFO Negative OS: -0.6219268969816789 --- ticker PM --- day 2018-01-30 --- time 50400
2023-04-20 05:06:36,503 INFO Negative OS: -0.1841022943575199 --- ticker PM --- day 2018-02-07 --- time 39600
2023-04-20 05:06:36,576 INFO Negative OS: -0.4992502095283886 --- ticker PM --- day 2018-02-08 --- time 36000
2023-04-20 05:06:36,610 INFO Negative OS: -1.0362442044751061 --- ticker PM --- day 2018-02-08 --- time 46800
2023-04-20 05:06:36,962 INFO Negative OS: -1.5702445957048692 --- ticker PM --- day 2018-02-14 --- time 50400
2023-04-20 05:06:37,840 INFO Negative OS: -0.367738441531936 --- ticker PM --- day 2018-03-02 --- time 36000
2023-04-20 05:06:41,273 INFO Negative OS: -0.05455628290975656 --- ticker PM --- day 2018-05-01 --- time 39600
2023-04-20 05:06:41,286 INFO Negative OS: -0.05681733729424043 --- ticker PM --- day 2018-05-01 --- time 45000
2023-04-20 05:06:46,682 INFO Negative OS: -5.966109527071138 --- ticker PM --- day 2018-08-03 --- time 36000
2023-04-20 05:06:50,633 INFO Negative OS: -0.15420489912852275 --- ticker PM --- day 2018-10-10 --- time 45000
2023-04-20 05:06:52,238 INFO Negative OS: -0.12234233973624398 --- ticker PM --- day 2018-11-06 --- time 41400
2023-04-20 05:06:52,243 INFO Negative OS: -0.761712393956832 --- ticker PM --- day 2018-11-06 --- time 43200
2023-04-20 05:06:58,752 INFO Negative OS: -2.222141372825663 --- ticker PM --- day 2019-02-07 --- time 43200
2023-04-20 05:07:23,613 INFO Negative OS: -5.970542520677703 --- ticker PM --- day 2019-09-06 --- time 41400
2023-04-20 05:07:23,795 INFO Negative OS: -0.05481916949349075 --- ticker PM --- day 2019-09-09 --- time 43200
2023-04-20 05:07:35,170 INFO ofi_trade_5: 4.844663089986038e-05 , std 0.00011418207370927748 
2023-04-20 05:07:35,170 INFO ofi_trade_6: 5.347376070298084e-05 , std 0.00012284535465654765 
2023-04-20 05:07:35,170 INFO ofi_trade_7: 4.562473985207251e-05 , std 0.00012518379573120747 
2023-04-20 05:07:35,170 INFO ofi_trade_8: 6.0040194982661914e-05 , std 0.00013808006436180802 
2023-04-20 05:07:35,170 INFO ofi_trade_9: 6.29774625185824e-05 , std 0.0001491144150375098 
2023-04-20 05:07:35,170 INFO ofi_trade_10: 7.753999860305344e-05 , std 0.0001504493449871937 
2023-04-20 05:07:35,170 INFO t_intercept: -0.022862997588721682 , std 0.9569792453788295 
2023-04-20 05:07:35,170 INFO t_ofi_add_1: 2.111942644237327 , std 1.6146402912414892 
2023-04-20 05:07:35,170 INFO t_ofi_add_2: 2.5290031717495367 , std 1.4045345974671861 
2023-04-20 05:07:35,170 INFO t_ofi_add_3: 1.568728017555187 , std 1.309388544580575 
2023-04-20 05:07:35,170 INFO t_ofi_add_4: 1.2775582541121624 , std 1.3208230731270059 
2023-04-20 05:07:35,170 INFO t_ofi_add_5: 0.9632583904307785 , std 1.3191857125959998 
2023-04-20 05:07:35,170 INFO t_ofi_add_6: 1.0034228626464399 , std 1.3451891911065539 
2023-04-20 05:07:35,170 INFO t_ofi_add_7: 0.7885092998939668 , std 1.2973559940514887 
2023-04-20 05:07:35,171 INFO t_ofi_add_8: 0.7326814509718553 , std 1.3025741676475586 
2023-04-20 05:07:35,171 INFO t_ofi_add_9: 0.5964388909973282 , std 1.2713523130825406 
2023-04-20 05:07:35,171 INFO t_ofi_add_10: 0.719580403471368 , std 1.3920503235882509 
2023-04-20 05:07:35,171 INFO t_ofi_cancel_1: 1.9268839452589375 , std 1.5724954222216534 
2023-04-20 05:07:35,171 INFO t_ofi_cancel_2: 2.5483547799790327 , std 1.4039247827312253 
2023-04-20 05:07:35,171 INFO t_ofi_cancel_3: 1.4078730453366637 , std 1.2933964249787477 
2023-04-20 05:07:35,171 INFO t_ofi_cancel_4: 1.1041599642272262 , std 1.29578320206839 
2023-04-20 05:07:35,171 INFO t_ofi_cancel_5: 0.8116710810265224 , std 1.294836026824735 
2023-04-20 05:07:35,171 INFO t_ofi_cancel_6: 0.8153999056289226 , std 1.3166464428412932 
2023-04-20 05:07:35,171 INFO t_ofi_cancel_7: 0.634124845232211 , std 1.295102270544378 
2023-04-20 05:07:35,171 INFO t_ofi_cancel_8: 0.5773340240101225 , std 1.2758959461451906 
2023-04-20 05:07:35,171 INFO t_ofi_cancel_9: 0.4851444843669814 , std 1.2578348024557033 
2023-04-20 05:07:35,171 INFO t_ofi_cancel_10: 0.661618131311922 , std 1.371757183498021 
2023-04-20 05:07:35,171 INFO t_ofi_trade_1: 0.6610401142079718 , std 1.3866399247861656 
2023-04-20 05:07:35,171 INFO t_ofi_trade_2: 1.1434597147426542 , std 1.349971914760442 
2023-04-20 05:07:35,171 INFO t_ofi_trade_3: 0.7153933185599854 , std 1.333771807489472 
2023-04-20 05:07:35,171 INFO t_ofi_trade_4: 0.7411624189091489 , std 1.2894214268853197 
2023-04-20 05:07:35,171 INFO t_ofi_trade_5: 0.6329535301107447 , std 1.2967494469275915 
2023-04-20 05:07:35,171 INFO t_ofi_trade_6: 0.6707907612788382 , std 1.3214595479250535 
2023-04-20 05:07:35,171 INFO t_ofi_trade_7: 0.5544977245999674 , std 1.285346261978287 
2023-04-20 05:07:35,171 INFO t_ofi_trade_8: 0.6486973665256626 , std 1.2824303001881585 
2023-04-20 05:07:35,171 INFO t_ofi_trade_9: 0.6593853356297634 , std 1.3093046033719167 
2023-04-20 05:07:35,171 INFO t_ofi_trade_10: 0.8011181297873071 , std 1.3430665777310462 
2023-04-20 05:07:35,171 INFO p_intercept: 0.5185756380405191 , std 0.28312253546771826 
2023-04-20 05:07:35,171 INFO p_ofi_add_1: 0.1771304848378343 , std 0.26369226920173283 
2023-04-20 05:07:35,171 INFO p_ofi_add_2: 0.11753608892492952 , std 0.21598713356602026 
2023-04-20 05:07:35,171 INFO p_ofi_add_3: 0.2542753068060091 , std 0.29485697155850343 
2023-04-20 05:07:35,171 INFO p_ofi_add_4: 0.2941061748134781 , std 0.2973864779414213 
2023-04-20 05:07:35,171 INFO p_ofi_add_5: 0.3452490402732676 , std 0.3067979023106842 
2023-04-20 05:07:35,171 INFO p_ofi_add_6: 0.3367034874176797 , std 0.3032031726855456 
2023-04-20 05:07:35,171 INFO p_ofi_add_7: 0.3775029817413247 , std 0.31250334354349046 
2023-04-20 05:07:35,171 INFO p_ofi_add_8: 0.3786275819611779 , std 0.3093663612614702 
2023-04-20 05:07:35,171 INFO p_ofi_add_9: 0.4033430906777549 , std 0.3087744608256568 
2023-04-20 05:07:35,171 INFO p_ofi_add_10: 0.3712307738154969 , std 0.31077248490140436 
2023-04-20 05:07:35,171 INFO p_ofi_cancel_1: 0.20004180626083837 , std 0.2747413483009288 
2023-04-20 05:07:35,171 INFO p_ofi_cancel_2: 0.11219204046791993 , std 0.208699691311756 
2023-04-20 05:07:35,171 INFO p_ofi_cancel_3: 0.2735384528420853 , std 0.29249130093712183 
2023-04-20 05:07:35,171 INFO p_ofi_cancel_4: 0.3216356821404388 , std 0.3024663825155025 
2023-04-20 05:07:35,171 INFO p_ofi_cancel_5: 0.36843511892930836 , std 0.307600269701841 
2023-04-20 05:07:35,171 INFO p_ofi_cancel_6: 0.3647666880924621 , std 0.30812319288214496 
2023-04-20 05:07:35,171 INFO p_ofi_cancel_7: 0.3931527404621407 , std 0.30848296532376557 
2023-04-20 05:07:35,171 INFO p_ofi_cancel_8: 0.3967386819194144 , std 0.30610106982620244 
2023-04-20 05:07:35,171 INFO p_ofi_cancel_9: 0.41136645601338995 , std 0.3050980949605329 
2023-04-20 05:07:35,171 INFO p_ofi_cancel_10: 0.3764610796620295 , std 0.30708656001757034 
2023-04-20 05:07:35,171 INFO p_ofi_trade_1: 0.3737973632358606 , std 0.30970398603729776 
2023-04-20 05:07:35,171 INFO p_ofi_trade_2: 0.31326307224258915 , std 0.30494902155442283 
2023-04-20 05:07:35,171 INFO p_ofi_trade_3: 0.37426179852233166 , std 0.30772868124308533 
2023-04-20 05:07:35,171 INFO p_ofi_trade_4: 0.37890050375090994 , std 0.31036184698506725 
2023-04-20 05:07:35,171 INFO p_ofi_trade_5: 0.39019691562244224 , std 0.30772991474211814 
2023-04-20 05:07:35,171 INFO p_ofi_trade_6: 0.38308605873180396 , std 0.3075013659447933 
2023-04-20 05:07:35,171 INFO p_ofi_trade_7: 0.3995621806869822 , std 0.3056777380065584 
2023-04-20 05:07:35,171 INFO p_ofi_trade_8: 0.3851119957226391 , std 0.30540287990545195 
2023-04-20 05:07:35,172 INFO p_ofi_trade_9: 0.38152604283732955 , std 0.304561798029744 
2023-04-20 05:07:35,172 INFO p_ofi_trade_10: 0.36872835305738855 , std 0.30709585716863713 
