2023-04-20 05:09:51,972 INFO Tickers: ['LOW']
2023-04-20 05:10:11,976 INFO Negative OS: -1.1185316082772014 --- ticker LOW --- day 2017-12-22 --- time 45000
2023-04-20 05:10:11,988 INFO Negative OS: -0.39518186237922026 --- ticker LOW --- day 2017-12-22 --- time 48600
2023-04-20 05:10:12,416 INFO Negative OS: -0.3497512923506034 --- ticker LOW --- day 2018-01-03 --- time 50400
2023-04-20 05:10:13,079 INFO Negative OS: -0.14726620245837974 --- ticker LOW --- day 2018-01-18 --- time 45000
2023-04-20 05:10:13,210 INFO Negative OS: -0.979725799139826 --- ticker LOW --- day 2018-01-22 --- time 39600
2023-04-20 05:10:13,346 INFO Negative OS: -0.367220118780744 --- ticker LOW --- day 2018-01-24 --- time 39600
2023-04-20 05:10:13,900 INFO Negative OS: -0.25344891970585204 --- ticker LOW --- day 2018-02-02 --- time 46800
2023-04-20 05:10:14,561 INFO Negative OS: -0.10670864315598494 --- ticker LOW --- day 2018-02-14 --- time 45000
2023-04-20 05:10:14,567 INFO Negative OS: -1.5639284076485684 --- ticker LOW --- day 2018-02-14 --- time 46800
2023-04-20 05:10:14,578 INFO Negative OS: -1.1175805413753874 --- ticker LOW --- day 2018-02-14 --- time 50400
2023-04-20 05:10:15,174 INFO Negative OS: -0.20246960798893254 --- ticker LOW --- day 2018-02-27 --- time 43200
2023-04-20 05:10:15,202 INFO Negative OS: -0.10729936739458701 --- ticker LOW --- day 2018-02-27 --- time 52200
2023-04-20 05:10:28,527 INFO Negative OS: -1.9490399041716806 --- ticker LOW --- day 2018-10-17 --- time 36000
2023-04-20 05:10:29,709 INFO Negative OS: -0.7210213221291331 --- ticker LOW --- day 2018-11-06 --- time 39600
2023-04-20 05:10:29,715 INFO Negative OS: -2.2036497438177225 --- ticker LOW --- day 2018-11-06 --- time 41400
2023-04-20 05:10:38,761 INFO Negative OS: -12.236982546275136 --- ticker LOW --- day 2019-04-17 --- time 37800
2023-04-20 05:10:38,773 INFO Negative OS: -2.265543326289048 --- ticker LOW --- day 2019-04-17 --- time 41400
2023-04-20 05:10:39,626 INFO Negative OS: -0.901859339350318 --- ticker LOW --- day 2019-05-02 --- time 52200
2023-04-20 05:10:45,503 INFO Negative OS: -1.2334365992173004 --- ticker LOW --- day 2019-08-13 --- time 48600
2023-04-20 05:10:45,966 INFO Negative OS: -1.4748516691662048 --- ticker LOW --- day 2019-08-21 --- time 37800
2023-04-20 05:10:47,934 INFO Negative OS: -2.832243993341653 --- ticker LOW --- day 2019-09-25 --- time 50400
2023-04-20 05:10:49,485 INFO Negative OS: -0.2094960146382594 --- ticker LOW --- day 2019-10-23 --- time 39600
2023-04-20 05:10:49,508 INFO Negative OS: -0.1333426972694598 --- ticker LOW --- day 2019-10-23 --- time 46800
2023-04-20 05:10:49,863 INFO Negative OS: -0.3082718721220885 --- ticker LOW --- day 2019-10-30 --- time 36000
2023-04-20 05:10:50,654 INFO Negative OS: -1.9353933245897537 --- ticker LOW --- day 2019-11-13 --- time 50400
2023-04-20 05:10:51,761 INFO Negative OS: -10.759407162266768 --- ticker LOW --- day 2019-12-04 --- time 50400
2023-04-20 05:10:51,833 INFO Negative OS: -1.3076655484352662 --- ticker LOW --- day 2019-12-05 --- time 46800
2023-04-20 05:10:52,378 INFO in_r2: 0.9155612324574558 , std 0.051548061159759455 
2023-04-20 05:10:52,378 INFO os_r2: 0.8487743201191364 , std 0.26511180830537123 
2023-04-20 05:10:52,378 INFO intercept: -1.4630423688065753e-07 , std 8.502340969548825e-06 
2023-04-20 05:10:52,378 INFO ofi_add_1: 8.614796286822374e-05 , std 7.79355375906197e-05 
2023-04-20 05:10:52,378 INFO ofi_add_2: 9.725854581421434e-05 , std 6.947989306877993e-05 
2023-04-20 05:10:52,378 INFO ofi_add_3: 6.959833707055317e-05 , std 6.15836708675114e-05 
2023-04-20 05:10:52,378 INFO ofi_add_4: 5.1090272846766604e-05 , std 5.9259246116295404e-05 
2023-04-20 05:10:52,378 INFO ofi_add_5: 4.134036309451715e-05 , std 5.855804363411289e-05 
2023-04-20 05:10:52,378 INFO ofi_add_6: 4.175249141180983e-05 , std 6.332432650410134e-05 
2023-04-20 05:10:52,378 INFO ofi_add_7: 5.11392919291765e-05 , std 7.053176994074963e-05 
2023-04-20 05:10:52,378 INFO ofi_add_8: 4.473000537484596e-05 , std 7.545649729578289e-05 
2023-04-20 05:10:52,378 INFO ofi_add_9: 4.418098012180789e-05 , std 8.462306601014836e-05 
2023-04-20 05:10:52,378 INFO ofi_add_10: 5.6843434804931905e-05 , std 8.221838778049019e-05 
2023-04-20 05:10:52,378 INFO ofi_cancel_1: 9.263686960712398e-05 , std 9.035282181667305e-05 
2023-04-20 05:10:52,378 INFO ofi_cancel_2: 0.00010372099969671459 , std 7.414081734323978e-05 
2023-04-20 05:10:52,378 INFO ofi_cancel_3: 6.910024417810627e-05 , std 6.42842025827229e-05 
2023-04-20 05:10:52,378 INFO ofi_cancel_4: 4.9866826650705814e-05 , std 6.313974025435794e-05 
2023-04-20 05:10:52,378 INFO ofi_cancel_5: 3.8444651304608614e-05 , std 6.250894735306854e-05 
2023-04-20 05:10:52,378 INFO ofi_cancel_6: 3.7679568721687694e-05 , std 6.696803171642948e-05 
2023-04-20 05:10:52,378 INFO ofi_cancel_7: 4.359605157815931e-05 , std 7.4477644498933e-05 
2023-04-20 05:10:52,378 INFO ofi_cancel_8: 4.078467621077848e-05 , std 8.07322257328676e-05 
2023-04-20 05:10:52,378 INFO ofi_cancel_9: 4.0302565178013664e-05 , std 9.192992898466901e-05 
2023-04-20 05:10:52,378 INFO ofi_cancel_10: 5.789875673369011e-05 , std 9.020025218466472e-05 
2023-04-20 05:10:52,378 INFO ofi_trade_1: 7.07712461683438e-05 , std 0.00014941973343524787 
2023-04-20 05:10:52,378 INFO ofi_trade_2: 7.736565195440671e-05 , std 0.0001244276196715074 
2023-04-20 05:10:52,378 INFO ofi_trade_3: 5.8531165925640766e-05 , std 0.00011228164347382452 
2023-04-20 05:10:52,378 INFO ofi_trade_4: 4.7865196270388874e-05 , std 0.00010895830105351648 
2023-04-20 05:10:52,378 INFO ofi_trade_5: 4.3684833294941076e-05 , std 0.00010396746776074926 
2023-04-20 05:10:52,378 INFO ofi_trade_6: 5.114575443081995e-05 , std 0.00011048664580745549 
2023-04-20 05:10:52,378 INFO ofi_trade_7: 6.626981421833328e-05 , std 0.0001222435383751899 
