2023-04-20 05:06:13,025 INFO Tickers: ['NVDA']
2023-04-20 05:06:14,876 INFO Negative OS: -4.2736028674650255 --- ticker NVDA --- day 2017-02-02 --- time 46800
2023-04-20 05:06:32,668 INFO Negative OS: -0.471039182084525 --- ticker NVDA --- day 2017-12-01 --- time 48600
2023-04-20 05:06:34,021 INFO Negative OS: -0.2855558466856676 --- ticker NVDA --- day 2017-12-26 --- time 46800
2023-04-20 05:06:34,027 INFO Negative OS: -3.741727571806039 --- ticker NVDA --- day 2017-12-26 --- time 48600
2023-04-20 05:06:34,095 INFO Negative OS: -0.6988812724138467 --- ticker NVDA --- day 2017-12-27 --- time 43200
2023-04-20 05:06:34,124 INFO Negative OS: -2.6988355448220465 --- ticker NVDA --- day 2017-12-27 --- time 52200
2023-04-20 05:06:34,336 INFO Negative OS: -0.31839188702672483 --- ticker NVDA --- day 2018-01-02 --- time 43200
2023-04-20 05:06:34,687 INFO Negative OS: -0.7783634297681663 --- ticker NVDA --- day 2018-01-08 --- time 46800
2023-04-20 05:06:36,023 INFO Negative OS: -0.09492048240079098 --- ticker NVDA --- day 2018-01-31 --- time 37800
2023-04-20 05:06:41,872 INFO Negative OS: -0.4525137698385777 --- ticker NVDA --- day 2018-05-09 --- time 52200
2023-04-20 05:06:43,210 INFO Negative OS: -0.11164406290334217 --- ticker NVDA --- day 2018-06-01 --- time 45000
2023-04-20 05:06:43,647 INFO Negative OS: -0.19222237159541544 --- ticker NVDA --- day 2018-06-08 --- time 48600
2023-04-20 05:06:45,945 INFO Negative OS: -0.45082547918047977 --- ticker NVDA --- day 2018-07-18 --- time 52200
2023-04-20 05:07:01,956 INFO Negative OS: -0.2365467473321048 --- ticker NVDA --- day 2019-04-22 --- time 41400
2023-04-20 05:07:02,115 INFO Negative OS: -3.1126296280750774 --- ticker NVDA --- day 2019-04-24 --- time 37800
2023-04-20 05:07:11,356 INFO Negative OS: -0.025141202719370703 --- ticker NVDA --- day 2019-09-27 --- time 45000
2023-04-20 05:07:12,344 INFO Negative OS: -0.12258813850417183 --- ticker NVDA --- day 2019-10-15 --- time 36000
2023-04-20 05:07:15,970 INFO t_ofi_cancel_8: 0.8022800827472002 , std 1.2508333734354105 
2023-04-20 05:07:15,970 INFO t_ofi_cancel_9: 0.7447290344074373 , std 1.2468520392548468 
2023-04-20 05:07:15,970 INFO t_ofi_cancel_10: 1.7448506967887594 , std 1.412442556703144 
2023-04-20 05:07:15,970 INFO t_ofi_trade_1: 0.49725721122435473 , std 1.310917958671423 
2023-04-20 05:07:15,970 INFO t_ofi_trade_2: 0.8731328263124328 , std 1.2457942545306029 
2023-04-20 05:07:15,970 INFO t_ofi_trade_3: 0.9383113378925986 , std 1.2438811215377819 
2023-04-20 05:07:15,970 INFO t_ofi_trade_4: 0.8682590152013502 , std 1.2561167295544775 
2023-04-20 05:07:15,970 INFO t_ofi_trade_5: 0.8397289456995088 , std 1.2424750720387008 
2023-04-20 05:07:15,970 INFO t_ofi_trade_6: 0.7648446918687039 , std 1.2464317109147864 
2023-04-20 05:07:15,970 INFO t_ofi_trade_7: 0.8623013008959406 , std 1.2537746578272022 
2023-04-20 05:07:15,971 INFO t_ofi_trade_8: 0.8434507877361223 , std 1.2558646023955824 
2023-04-20 05:07:15,971 INFO t_ofi_trade_9: 0.863439929237206 , std 1.2638636158826342 
2023-04-20 05:07:15,971 INFO t_ofi_trade_10: 1.7365004196296658 , std 1.3930416539293886 
2023-04-20 05:07:15,971 INFO p_intercept: 0.4877596354511882 , std 0.2962735904407761 
2023-04-20 05:07:15,971 INFO p_ofi_add_1: 0.2734869721086135 , std 0.29318175122770057 
2023-04-20 05:07:15,971 INFO p_ofi_add_2: 0.26972016151270745 , std 0.2875470381979569 
2023-04-20 05:07:15,971 INFO p_ofi_add_3: 0.2961840569036301 , std 0.30047757459946545 
2023-04-20 05:07:15,971 INFO p_ofi_add_4: 0.3240456491512037 , std 0.300085613776384 
2023-04-20 05:07:15,971 INFO p_ofi_add_5: 0.35143599167203604 , std 0.30791973480178236 
2023-04-20 05:07:15,971 INFO p_ofi_add_6: 0.36762608131850355 , std 0.30773704146813735 
2023-04-20 05:07:15,971 INFO p_ofi_add_7: 0.3654843807255188 , std 0.3113498925041716 
2023-04-20 05:07:15,971 INFO p_ofi_add_8: 0.3695852569334318 , std 0.30740282004690284 
2023-04-20 05:07:15,971 INFO p_ofi_add_9: 0.3759435037763785 , std 0.3066402282283784 
2023-04-20 05:07:15,971 INFO p_ofi_add_10: 0.21523072880675523 , std 0.27628717108345163 
2023-04-20 05:07:15,971 INFO p_ofi_cancel_1: 0.27168359472057696 , std 0.2947042043088142 
2023-04-20 05:07:15,971 INFO p_ofi_cancel_2: 0.26070933821504866 , std 0.28686427601295056 
2023-04-20 05:07:15,971 INFO p_ofi_cancel_3: 0.3040784051234831 , std 0.30079171187775744 
2023-04-20 05:07:15,971 INFO p_ofi_cancel_4: 0.3361529721974147 , std 0.302271653094963 
2023-04-20 05:07:15,971 INFO p_ofi_cancel_5: 0.3607574121763049 , std 0.30792574258189737 
2023-04-20 05:07:15,971 INFO p_ofi_cancel_6: 0.37854234710434714 , std 0.3095756489013927 
2023-04-20 05:07:15,971 INFO p_ofi_cancel_7: 0.37365441715162295 , std 0.3092226606249706 
2023-04-20 05:07:15,971 INFO p_ofi_cancel_8: 0.38296672447002345 , std 0.3080093607502926 
2023-04-20 05:07:15,971 INFO p_ofi_cancel_9: 0.39346968580548786 , std 0.30979075565535497 
2023-04-20 05:07:15,971 INFO p_ofi_cancel_10: 0.2292656144114771 , std 0.2815682765765733 
2023-04-20 05:07:15,971 INFO p_ofi_trade_1: 0.4003245050036945 , std 0.3059794501631519 
2023-04-20 05:07:15,971 INFO p_ofi_trade_2: 0.36472356678329904 , std 0.30683166945214235 
2023-04-20 05:07:15,971 INFO p_ofi_trade_3: 0.3603433660283159 , std 0.3094865996144834 
2023-04-20 05:07:15,971 INFO p_ofi_trade_4: 0.36300029085933194 , std 0.30770464524644914 
2023-04-20 05:07:15,971 INFO p_ofi_trade_5: 0.3683415061319285 , std 0.3054528354432321 
2023-04-20 05:07:15,971 INFO p_ofi_trade_6: 0.38139832578166083 , std 0.30774344627588707 
2023-04-20 05:07:15,971 INFO p_ofi_trade_7: 0.3687729676042995 , std 0.30837237851799865 
2023-04-20 05:07:15,971 INFO p_ofi_trade_8: 0.3728438601386264 , std 0.30716893981582655 
2023-04-20 05:07:15,971 INFO p_ofi_trade_9: 0.3644080012995591 , std 0.3067657938740974 
2023-04-20 05:07:15,971 INFO p_ofi_trade_10: 0.22743310594300167 , std 0.27688891204892063 
