2023-04-20 06:15:06,080 INFO Tickers: ['ACN']
2023-04-20 06:15:07,408 INFO Negative OS: -0.019832640195411422 --- ticker ACN --- day 2017-01-05 --- time 50400
2023-04-20 06:15:10,607 INFO Negative OS: -3.251761667482122 --- ticker ACN --- day 2017-01-25 --- time 52200
2023-04-20 06:15:11,839 INFO Negative OS: -0.1951571940545882 --- ticker ACN --- day 2017-02-01 --- time 36000
2023-04-20 06:15:19,977 INFO Negative OS: -0.9399378789288588 --- ticker ACN --- day 2017-03-15 --- time 50400
2023-04-20 06:15:21,363 INFO Negative OS: -0.4960950449208621 --- ticker ACN --- day 2017-03-21 --- time 43200
2023-04-20 06:15:23,470 INFO Negative OS: -2.133858055685504 --- ticker ACN --- day 2017-03-24 --- time 48600
2023-04-20 06:15:50,879 INFO Negative OS: -0.35833237796517325 --- ticker ACN --- day 2018-02-06 --- time 46800
2023-04-20 06:15:51,290 INFO Negative OS: -45.36938400046268 --- ticker ACN --- day 2018-02-06 --- time 48600
2023-04-20 06:15:53,112 INFO Negative OS: -0.35653327182015393 --- ticker ACN --- day 2018-02-07 --- time 45000
2023-04-20 06:15:57,730 INFO Negative OS: -37.8151505855502 --- ticker ACN --- day 2018-02-09 --- time 43200
2023-04-20 06:15:58,305 INFO Negative OS: -3.112200112150248 --- ticker ACN --- day 2018-02-09 --- time 45000
2023-04-20 06:15:58,926 INFO Negative OS: -12.869734806043018 --- ticker ACN --- day 2018-02-09 --- time 46800
2023-04-20 06:16:01,610 INFO Negative OS: -2.8884749197821393 --- ticker ACN --- day 2018-02-12 --- time 52200
2023-04-20 06:16:04,725 INFO Negative OS: -0.06378398168361588 --- ticker ACN --- day 2018-03-01 --- time 48600
2023-04-20 06:16:06,033 INFO Negative OS: -0.943616525376958 --- ticker ACN --- day 2018-03-06 --- time 36000
2023-04-20 06:16:09,976 INFO Negative OS: -0.9217713580935212 --- ticker ACN --- day 2018-03-23 --- time 37800
2023-04-20 06:16:13,053 INFO Negative OS: -0.7443551141717515 --- ticker ACN --- day 2018-03-28 --- time 39600
2023-04-20 06:16:14,195 INFO Negative OS: -0.1759478811734061 --- ticker ACN --- day 2018-03-29 --- time 36000
2023-04-20 06:16:19,246 INFO Negative OS: -0.7337327967873324 --- ticker ACN --- day 2018-04-09 --- time 37800
2023-04-20 06:16:21,143 INFO Negative OS: -1.4843510479338673 --- ticker ACN --- day 2018-04-18 --- time 36000
2023-04-20 06:16:22,582 INFO Negative OS: -3.6048598132364758 --- ticker ACN --- day 2018-04-24 --- time 41400
2023-04-20 06:16:23,687 INFO Negative OS: -0.03707241628175639 --- ticker ACN --- day 2018-04-26 --- time 37800
2023-04-20 06:16:24,629 INFO Negative OS: -3.0553891602765972 --- ticker ACN --- day 2018-05-03 --- time 36000
2023-04-20 06:16:26,590 INFO Negative OS: -2.6599913610217696 --- ticker ACN --- day 2018-05-15 --- time 39600
2023-04-20 06:16:34,261 INFO Negative OS: -0.5397285110730197 --- ticker ACN --- day 2018-07-05 --- time 36000
2023-04-20 06:16:34,394 INFO Negative OS: -1.4542532050250525 --- ticker ACN --- day 2018-07-05 --- time 39600
2023-04-20 06:16:37,813 INFO Negative OS: -0.3072164807085431 --- ticker ACN --- day 2018-07-20 --- time 36000
2023-04-20 06:16:38,079 INFO Negative OS: -0.21098346053120487 --- ticker ACN --- day 2018-07-24 --- time 39600
2023-04-20 06:16:38,138 INFO Negative OS: -0.4467520183562024 --- ticker ACN --- day 2018-07-24 --- time 41400
2023-04-20 06:16:54,182 INFO Negative OS: -0.29808316597788864 --- ticker ACN --- day 2018-09-17 --- time 46800
2023-04-20 06:16:56,107 INFO Negative OS: -1.1183278946566886 --- ticker ACN --- day 2018-09-21 --- time 39600
2023-04-20 06:17:29,227 INFO Negative OS: -0.7943068123748458 --- ticker ACN --- day 2018-11-20 --- time 41400
2023-04-20 06:17:30,148 INFO Negative OS: -0.9849439706494427 --- ticker ACN --- day 2018-11-21 --- time 45000
2023-04-20 06:17:30,734 INFO Negative OS: -0.4028255118938775 --- ticker ACN --- day 2018-11-23 --- time 37800
2023-04-20 06:17:30,918 INFO Negative OS: -0.06696773204178097 --- ticker ACN --- day 2018-11-23 --- time 39600
2023-04-20 06:17:52,899 INFO Negative OS: -0.022810845048151895 --- ticker ACN --- day 2019-01-02 --- time 50400
2023-04-20 06:17:56,082 INFO Negative OS: -8.17094724078789 --- ticker ACN --- day 2019-01-07 --- time 50400
2023-04-20 06:17:56,152 INFO Negative OS: -4.226441924056786 --- ticker ACN --- day 2019-01-07 --- time 52200
2023-04-20 06:18:10,314 INFO Negative OS: -0.038163005229949976 --- ticker ACN --- day 2019-02-05 --- time 45000
2023-04-20 06:18:11,976 INFO Negative OS: -0.29600237339243596 --- ticker ACN --- day 2019-02-07 --- time 36000
2023-04-20 06:18:29,349 INFO Negative OS: -0.17327924595162858 --- ticker ACN --- day 2019-03-12 --- time 37800
2023-04-20 06:18:31,960 INFO Negative OS: -0.047978979613879646 --- ticker ACN --- day 2019-03-18 --- time 36000
2023-04-20 06:18:32,202 INFO Negative OS: -2.516177624063866 --- ticker ACN --- day 2019-03-18 --- time 43200
2023-04-20 06:18:32,593 INFO Negative OS: -0.6322578995548989 --- ticker ACN --- day 2019-03-18 --- time 48600
2023-04-20 06:18:49,742 INFO Negative OS: -0.7923871676814336 --- ticker ACN --- day 2019-05-07 --- time 36000
2023-04-20 06:19:01,357 INFO Negative OS: -0.3383908711861594 --- ticker ACN --- day 2019-06-03 --- time 36000
2023-04-20 06:19:10,041 INFO Negative OS: -2.1168216570169673 --- ticker ACN --- day 2019-06-28 --- time 52200
2023-04-20 06:19:10,475 INFO Negative OS: -0.28531336445542665 --- ticker ACN --- day 2019-07-02 --- time 36000
2023-04-20 06:19:33,847 INFO Negative OS: -1.2801505212632414 --- ticker ACN --- day 2019-09-06 --- time 41400
2023-04-20 06:19:39,378 INFO Negative OS: -0.6718609376341078 --- ticker ACN --- day 2019-09-26 --- time 52200
2023-04-20 06:19:39,809 INFO Negative OS: -1.8039708724346655 --- ticker ACN --- day 2019-09-30 --- time 43200
2023-04-20 06:19:41,457 INFO Negative OS: -184.49571085733623 --- ticker ACN --- day 2019-10-03 --- time 36000
2023-04-20 06:19:45,606 INFO Negative OS: -2.327816474943861 --- ticker ACN --- day 2019-10-09 --- time 50400
2023-04-20 06:19:49,915 INFO Negative OS: -0.49083766840715537 --- ticker ACN --- day 2019-11-01 --- time 50400
2023-04-20 06:19:53,706 INFO Negative OS: -0.4885248465205627 --- ticker ACN --- day 2019-11-26 --- time 36000
2023-04-20 06:19:55,640 INFO Negative OS: -0.17382571200055597 --- ticker ACN --- day 2019-12-12 --- time 52200
2023-04-20 06:19:55,759 INFO in_r2: 0.8210542545711749 , std 0.08339739885248215 
2023-04-20 06:19:55,759 INFO os_r2: 0.6144309912378617 , std 3.4309482248972474 
2023-04-20 06:19:55,759 INFO intercept: -0.001954547534540111 , std 0.0021950999790437582 
2023-04-20 06:19:55,759 INFO ofi_add_1: 0.00031110987991679145 , std 0.0004352421947166628 
2023-04-20 06:19:55,759 INFO ofi_add_2: 0.00033816860101831646 , std 0.00047235860555393374 
2023-04-20 06:19:55,759 INFO ofi_add_3: 0.0002707679538047583 , std 0.0006611993559300894 
2023-04-20 06:19:55,759 INFO ofi_add_4: 0.00018655697242960325 , std 0.0004191659240546618 
2023-04-20 06:19:55,759 INFO ofi_add_5: 0.00015136774800391772 , std 0.00040438753416206324 
2023-04-20 06:19:55,759 INFO ofi_add_6: 0.00012867139387916498 , std 0.00032296709538154106 
2023-04-20 06:19:55,759 INFO ofi_add_7: 9.975185514535436e-05 , std 0.0003157556770784215 
2023-04-20 06:19:55,759 INFO ofi_add_8: 8.511199610529968e-05 , std 0.00020914148273053497 
2023-04-20 06:19:55,759 INFO ofi_add_9: 7.835856765855391e-05 , std 0.0002580939794734643 
2023-04-20 06:19:55,759 INFO ofi_add_10: 8.773464206001381e-05 , std 0.0002268820430431354 
2023-04-20 06:19:55,759 INFO ofi_cancel_1: 0.0002641411895355145 , std 0.00043378432483135695 
2023-04-20 06:19:55,759 INFO ofi_cancel_2: 0.00031227124885414257 , std 0.0004553895016800314 
2023-04-20 06:19:55,759 INFO ofi_cancel_3: 0.00022552450249159676 , std 0.0006573782160819081 
2023-04-20 06:19:55,760 INFO ofi_cancel_4: 0.00014331249593250897 , std 0.0004157970566467691 
2023-04-20 06:19:55,760 INFO ofi_cancel_5: 0.00011177464821639174 , std 0.0003685562317488347 
2023-04-20 06:19:55,760 INFO ofi_cancel_6: 9.056520414901614e-05 , std 0.00032600347092604057 
2023-04-20 06:19:55,760 INFO ofi_cancel_7: 6.96401395787666e-05 , std 0.0002952212128641969 
2023-04-20 06:19:55,760 INFO ofi_cancel_8: 5.4543590660483045e-05 , std 0.0001911086450292513 
2023-04-20 06:19:55,760 INFO ofi_cancel_9: 5.4330759493985955e-05 , std 0.0002345120889257734 
2023-04-20 06:19:55,760 INFO ofi_cancel_10: 7.675700531069195e-05 , std 0.00022488281536577417 
2023-04-20 06:19:55,760 INFO ofi_trade_1: 0.00012850665914847576 , std 0.00021951882615695611 
2023-04-20 06:19:55,760 INFO ofi_trade_2: 7.696022246321467e-05 , std 0.00015061382960354327 
2023-04-20 06:19:55,760 INFO ofi_trade_3: 5.429334520421883e-05 , std 0.00014922572960761676 
2023-04-20 06:19:55,760 INFO ofi_trade_4: 5.2142293656436715e-05 , std 0.00015871246089560053 
2023-04-20 06:19:55,760 INFO ofi_trade_5: 4.765638725645483e-05 , std 0.00015063744407142827 
2023-04-20 06:19:55,760 INFO ofi_trade_6: 5.9962553611570885e-05 , std 0.00016254340435715103 
2023-04-20 06:19:55,760 INFO ofi_trade_7: 6.620602384708691e-05 , std 0.00016077950607404514 
2023-04-20 06:19:55,760 INFO ofi_trade_8: 7.272095434724202e-05 , std 0.00017036243697689626 
2023-04-20 06:19:55,760 INFO ofi_trade_9: 8.542209983155713e-05 , std 0.00018028861091458687 
2023-04-20 06:19:55,760 INFO ofi_trade_10: 9.560876636361883e-05 , std 0.00019202651174726363 
2023-04-20 06:19:55,760 INFO t_intercept: -10.180190272323765 , std 4.500115503000682 
2023-04-20 06:19:55,760 INFO t_ofi_add_1: 2.1916977994360844 , std 1.42537192346621 
2023-04-20 06:19:55,760 INFO t_ofi_add_2: 1.6914693099127542 , std 1.2259863215831943 
2023-04-20 06:19:55,760 INFO t_ofi_add_3: 1.1399868681352479 , std 0.9688460746980014 
2023-04-20 06:19:55,760 INFO t_ofi_add_4: 0.7332500843229914 , std 0.7918119858467048 
2023-04-20 06:19:55,760 INFO t_ofi_add_5: 0.5155244654497928 , std 0.6441031384550032 
2023-04-20 06:19:55,760 INFO t_ofi_add_6: 0.43926375428738434 , std 0.611941965432187 
2023-04-20 06:19:55,760 INFO t_ofi_add_7: 0.33087736510095644 , std 0.5167113337800231 
2023-04-20 06:19:55,760 INFO t_ofi_add_8: 0.3041800190935057 , std 0.5108048601473688 
2023-04-20 06:19:55,760 INFO t_ofi_add_9: 0.2794299774637569 , std 0.5096964253557356 
2023-04-20 06:19:55,760 INFO t_ofi_add_10: 0.3763174346263621 , std 0.6250641117957958 
2023-04-20 06:19:55,760 INFO t_ofi_cancel_1: 2.0907578251403582 , std 1.4022674568172375 
2023-04-20 06:19:55,760 INFO t_ofi_cancel_2: 1.7651384477396894 , std 1.2407820034731134 
2023-04-20 06:19:55,760 INFO t_ofi_cancel_3: 1.0449988621933046 , std 0.9860392438502755 
2023-04-20 06:19:55,760 INFO t_ofi_cancel_4: 0.6212989709463448 , std 0.7695105847274738 
2023-04-20 06:19:55,760 INFO t_ofi_cancel_5: 0.4091497469425334 , std 0.5961885641700899 
2023-04-20 06:19:55,760 INFO t_ofi_cancel_6: 0.3142798781308485 , std 0.5859187092223761 
2023-04-20 06:19:55,760 INFO t_ofi_cancel_7: 0.22838208794984496 , std 0.4621370297368737 
2023-04-20 06:19:55,760 INFO t_ofi_cancel_8: 0.20367942805510492 , std 0.46852990210022993 
2023-04-20 06:19:55,760 INFO t_ofi_cancel_9: 0.1922911418516965 , std 0.47153668578476887 
2023-04-20 06:19:55,760 INFO t_ofi_cancel_10: 0.30528172365562684 , std 0.5782663041961589 
2023-04-20 06:19:55,760 INFO t_ofi_trade_1: 0.9119084667009842 , std 1.052343693733112 
2023-04-20 06:19:55,760 INFO t_ofi_trade_2: 0.5584035067340812 , std 0.8418114652547454 
2023-04-20 06:19:55,760 INFO t_ofi_trade_3: 0.4011735493022229 , std 0.7664718773244912 
2023-04-20 06:19:55,760 INFO t_ofi_trade_4: 0.35238084137839865 , std 0.7068780908831502 
2023-04-20 06:19:55,760 INFO t_ofi_trade_5: 0.32221551403925747 , std 0.6883636917862624 
2023-04-20 06:19:55,760 INFO t_ofi_trade_6: 0.36750687896911477 , std 0.7015312956069554 
2023-04-20 06:19:55,760 INFO t_ofi_trade_7: 0.3859246230307006 , std 0.6948508459971041 
2023-04-20 06:19:55,760 INFO t_ofi_trade_8: 0.42882667655630957 , std 0.7134597762381436 
2023-04-20 06:19:55,760 INFO t_ofi_trade_9: 0.48619532559748563 , std 0.7390696552517438 
2023-04-20 06:19:55,760 INFO t_ofi_trade_10: 0.5807174429499415 , std 0.8174055796315979 
2023-04-20 06:19:55,760 INFO p_intercept: 0.010274636305306777 , std 0.07211016434915372 
