2023-04-20 06:42:58,618 INFO Tickers: ['USB']
2023-04-20 06:43:00,026 INFO Negative OS: -14.954664951415225 --- ticker USB --- day 2017-01-04 --- time 46800
2023-04-20 06:43:00,079 INFO Negative OS: -40.598844700057946 --- ticker USB --- day 2017-01-04 --- time 48600
2023-04-20 06:46:46,151 INFO Negative OS: -7.3445563911255505 --- ticker USB --- day 2018-02-21 --- time 46800
2023-04-20 06:46:46,355 INFO Negative OS: -0.8720620877999548 --- ticker USB --- day 2018-02-21 --- time 50400
2023-04-20 06:48:28,254 INFO Negative OS: -0.11826948484404531 --- ticker USB --- day 2018-08-21 --- time 39600
2023-04-20 06:48:28,315 INFO Negative OS: -7.295013826930353 --- ticker USB --- day 2018-08-21 --- time 41400
2023-04-20 06:48:45,368 INFO Negative OS: -1.9409936919884445 --- ticker USB --- day 2018-09-19 --- time 36000
2023-04-20 06:48:45,999 INFO Negative OS: -0.43701310420059625 --- ticker USB --- day 2018-09-19 --- time 50400
2023-04-20 06:49:04,700 INFO Negative OS: -3.530953603524618 --- ticker USB --- day 2018-10-18 --- time 52200
2023-04-20 06:49:16,727 INFO Negative OS: -47.98577385887759 --- ticker USB --- day 2018-11-08 --- time 36000
2023-04-20 06:49:16,800 INFO Negative OS: -133.42475777788513 --- ticker USB --- day 2018-11-08 --- time 37800
2023-04-20 06:49:21,862 INFO Negative OS: -0.2794981063290025 --- ticker USB --- day 2018-11-16 --- time 36000
2023-04-20 06:49:53,122 INFO Negative OS: -3.467417378272274 --- ticker USB --- day 2019-01-17 --- time 50400
2023-04-20 06:49:55,624 INFO Negative OS: -15.53202415559852 --- ticker USB --- day 2019-01-24 --- time 36000
2023-04-20 06:49:55,779 INFO Negative OS: -2.8279117044229123 --- ticker USB --- day 2019-01-24 --- time 39600
2023-04-20 06:49:59,919 INFO Negative OS: -1.5703138732353321 --- ticker USB --- day 2019-01-30 --- time 50400
2023-04-20 06:50:02,746 INFO Negative OS: -2.457418976979975 --- ticker USB --- day 2019-02-04 --- time 52200
2023-04-20 06:50:49,303 INFO Negative OS: -0.058325894242057474 --- ticker USB --- day 2019-04-18 --- time 45000
2023-04-20 06:50:49,625 INFO Negative OS: -0.6053728432886367 --- ticker USB --- day 2019-04-18 --- time 52200
2023-04-20 06:50:49,709 INFO Negative OS: -0.7742697806015972 --- ticker USB --- day 2019-04-22 --- time 36000
2023-04-20 06:50:52,959 INFO Negative OS: -0.06837084062649712 --- ticker USB --- day 2019-04-25 --- time 45000
2023-04-20 06:51:52,187 INFO Negative OS: -0.4278839823202363 --- ticker USB --- day 2019-07-18 --- time 43200
2023-04-20 06:51:54,600 INFO Negative OS: -0.13302661798734738 --- ticker USB --- day 2019-07-23 --- time 36000
2023-04-20 06:53:06,852 INFO Negative OS: -3.6782915703860635 --- ticker USB --- day 2019-11-01 --- time 37800
2023-04-20 06:53:31,489 INFO in_r2: 0.990597893145525 , std 0.01655103670679956 
2023-04-20 06:53:31,489 INFO os_r2: 0.9230633867855242 , std 1.8077701945405729 
2023-04-20 06:53:31,489 INFO intercept: -0.0014716699662192469 , std 0.0008263361068826956 
2023-04-20 06:53:31,489 INFO ofi_add_1: 4.953641037813958e-05 , std 9.603867903506672e-05 
2023-04-20 06:53:31,489 INFO ofi_add_2: 0.00011188908390335621 , std 0.00015556415814183097 
2023-04-20 06:53:31,489 INFO ofi_add_3: 0.00012360864433497265 , std 0.0001442496439273603 
2023-04-20 06:53:31,489 INFO ofi_add_4: 0.0001502537288957363 , std 0.00015592228636332353 
2023-04-20 06:53:31,489 INFO ofi_add_5: 0.00015355994019544973 , std 0.00015934049409827095 
2023-04-20 06:53:31,489 INFO ofi_add_6: 0.00014236724656080144 , std 0.0001637391636199182 
2023-04-20 06:53:31,489 INFO ofi_add_7: 0.00014824804297977913 , std 0.0001706505476529306 
2023-04-20 06:53:31,489 INFO ofi_add_8: 0.0001196088877906686 , std 0.00013622815379633738 
2023-04-20 06:53:31,489 INFO ofi_add_9: 0.0001029180743613585 , std 0.0001335042957349946 
2023-04-20 06:53:31,489 INFO ofi_add_10: 0.00013581858515060303 , std 0.0002389869339358999 
2023-04-20 06:53:31,489 INFO ofi_cancel_1: 1.752908438233385e-05 , std 5.3983862947043373e-05 
2023-04-20 06:53:31,489 INFO ofi_cancel_2: 7.017060186008296e-05 , std 0.00011927378984182701 
2023-04-20 06:53:31,489 INFO ofi_cancel_3: 0.00011340437593905837 , std 0.00013353963635228864 
2023-04-20 06:53:31,489 INFO ofi_cancel_4: 0.00013934562106217462 , std 0.000155072881887017 
2023-04-20 06:53:31,489 INFO ofi_cancel_5: 0.0001403506336152553 , std 0.00015617867468315912 
2023-04-20 06:53:31,489 INFO ofi_cancel_6: 0.00012265592837364721 , std 0.0001507714971435407 
2023-04-20 06:53:31,489 INFO ofi_cancel_7: 0.00010879302322332912 , std 0.0001363277932195608 
2023-04-20 06:53:31,489 INFO ofi_cancel_8: 9.18263838646884e-05 , std 0.00012111546683858676 
2023-04-20 06:53:31,489 INFO ofi_cancel_9: 8.200579786590301e-05 , std 0.00013099251739454767 
2023-04-20 06:53:31,489 INFO ofi_cancel_10: 9.38421422235536e-05 , std 0.00018721650423202037 
2023-04-20 06:53:31,489 INFO ofi_trade_1: 1.9700251967460905e-05 , std 6.694891675641364e-05 
2023-04-20 06:53:31,489 INFO ofi_trade_2: 5.914741314881938e-05 , std 7.607360373872851e-05 
2023-04-20 06:53:31,489 INFO ofi_trade_3: 8.338779529098004e-05 , std 9.030722804495182e-05 
2023-04-20 06:53:31,489 INFO ofi_trade_4: 8.817849590646824e-05 , std 9.12770927977339e-05 
2023-04-20 06:53:31,489 INFO ofi_trade_5: 9.592859900058929e-05 , std 9.736672695956828e-05 
2023-04-20 06:53:31,489 INFO ofi_trade_6: 9.010494814381165e-05 , std 0.00010484944146043899 
2023-04-20 06:53:31,489 INFO ofi_trade_7: 8.420713299299344e-05 , std 9.065267666634421e-05 
2023-04-20 06:53:31,489 INFO ofi_trade_8: 6.625439482607278e-05 , std 0.00010501225025123036 
2023-04-20 06:53:31,489 INFO ofi_trade_9: 5.5617011354561605e-05 , std 0.00013065857707896808 
2023-04-20 06:53:31,489 INFO ofi_trade_10: 7.359668260494947e-05 , std 0.00012896289825514696 
2023-04-20 06:53:31,489 INFO t_intercept: -44.415705788357556 , std 22.215886511382738 
2023-04-20 06:53:31,489 INFO t_ofi_add_1: 1.280890878739937 , std 1.3623397166171987 
2023-04-20 06:53:31,490 INFO t_ofi_add_2: 2.1909266567913357 , std 1.6750642026565041 
2023-04-20 06:53:31,490 INFO t_ofi_add_3: 2.651425616668642 , std 1.8082006235812025 
2023-04-20 06:53:31,490 INFO t_ofi_add_4: 3.028314189410025 , std 1.9464698383452923 
2023-04-20 06:53:31,490 INFO t_ofi_add_5: 3.017453628908928 , std 2.013450606647842 
2023-04-20 06:53:31,490 INFO t_ofi_add_6: 2.775697948407145 , std 1.9929826647403537 
2023-04-20 06:53:31,490 INFO t_ofi_add_7: 2.8657291772235363 , std 2.123819909202613 
2023-04-20 06:53:31,490 INFO t_ofi_add_8: 2.350326196938273 , std 1.9467090716609485 
2023-04-20 06:53:31,490 INFO t_ofi_add_9: 2.0982328426902543 , std 1.8794937671948202 
2023-04-20 06:53:31,490 INFO t_ofi_add_10: 2.7533141481414094 , std 2.1947980598831784 
2023-04-20 06:53:31,490 INFO t_ofi_cancel_1: 0.6746485161758057 , std 1.1394621978026933 
2023-04-20 06:53:31,490 INFO t_ofi_cancel_2: 1.8182747779388013 , std 1.687565258783669 
2023-04-20 06:53:31,490 INFO t_ofi_cancel_3: 2.496967607252859 , std 1.6676995363166733 
2023-04-20 06:53:31,490 INFO t_ofi_cancel_4: 2.8084828852289108 , std 1.8064409644875743 
2023-04-20 06:53:31,490 INFO t_ofi_cancel_5: 2.703626364666456 , std 1.8207664018048053 
2023-04-20 06:53:31,490 INFO t_ofi_cancel_6: 2.410603692364793 , std 1.7845954846812104 
2023-04-20 06:53:31,490 INFO t_ofi_cancel_7: 2.188671316741858 , std 1.7986380790249539 
2023-04-20 06:53:31,490 INFO t_ofi_cancel_8: 1.8419228422615979 , std 1.6742380607117788 
2023-04-20 06:53:31,490 INFO t_ofi_cancel_9: 1.7035407251488452 , std 1.617815809931258 
2023-04-20 06:53:31,490 INFO t_ofi_cancel_10: 1.8704984844064982 , std 1.899705483049775 
2023-04-20 06:53:31,490 INFO t_ofi_trade_1: 0.7646798385665441 , std 1.308355374651168 
2023-04-20 06:53:31,490 INFO t_ofi_trade_2: 1.6458837842839595 , std 1.5677124616361033 
2023-04-20 06:53:31,490 INFO t_ofi_trade_3: 1.992263160855453 , std 1.6798118302012757 
2023-04-20 06:53:31,490 INFO t_ofi_trade_4: 1.969518349312132 , std 1.6729517622520662 
2023-04-20 06:53:31,490 INFO t_ofi_trade_5: 2.0686152559235413 , std 1.7231311611136777 
2023-04-20 06:53:31,490 INFO t_ofi_trade_6: 1.9136697781827179 , std 1.687716522215004 
2023-04-20 06:53:31,490 INFO t_ofi_trade_7: 1.8625428084904885 , std 1.7950569038813695 
2023-04-20 06:53:31,490 INFO t_ofi_trade_8: 1.5376446307707516 , std 1.6496637143526973 
2023-04-20 06:53:31,490 INFO t_ofi_trade_9: 1.3287743527622145 , std 1.5366556585711488 
2023-04-20 06:53:31,490 INFO t_ofi_trade_10: 1.842274826645478 , std 1.8493870723150645 
2023-04-20 06:53:31,490 INFO p_intercept: 0.0005217533044724185 , std 0.014699848050311411 
2023-04-20 06:53:31,490 INFO p_ofi_add_1: 0.4341759111807313 , std 0.3859282934946395 
2023-04-20 06:53:31,490 INFO p_ofi_add_2: 0.24663793938862968 , std 0.34172086890115866 
2023-04-20 06:53:31,490 INFO p_ofi_add_3: 0.17810463357652384 , std 0.3065738125505751 
2023-04-20 06:53:31,490 INFO p_ofi_add_4: 0.14815605388898861 , std 0.2877580722339825 
2023-04-20 06:53:31,490 INFO p_ofi_add_5: 0.15071017881717375 , std 0.28864930603145184 
2023-04-20 06:53:31,490 INFO p_ofi_add_6: 0.18051677612186282 , std 0.3107161968656343 
