2023-04-20 05:27:44,758 INFO Tickers: ['XOM']
2023-04-20 05:27:55,100 INFO Negative OS: -1.504682409646854 --- ticker XOM --- day 2017-01-19 --- time 50400
2023-04-20 05:28:15,704 INFO Negative OS: -1.6288314661927354 --- ticker XOM --- day 2017-02-24 --- time 46800
2023-04-20 05:28:26,791 INFO Negative OS: -1.0259295435327727 --- ticker XOM --- day 2017-03-15 --- time 52200
2023-04-20 05:28:47,711 INFO Negative OS: -1.7816698677164906 --- ticker XOM --- day 2017-04-19 --- time 36000
2023-04-20 05:29:07,629 INFO Negative OS: -3.0914847955738685 --- ticker XOM --- day 2017-05-16 --- time 41400
2023-04-20 05:29:12,214 INFO Negative OS: -1.8136618957255655 --- ticker XOM --- day 2017-05-22 --- time 39600
2023-04-20 05:29:13,019 INFO Negative OS: -0.6294748965173091 --- ticker XOM --- day 2017-05-23 --- time 37800
2023-04-20 05:29:28,419 INFO Negative OS: -0.17780582408472645 --- ticker XOM --- day 2017-06-19 --- time 36000
2023-04-20 05:29:49,583 INFO Negative OS: -0.23344387363784636 --- ticker XOM --- day 2017-07-21 --- time 41400
2023-04-20 05:30:09,037 INFO Negative OS: -0.11152800900892612 --- ticker XOM --- day 2017-08-23 --- time 37800
2023-04-20 05:30:13,879 INFO Negative OS: -3.608619766282388 --- ticker XOM --- day 2017-08-30 --- time 46800
2023-04-20 05:30:20,559 INFO Negative OS: -1.9415904667327069 --- ticker XOM --- day 2017-09-11 --- time 52200
2023-04-20 05:30:23,724 INFO Negative OS: -0.28842935950718407 --- ticker XOM --- day 2017-09-15 --- time 48600
2023-04-20 05:30:26,338 INFO Negative OS: -0.3988636377272987 --- ticker XOM --- day 2017-09-20 --- time 48600
2023-04-20 05:30:28,910 INFO Negative OS: -0.12733594972145013 --- ticker XOM --- day 2017-09-25 --- time 46800
2023-04-20 05:30:29,073 INFO Negative OS: -1.5355628001352701 --- ticker XOM --- day 2017-09-25 --- time 50400
2023-04-20 05:31:26,642 INFO Negative OS: -0.22348747052307782 --- ticker XOM --- day 2017-12-29 --- time 46800
2023-04-20 05:31:27,992 INFO Negative OS: -19.618817912427907 --- ticker XOM --- day 2018-01-02 --- time 50400
2023-04-20 05:31:28,050 INFO Negative OS: -41.68264012198424 --- ticker XOM --- day 2018-01-02 --- time 52200
2023-04-20 05:31:53,049 INFO Negative OS: -0.3172329720776845 --- ticker XOM --- day 2018-02-05 --- time 50400
2023-04-20 05:31:56,124 INFO Negative OS: -0.7630730053371615 --- ticker XOM --- day 2018-02-06 --- time 45000
2023-04-20 05:32:00,030 INFO Negative OS: -0.12139394863684827 --- ticker XOM --- day 2018-02-09 --- time 45000
2023-04-20 05:32:16,103 INFO Negative OS: -12.062350490301787 --- ticker XOM --- day 2018-03-02 --- time 36000
2023-04-20 05:32:19,401 INFO Negative OS: -1.0406213455842663 --- ticker XOM --- day 2018-03-07 --- time 37800
2023-04-20 05:32:23,003 INFO Negative OS: -0.10123643251327485 --- ticker XOM --- day 2018-03-13 --- time 45000
2023-04-20 05:32:23,521 INFO Negative OS: -0.22526683689487892 --- ticker XOM --- day 2018-03-14 --- time 37800
2023-04-20 05:32:26,874 INFO Negative OS: -2.0379289616653953 --- ticker XOM --- day 2018-03-20 --- time 37800
2023-04-20 05:32:53,322 INFO Negative OS: -0.2748826667506472 --- ticker XOM --- day 2018-04-26 --- time 52200
2023-04-20 05:33:39,804 INFO Negative OS: -0.02326060714522149 --- ticker XOM --- day 2018-07-17 --- time 50400
2023-04-20 05:33:41,128 INFO Negative OS: -0.04798049357613432 --- ticker XOM --- day 2018-07-19 --- time 39600
2023-04-20 05:33:42,799 INFO Negative OS: -10.016570795740503 --- ticker XOM --- day 2018-07-23 --- time 36000
2023-04-20 05:33:44,483 INFO Negative OS: -1.5898735061380158 --- ticker XOM --- day 2018-07-24 --- time 52200
2023-04-20 05:33:49,181 INFO Negative OS: -0.47648745810353854 --- ticker XOM --- day 2018-08-01 --- time 37800
2023-04-20 05:33:55,008 INFO Negative OS: -2.5101990817097244 --- ticker XOM --- day 2018-08-10 --- time 48600
2023-04-20 05:34:10,828 INFO Negative OS: -0.7218521127182338 --- ticker XOM --- day 2018-09-05 --- time 45000
2023-04-20 05:34:13,702 INFO Negative OS: -0.9388645844390497 --- ticker XOM --- day 2018-09-10 --- time 45000
2023-04-20 05:34:14,306 INFO Negative OS: -4.303255873799633 --- ticker XOM --- day 2018-09-11 --- time 39600
2023-04-20 05:34:14,433 INFO Negative OS: -0.47660237363297875 --- ticker XOM --- day 2018-09-11 --- time 43200
2023-04-20 05:34:19,628 INFO Negative OS: -0.2733568255192813 --- ticker XOM --- day 2018-09-19 --- time 41400
2023-04-20 05:34:55,869 INFO Negative OS: -0.7871995086887695 --- ticker XOM --- day 2018-11-02 --- time 52200
2023-04-20 05:34:59,625 INFO Negative OS: -1.3001854915629343 --- ticker XOM --- day 2018-11-07 --- time 48600
2023-04-20 05:35:32,712 INFO Negative OS: -9.453543680752565 --- ticker XOM --- day 2018-12-21 --- time 36000
2023-04-20 05:36:35,886 INFO Negative OS: -0.11350435559185601 --- ticker XOM --- day 2019-04-04 --- time 46800
2023-04-20 05:36:48,478 INFO Negative OS: -1.4284773576173921 --- ticker XOM --- day 2019-04-25 --- time 39600
2023-04-20 05:37:02,218 INFO Negative OS: -0.7931540070321366 --- ticker XOM --- day 2019-05-15 --- time 43200
2023-04-20 05:37:16,343 INFO Negative OS: -1.4937641259259373 --- ticker XOM --- day 2019-05-28 --- time 48600
2023-04-20 05:37:57,016 INFO Negative OS: -0.30212994779427027 --- ticker XOM --- day 2019-07-02 --- time 36000
2023-04-20 05:38:04,336 INFO Negative OS: -0.626227625626171 --- ticker XOM --- day 2019-07-11 --- time 50400
2023-04-20 05:38:10,993 INFO Negative OS: -1.3465193555716843 --- ticker XOM --- day 2019-07-24 --- time 37800
2023-04-20 05:38:18,160 INFO Negative OS: -1.2455652766592085 --- ticker XOM --- day 2019-08-05 --- time 43200
2023-04-20 05:38:18,464 INFO Negative OS: -1.2722573012871377 --- ticker XOM --- day 2019-08-05 --- time 50400
2023-04-20 05:38:29,430 INFO Negative OS: -7.663777094172069 --- ticker XOM --- day 2019-08-22 --- time 46800
2023-04-20 05:38:42,132 INFO Negative OS: -20.704821489907566 --- ticker XOM --- day 2019-09-04 --- time 41400
2023-04-20 05:39:32,586 INFO Negative OS: -0.5939510447839333 --- ticker XOM --- day 2019-10-11 --- time 48600
2023-04-20 05:39:47,416 INFO Negative OS: -0.9632659558079586 --- ticker XOM --- day 2019-10-24 --- time 50400
2023-04-20 05:39:52,990 INFO Negative OS: -2.411437382959187 --- ticker XOM --- day 2019-10-30 --- time 37800
2023-04-20 05:40:02,445 INFO Negative OS: -0.7519554679180975 --- ticker XOM --- day 2019-11-07 --- time 46800
2023-04-20 05:40:06,639 INFO Negative OS: -2.1845011362718423 --- ticker XOM --- day 2019-11-12 --- time 41400
2023-04-20 05:40:13,641 INFO Negative OS: -0.10056513418862978 --- ticker XOM --- day 2019-11-19 --- time 41400
2023-04-20 05:40:13,792 INFO Negative OS: -0.4513119933624079 --- ticker XOM --- day 2019-11-19 --- time 43200
2023-04-20 05:40:23,931 INFO Negative OS: -0.6626512075902831 --- ticker XOM --- day 2019-11-29 --- time 37800
2023-04-20 05:40:32,985 INFO Negative OS: -2.6195630240479892 --- ticker XOM --- day 2019-12-09 --- time 36000
2023-04-20 05:40:33,591 INFO Negative OS: -3.7260416694954275 --- ticker XOM --- day 2019-12-09 --- time 43200
2023-04-20 05:40:41,232 INFO in_r2: 0.9533549512677989 , std 0.029743733463715394 
2023-04-20 05:40:41,232 INFO os_r2: 0.8583446750467433 , std 0.6904550245508048 
2023-04-20 05:40:41,232 INFO intercept: -0.001567477130267873 , std 0.0013967538240727993 
2023-04-20 05:40:41,232 INFO ofi_add_1: 8.567831440455487e-05 , std 0.00019773800872235155 
2023-04-20 05:40:41,232 INFO ofi_add_2: 0.00015480421308848816 , std 0.000276113123145154 
2023-04-20 05:40:41,232 INFO ofi_add_3: 0.00015639495963895635 , std 0.0003441286175764202 
2023-04-20 05:40:41,232 INFO ofi_add_4: 0.0001251861060192152 , std 0.0002409711126721646 
2023-04-20 05:40:41,232 INFO ofi_add_5: 0.0001008629032157593 , std 0.00019766927158945192 
2023-04-20 05:40:41,232 INFO ofi_add_6: 0.00011858965334180135 , std 0.00019510557981741765 
2023-04-20 05:40:41,232 INFO ofi_add_7: 0.00015531769433548196 , std 0.0002019430842801558 
2023-04-20 05:40:41,232 INFO ofi_add_8: 0.00014835844149275863 , std 0.0001989978598528602 
2023-04-20 05:40:41,232 INFO ofi_add_9: 0.0001399957710386622 , std 0.0002033425374028626 
2023-04-20 05:40:41,232 INFO ofi_add_10: 0.000191204180893137 , std 0.0003509705122740508 
2023-04-20 05:40:41,232 INFO ofi_cancel_1: 4.351271830030419e-05 , std 0.00012783916355629105 
2023-04-20 05:40:41,232 INFO ofi_cancel_2: 0.00012285434473972612 , std 0.00025039088522748183 
2023-04-20 05:40:41,232 INFO ofi_cancel_3: 0.00014638282495997048 , std 0.00032311296724718487 
2023-04-20 05:40:41,232 INFO ofi_cancel_4: 0.00011514614098108627 , std 0.00021803915275511713 
2023-04-20 05:40:41,232 INFO ofi_cancel_5: 9.098579807868991e-05 , std 0.00019050443632573323 
2023-04-20 05:40:41,232 INFO ofi_cancel_6: 0.00010029299556293551 , std 0.00017947346360779138 
2023-04-20 05:40:41,232 INFO ofi_cancel_7: 0.00011809784692236844 , std 0.00018335531668544136 
2023-04-20 05:40:41,232 INFO ofi_cancel_8: 0.00011758117395197298 , std 0.00017344433670062067 
2023-04-20 05:40:41,233 INFO ofi_cancel_9: 0.00011278642922230622 , std 0.00017194495301534935 
2023-04-20 05:40:41,233 INFO ofi_cancel_10: 0.00014579394503614005 , std 0.0003013005865436385 
2023-04-20 05:40:41,233 INFO ofi_trade_1: 3.501700915681434e-05 , std 0.0001134341890776092 
2023-04-20 05:40:41,233 INFO ofi_trade_2: 6.813729331255299e-05 , std 0.0001118594096491581 
2023-04-20 05:40:41,233 INFO ofi_trade_3: 7.248963290947089e-05 , std 0.00012622200651080237 
2023-04-20 05:40:41,233 INFO ofi_trade_4: 6.141451710758855e-05 , std 0.00010042706574634444 
2023-04-20 05:40:41,233 INFO ofi_trade_5: 4.8645177310883e-05 , std 9.348732191498193e-05 
2023-04-20 05:40:41,233 INFO ofi_trade_6: 5.704179789357399e-05 , std 9.629232127387028e-05 
2023-04-20 05:40:41,233 INFO ofi_trade_7: 7.53689698967658e-05 , std 0.0001046195375312696 
2023-04-20 05:40:41,233 INFO ofi_trade_8: 7.075565541199236e-05 , std 0.00010410395425366388 
2023-04-20 05:40:41,233 INFO ofi_trade_9: 6.48051310062003e-05 , std 0.00010589964943728398 
2023-04-20 05:40:41,233 INFO ofi_trade_10: 7.970188855079265e-05 , std 0.00015884059297019084 
2023-04-20 05:40:41,233 INFO t_intercept: -16.366559119993767 , std 6.867296644048989 
2023-04-20 05:40:41,233 INFO t_ofi_add_1: 0.8980618632920288 , std 1.2311077447370016 
2023-04-20 05:40:41,233 INFO t_ofi_add_2: 1.4018603413849788 , std 1.3212833400001471 
2023-04-20 05:40:41,233 INFO t_ofi_add_3: 1.5209416802863944 , std 1.2963213509243472 
2023-04-20 05:40:41,233 INFO t_ofi_add_4: 1.2201263385996308 , std 1.2016045434843978 
2023-04-20 05:40:41,233 INFO t_ofi_add_5: 1.0263003964968198 , std 1.0882321024932453 
2023-04-20 05:40:41,233 INFO t_ofi_add_6: 1.0389124264644927 , std 1.1055836874720362 
2023-04-20 05:40:41,233 INFO t_ofi_add_7: 1.2876381514686894 , std 1.2378620898318753 
2023-04-20 05:40:41,233 INFO t_ofi_add_8: 1.225879490835304 , std 1.2560767388081315 
2023-04-20 05:40:41,233 INFO t_ofi_add_9: 1.1413964881746617 , std 1.2308764656006286 
2023-04-20 05:40:41,233 INFO t_ofi_add_10: 1.529921032342061 , std 1.4561929434690928 
2023-04-20 05:40:41,233 INFO t_ofi_cancel_1: 0.5804186321379823 , std 1.0424938157517603 
2023-04-20 05:40:41,233 INFO t_ofi_cancel_2: 1.3649751246528232 , std 1.2826558477682586 
2023-04-20 05:40:41,233 INFO t_ofi_cancel_3: 1.4693832477828663 , std 1.2689463136498906 
2023-04-20 05:40:41,233 INFO t_ofi_cancel_4: 1.139968143421153 , std 1.1420938273139996 
2023-04-20 05:40:41,233 INFO t_ofi_cancel_5: 0.9220702609731712 , std 1.0233510254335687 
2023-04-20 05:40:41,233 INFO t_ofi_cancel_6: 0.903780463064161 , std 1.0639291590629616 
2023-04-20 05:40:41,233 INFO t_ofi_cancel_7: 1.004334384092179 , std 1.1354170571964757 
2023-04-20 05:40:41,233 INFO t_ofi_cancel_8: 1.0257467750205465 , std 1.169226850975467 
2023-04-20 05:40:41,233 INFO t_ofi_cancel_9: 0.9964624992118144 , std 1.1634136519939466 
2023-04-20 05:40:41,233 INFO t_ofi_cancel_10: 1.2077642479168114 , std 1.3756030224674396 
2023-04-20 05:40:41,233 INFO t_ofi_trade_1: 0.5271542023413234 , std 1.1103740024447517 
2023-04-20 05:40:41,233 INFO t_ofi_trade_2: 0.9181613135214168 , std 1.0885178478998183 
2023-04-20 05:40:41,233 INFO t_ofi_trade_3: 0.9154644816682223 , std 1.06604210185972 
2023-04-20 05:40:41,233 INFO t_ofi_trade_4: 0.8032555088968488 , std 1.0388577937904484 
2023-04-20 05:40:41,233 INFO t_ofi_trade_5: 0.6550096133539124 , std 0.9649155475555854 
2023-04-20 05:40:41,233 INFO t_ofi_trade_6: 0.7712693331468238 , std 1.0391724226597936 
2023-04-20 05:40:41,233 INFO t_ofi_trade_7: 1.0225970891895444 , std 1.1330617828302236 
2023-04-20 05:40:41,233 INFO t_ofi_trade_8: 0.9141089633041282 , std 1.064878442562545 
2023-04-20 05:40:41,233 INFO t_ofi_trade_9: 0.8433713992297195 , std 1.0511621192322678 
2023-04-20 05:40:41,233 INFO t_ofi_trade_10: 1.0500845822511702 , std 1.2561871459090075 
2023-04-20 05:40:41,233 INFO p_intercept: 0.001595144519387718 , std 0.024532968129970866 
2023-04-20 05:40:41,233 INFO p_ofi_add_1: 0.5362441202755114 , std 0.3796522469144004 
2023-04-20 05:40:41,233 INFO p_ofi_add_2: 0.39059434431831147 , std 0.3825802267678185 
2023-04-20 05:40:41,233 INFO p_ofi_add_3: 0.34693215012764905 , std 0.37101910973188645 
2023-04-20 05:40:41,233 INFO p_ofi_add_4: 0.43291176935389825 , std 0.3875059638731349 
2023-04-20 05:40:41,233 INFO p_ofi_add_5: 0.49055556833331276 , std 0.38542898450916097 
2023-04-20 05:40:41,233 INFO p_ofi_add_6: 0.4864192479227778 , std 0.3830902937156249 
2023-04-20 05:40:41,233 INFO p_ofi_add_7: 0.4181370323487019 , std 0.38107605178895126 
2023-04-20 05:40:41,233 INFO p_ofi_add_8: 0.4446286251643184 , std 0.38780795813748775 
