2023-04-20 06:44:45,453 INFO Tickers: ['AXP']
2023-04-20 06:45:03,044 INFO Negative OS: -1.3442870067666548 --- ticker AXP --- day 2017-02-02 --- time 46800
2023-04-20 06:46:28,806 INFO Negative OS: -6.695312481291527 --- ticker AXP --- day 2017-06-13 --- time 45000
2023-04-20 06:46:28,859 INFO Negative OS: -0.44620175028812126 --- ticker AXP --- day 2017-06-13 --- time 46800
2023-04-20 06:46:28,983 INFO Negative OS: -1.0276411650389425 --- ticker AXP --- day 2017-06-13 --- time 50400
2023-04-20 06:48:00,902 INFO Negative OS: -0.45205388915332856 --- ticker AXP --- day 2018-01-08 --- time 52200
2023-04-20 06:48:30,384 INFO Negative OS: -5.06143891967466 --- ticker AXP --- day 2018-03-01 --- time 48600
2023-04-20 06:48:48,014 INFO Negative OS: -3.5116554948659706 --- ticker AXP --- day 2018-04-09 --- time 36000
2023-04-20 06:48:53,561 INFO Negative OS: -0.1790111567354138 --- ticker AXP --- day 2018-04-20 --- time 41400
2023-04-20 06:49:00,778 INFO Negative OS: -0.1227693055051522 --- ticker AXP --- day 2018-05-09 --- time 46800
2023-04-20 06:49:01,077 INFO Negative OS: -0.49150186558703113 --- ticker AXP --- day 2018-05-10 --- time 39600
2023-04-20 06:49:05,424 INFO Negative OS: -1.341808015561154 --- ticker AXP --- day 2018-05-29 --- time 50400
2023-04-20 06:49:26,525 INFO Negative OS: -0.8304425316516209 --- ticker AXP --- day 2018-07-17 --- time 37800
2023-04-20 06:49:44,738 INFO Negative OS: -0.0033404459332460057 --- ticker AXP --- day 2018-08-22 --- time 45000
2023-04-20 06:50:42,001 INFO Negative OS: -0.6744783301476678 --- ticker AXP --- day 2018-12-19 --- time 46800
2023-04-20 06:51:02,895 INFO Negative OS: -0.07301321517854342 --- ticker AXP --- day 2019-01-30 --- time 52200
2023-04-20 06:51:22,720 INFO Negative OS: -0.04622808237855924 --- ticker AXP --- day 2019-03-07 --- time 36000
2023-04-20 06:51:38,782 INFO Negative OS: -1.6567856818579387 --- ticker AXP --- day 2019-04-02 --- time 36000
2023-04-20 06:51:48,766 INFO Negative OS: -0.35967657109556606 --- ticker AXP --- day 2019-04-18 --- time 36000
2023-04-20 06:52:27,842 INFO Negative OS: -0.16918075085040796 --- ticker AXP --- day 2019-07-03 --- time 41400
2023-04-20 06:52:33,995 INFO Negative OS: -0.6614717211018675 --- ticker AXP --- day 2019-07-17 --- time 46800
2023-04-20 06:53:04,948 INFO Negative OS: -6.484932551772011 --- ticker AXP --- day 2019-09-16 --- time 45000
2023-04-20 06:53:05,005 INFO Negative OS: -0.11995674700983194 --- ticker AXP --- day 2019-09-16 --- time 46800
2023-04-20 06:53:05,063 INFO Negative OS: -0.21200874294303795 --- ticker AXP --- day 2019-09-16 --- time 48600
2023-04-20 06:53:18,650 INFO Negative OS: -0.15873266494425953 --- ticker AXP --- day 2019-10-14 --- time 43200
2023-04-20 06:53:25,289 INFO Negative OS: -1.9416375878620618 --- ticker AXP --- day 2019-10-28 --- time 52200
2023-04-20 06:53:25,356 INFO Negative OS: -6.813779725436712 --- ticker AXP --- day 2019-10-29 --- time 36000
2023-04-20 06:53:29,802 INFO Negative OS: -1.0378298473427159 --- ticker AXP --- day 2019-11-05 --- time 36000
2023-04-20 06:53:32,635 INFO Negative OS: -1.1690259924908273 --- ticker AXP --- day 2019-11-11 --- time 48600
2023-04-20 06:53:39,673 INFO Negative OS: -0.4781184837820547 --- ticker AXP --- day 2019-11-26 --- time 50400
2023-04-20 06:53:53,070 INFO Negative OS: -0.05396800638620913 --- ticker AXP --- day 2019-12-12 --- time 52200
2023-04-20 06:53:53,313 INFO Negative OS: -1.295290255734606 --- ticker AXP --- day 2019-12-13 --- time 37800
2023-04-20 06:53:54,105 INFO in_r2: 0.9110693441340628 , std 0.05042139816947894 
2023-04-20 06:53:54,106 INFO os_r2: 0.843114728497775 , std 0.23189429862074115 
2023-04-20 06:53:54,106 INFO intercept: -0.001677327811888409 , std 0.0017392455003557223 
2023-04-20 06:53:54,106 INFO ofi_add_1: 0.00016677939998863137 , std 0.000272692009167905 
2023-04-20 06:53:54,106 INFO ofi_add_2: 0.00022851373769150544 , std 0.0003823840103961439 
2023-04-20 06:53:54,106 INFO ofi_add_3: 0.0001975236763146412 , std 0.00042545213657765277 
2023-04-20 06:53:54,106 INFO ofi_add_4: 0.0001490406867098285 , std 0.0002396487688722758 
2023-04-20 06:53:54,106 INFO ofi_add_5: 0.00013304398254914587 , std 0.0003066446464502989 
2023-04-20 06:53:54,106 INFO ofi_add_6: 0.0001208376814402575 , std 0.0002134991874884027 
2023-04-20 06:53:54,106 INFO ofi_add_7: 0.00013516765136290605 , std 0.00036411991332276 
2023-04-20 06:53:54,106 INFO ofi_add_8: 0.00012022539086470839 , std 0.00025626076030586814 
2023-04-20 06:53:54,106 INFO ofi_add_9: 0.00011685314484026032 , std 0.00019972381018156063 
2023-04-20 06:53:54,106 INFO ofi_add_10: 0.00015128025303101346 , std 0.0002674256905439698 
2023-04-20 06:53:54,106 INFO ofi_cancel_1: 0.00012341853648146004 , std 0.00022730513189244458 
2023-04-20 06:53:54,106 INFO ofi_cancel_2: 0.0002012745941209411 , std 0.00037390976877798324 
2023-04-20 06:53:54,106 INFO ofi_cancel_3: 0.0001743944205976819 , std 0.00040302650094877624 
2023-04-20 06:53:54,106 INFO ofi_cancel_4: 0.00013471501424816654 , std 0.0002282823837969581 
2023-04-20 06:53:54,106 INFO ofi_cancel_5: 0.0001130539610190711 , std 0.00029011119627345974 
2023-04-20 06:53:54,106 INFO ofi_cancel_6: 9.761713819751873e-05 , std 0.00019704434963348658 
2023-04-20 06:53:54,106 INFO ofi_cancel_7: 0.00010263869093370488 , std 0.0003441916944561433 
2023-04-20 06:53:54,106 INFO ofi_cancel_8: 8.987913872819657e-05 , std 0.00024153985985720538 
2023-04-20 06:53:54,106 INFO ofi_cancel_9: 8.441094943146529e-05 , std 0.0001892680574048431 
2023-04-20 06:53:54,106 INFO ofi_cancel_10: 0.00011044834130753772 , std 0.000246869392786232 
2023-04-20 06:53:54,106 INFO ofi_trade_1: 7.067376244027057e-05 , std 0.00015387679374523564 
2023-04-20 06:53:54,106 INFO ofi_trade_2: 6.57331777319824e-05 , std 0.00012256103617949298 
2023-04-20 06:53:54,106 INFO ofi_trade_3: 6.527748559015926e-05 , std 0.00011063293519845238 
2023-04-20 06:53:54,106 INFO ofi_trade_4: 5.6253552904371665e-05 , std 0.00010296188849222905 
2023-04-20 06:53:54,106 INFO ofi_trade_5: 5.16207300679158e-05 , std 0.00012182643814550417 
2023-04-20 06:53:54,106 INFO ofi_trade_6: 4.889916301204574e-05 , std 0.00010135985716217308 
2023-04-20 06:53:54,106 INFO ofi_trade_7: 5.4069600901372206e-05 , std 9.798685812460437e-05 
2023-04-20 06:53:54,106 INFO ofi_trade_8: 5.745606092448352e-05 , std 0.00012901943851601315 
2023-04-20 06:53:54,106 INFO ofi_trade_9: 5.652702827832811e-05 , std 0.00010695588230229602 
2023-04-20 06:53:54,106 INFO ofi_trade_10: 6.740273055878085e-05 , std 0.00012871514749094746 
2023-04-20 06:53:54,106 INFO t_intercept: -14.346209367784262 , std 6.006016403445667 
2023-04-20 06:53:54,106 INFO t_ofi_add_1: 1.5078602341872058 , std 1.420418264804044 
2023-04-20 06:53:54,106 INFO t_ofi_add_2: 1.5618759261801782 , std 1.2383473731855152 
