2023-04-26 11:52:05,118 INFO Experiment: neigh_price_impact
2023-04-26 11:52:05,121 INFO Tickers: ['AAPL', 'MSFT', 'AMZN', 'FB', 'BRK.B', 'JPM', 'GOOG', 'GOOGL', 'JNJ', 'V', 'PG', 'XOM', 'BAC', 'T', 'UNH', 'DIS', 'MA', 'INTC', 'VZ', 'HD', 'MRK', 'CVX', 'WFC', 'PFE', 'KO', 'CMCSA', 'CSCO', 'PEP', 'BA', 'C', 'WMT', 'ADBE', 'MDT', 'ABT', 'MCD', 'BMY', 'AMGN', 'CRM', 'NVDA', 'PM', 'NFLX', 'ABBV', 'ACN', 'COST', 'PYPL', 'TMO', 'AVGO', 'HON', 'UNP', 'NKE', 'UTX', 'ORCL', 'IBM', 'TXN', 'NEE', 'LIN', 'SBUX', 'LLY', 'QCOM', 'MMM', 'GE', 'CVS', 'DHR', 'LMT', 'AMT', 'MO', 'LOW', 'USB', 'BKNG', 'AXP', 'FIS', 'GILD', 'UPS', 'CAT', 'MDLZ', 'CHTR', 'TFC', 'ANTM', 'GS', 'CI', 'TJX', 'ADP', 'BDX', 'CME', 'CB', 'PNC', 'COP', 'INTU', 'ISRG', 'D', 'SPGI', 'FISV', 'DUK', 'SYK', 'SO', 'TGT', 'MS', 'BSX', 'AGN', 'RTN']
2023-04-26 11:52:15,142 INFO Negative OS: -0.00719461498186269 --- ticker GOOGL, GOOG, IBM, CMCSA, CHTR ... --- day 2017-01-03 --- time 43200
2023-04-26 11:52:17,739 INFO Negative OS: -0.14891590895595952 --- ticker AMZN, AAPL, GOOG, PYPL, CMCSA ... --- day 2017-01-03 --- time 48600
2023-04-26 11:52:26,525 INFO Negative OS: -1.0909643379908842 --- ticker AMZN, ADBE, FB, BMY, AAPL ... --- day 2017-01-04 --- time 41400
2023-04-26 11:52:27,397 INFO Negative OS: -0.5327585512839581 --- ticker AMZN, USB, JPM, CVX, MA ... --- day 2017-01-04 --- time 43200
2023-04-26 11:52:28,225 INFO Negative OS: -0.1543351427514441 --- ticker GOOG, AAPL, TXN, INTC, CSCO ... --- day 2017-01-04 --- time 45000
2023-04-26 11:52:29,044 INFO Negative OS: -0.22435182775558782 --- ticker GOOG, COST, AAPL, PYPL, ADBE ... --- day 2017-01-04 --- time 46800
2023-04-26 11:52:31,761 INFO Negative OS: -0.17789647036935197 --- ticker GOOG, UTX, PG, V, T ... --- day 2017-01-04 --- time 52200
2023-04-26 11:52:38,420 INFO Negative OS: -0.5664672545016987 --- ticker GOOGL, AAPL, MRK, CSCO, CMCSA ... --- day 2017-01-05 --- time 41400
2023-04-26 11:52:39,347 INFO Negative OS: -0.10838803177161793 --- ticker AMZN, PYPL, FB, AVGO, GOOG ... --- day 2017-01-05 --- time 43200
2023-04-26 11:52:39,388 INFO Negative OS: -0.7123868166568148 --- ticker GOOGL, GOOG, AVGO, AAPL, CMCSA ... --- day 2017-01-05 --- time 43200
2023-04-26 11:52:41,991 INFO Negative OS: -0.12063046793343957 --- ticker AMZN, GILD, ADBE, ADP, V ... --- day 2017-01-05 --- time 48600
