2023-04-26 17:43:07,495 INFO Experiment: neigh_price_impact
2023-04-26 17:43:07,499 INFO Tickers: ['AAPL', 'MSFT', 'AMZN', 'FB', 'BRK.B', 'JPM', 'GOOG', 'GOOGL', 'JNJ', 'V', 'PG', 'XOM', 'BAC', 'T', 'UNH', 'DIS', 'MA', 'INTC', 'VZ', 'HD', 'MRK', 'CVX', 'WFC', 'PFE', 'KO', 'CMCSA', 'CSCO', 'PEP', 'BA', 'C', 'WMT', 'ADBE', 'MDT', 'ABT', 'MCD', 'BMY', 'AMGN', 'CRM', 'NVDA', 'PM', 'NFLX', 'ABBV', 'ACN', 'COST', 'PYPL', 'TMO', 'AVGO', 'HON', 'UNP', 'NKE', 'UTX', 'ORCL', 'IBM', 'TXN', 'NEE', 'LIN', 'SBUX', 'LLY', 'QCOM', 'MMM', 'GE', 'CVS', 'DHR', 'LMT', 'AMT', 'MO', 'LOW', 'USB', 'BKNG', 'AXP', 'FIS', 'GILD', 'UPS', 'CAT', 'MDLZ', 'CHTR', 'TFC', 'ANTM', 'GS', 'CI', 'TJX', 'ADP', 'BDX', 'CME', 'CB', 'PNC', 'COP', 'INTU', 'ISRG', 'D', 'SPGI', 'FISV', 'DUK', 'SYK', 'SO', 'TGT', 'MS', 'BSX', 'AGN', 'RTN']
2023-04-26 17:43:45,729 INFO Negative OS: -0.10850416493461856 --- ticker AMZN, AAPL, GOOG, PYPL, CMCSA ... --- day 2017-01-03 --- time 48600
2023-04-26 17:43:54,197 INFO Negative OS: -1.2142493149005351 --- ticker AMZN, ADBE, FB, BMY, AAPL ... --- day 2017-01-04 --- time 41400
2023-04-26 17:43:54,900 INFO Negative OS: -0.4690731405323332 --- ticker AMZN, USB, JPM, CVX, MA ... --- day 2017-01-04 --- time 43200
2023-04-26 17:43:56,245 INFO Negative OS: -0.23877726556141532 --- ticker GOOG, COST, AAPL, PYPL, ADBE ... --- day 2017-01-04 --- time 46800
2023-04-26 17:44:13,552 INFO Negative OS: -0.1737835041910889 --- ticker GOOGL, AAPL, MRK, CSCO, CMCSA ... --- day 2017-01-05 --- time 41400
2023-04-26 17:44:14,261 INFO Negative OS: -0.07152990811259552 --- ticker AMZN, PYPL, FB, AVGO, GOOG ... --- day 2017-01-05 --- time 43200
2023-04-26 17:44:14,288 INFO Negative OS: -0.5513939211473715 --- ticker GOOGL, GOOG, AVGO, AAPL, CMCSA ... --- day 2017-01-05 --- time 43200
2023-04-26 17:44:16,300 INFO Negative OS: -0.22684754807451446 --- ticker AMZN, GILD, ADBE, ADP, V ... --- day 2017-01-05 --- time 48600
2023-04-26 17:44:21,703 INFO Negative OS: -1.0381661861624805 --- ticker AMZN, INTC, AAPL, V, CRM ... --- day 2017-01-06 --- time 36000
2023-04-26 17:44:23,875 INFO Negative OS: -0.0866634217893234 --- ticker AMZN, ORCL, GOOG, COST, GOOGL ... --- day 2017-01-06 --- time 41400
2023-04-26 17:44:28,129 INFO Negative OS: -0.05965213228293709 --- ticker GOOGL, GOOG, AMZN, MSFT, FISV ... --- day 2017-01-06 --- time 52200
2023-04-26 17:44:33,490 INFO Negative OS: -0.04316450547045547 --- ticker GOOG, GOOGL, IBM, CSCO, V ... --- day 2017-01-09 --- time 39600
2023-04-26 17:44:34,165 INFO Negative OS: -0.1200543142916839 --- ticker GOOG, GOOGL, MCD, SBUX, GE ... --- day 2017-01-09 --- time 41400
2023-04-26 17:44:51,910 INFO Negative OS: -0.3684670085579247 --- ticker GOOGL, ORCL, TXN, INTC, HON ... --- day 2017-01-11 --- time 36000
2023-04-26 17:44:52,636 INFO Negative OS: -0.11508700821099804 --- ticker GOOGL, GOOG, UPS, INTU, MMM ... --- day 2017-01-11 --- time 37800
2023-04-26 17:44:58,454 INFO Negative OS: -0.058543413466020544 --- ticker AMZN, FIS, SBUX, MDT, ADP ... --- day 2017-01-11 --- time 52200
2023-04-26 17:45:06,613 INFO Negative OS: -0.18370405348845487 --- ticker AMZN, HD, IBM, MDLZ, VZ ... --- day 2017-01-12 --- time 46800
2023-04-26 17:45:12,530 INFO Negative OS: -0.09296095933664206 --- ticker GOOG, GOOGL, SBUX, ABT, AAPL ... --- day 2017-01-13 --- time 36000
2023-04-26 17:45:13,195 INFO Negative OS: -0.8413497838394077 --- ticker AMZN, GE, PYPL, ACN, AAPL ... --- day 2017-01-13 --- time 37800
2023-04-26 17:45:13,815 INFO Negative OS: -0.062369085087868426 --- ticker AAPL, SBUX, HD, HON, INTC ... --- day 2017-01-13 --- time 39600
2023-04-26 17:45:13,826 INFO Negative OS: -0.5949570597773843 --- ticker AMZN, DIS, INTC, QCOM, MMM ... --- day 2017-01-13 --- time 39600
