2023-04-25 16:39:01,822 INFO Experiment: neigh_price_impact
2023-04-25 16:39:01,825 INFO Tickers: ['AAPL', 'MSFT', 'AMZN', 'FB', 'BRK.B', 'JPM', 'GOOG', 'GOOGL', 'JNJ', 'V', 'PG', 'XOM', 'BAC', 'T', 'UNH', 'DIS', 'MA', 'INTC', 'VZ', 'HD', 'MRK', 'CVX', 'WFC', 'PFE', 'KO', 'CMCSA', 'CSCO', 'PEP', 'BA', 'C', 'WMT', 'ADBE', 'MDT', 'ABT', 'MCD', 'BMY', 'AMGN', 'CRM', 'NVDA', 'PM', 'NFLX', 'ABBV', 'ACN', 'COST', 'PYPL', 'TMO', 'AVGO', 'HON', 'UNP', 'NKE', 'UTX', 'ORCL', 'IBM', 'TXN', 'NEE', 'LIN', 'SBUX', 'LLY', 'QCOM', 'MMM', 'GE', 'CVS', 'DHR', 'LMT', 'AMT', 'MO', 'LOW', 'USB', 'BKNG', 'AXP', 'FIS', 'GILD', 'UPS', 'CAT', 'MDLZ', 'CHTR', 'TFC', 'ANTM', 'GS', 'CI', 'TJX', 'ADP', 'BDX', 'CME', 'CB', 'PNC', 'COP', 'INTU', 'ISRG', 'D', 'SPGI', 'FISV', 'DUK', 'SYK', 'SO', 'TGT', 'MS', 'BSX', 'AGN', 'RTN']
2023-04-25 16:40:27,242 INFO Negative OS: -0.011254638263778372 --- ticker AMZN, MSFT, AAPL, QCOM, ADBE ... --- day 2017-01-04 --- time 39600
2023-04-25 16:40:27,744 INFO Negative OS: -1.844094957278628 --- ticker AMZN, ADBE, FB, BMY, AAPL ... --- day 2017-01-04 --- time 41400
2023-04-25 16:40:28,714 INFO Negative OS: -0.08136864573196512 --- ticker GOOG, AAPL, TXN, INTC, CSCO ... --- day 2017-01-04 --- time 45000
2023-04-25 16:40:31,074 INFO Negative OS: -0.4971362252284004 --- ticker GOOG, COST, AAPL, PYPL, ADBE ... --- day 2017-01-04 --- time 46800
2023-04-25 16:40:32,585 INFO Negative OS: -0.17099610057883718 --- ticker GOOG, UTX, PG, V, T ... --- day 2017-01-04 --- time 52200
2023-04-25 16:40:39,119 INFO Negative OS: -0.2674660712733703 --- ticker GOOGL, AAPL, MRK, CSCO, CMCSA ... --- day 2017-01-05 --- time 41400
2023-04-25 16:40:39,625 INFO Negative OS: -0.05091199098945176 --- ticker AMZN, PYPL, FB, AVGO, GOOG ... --- day 2017-01-05 --- time 43200
2023-04-25 16:40:39,637 INFO Negative OS: -0.6617156353409925 --- ticker GOOGL, GOOG, AVGO, AAPL, CMCSA ... --- day 2017-01-05 --- time 43200
2023-04-25 16:40:41,098 INFO Negative OS: -0.3953556406301877 --- ticker AMZN, GILD, ADBE, ADP, V ... --- day 2017-01-05 --- time 48600
2023-04-25 16:40:50,240 INFO Negative OS: -0.7745187629645076 --- ticker AMZN, INTC, AAPL, V, CRM ... --- day 2017-01-06 --- time 36000
2023-04-25 16:41:17,586 INFO Negative OS: -0.11760585316633243 --- ticker GOOGL, GOOG, AMZN, MSFT, FISV ... --- day 2017-01-06 --- time 52200
2023-04-25 16:41:26,664 INFO Negative OS: -0.15496933008573976 --- ticker GOOG, GOOGL, MCD, SBUX, GE ... --- day 2017-01-09 --- time 41400
